,stim,S,C,R,RT,block,cond,day,prestim_R
31,erratic,W,d,d,0.9407660812139511,1,multi,1,[]
32,mynsosiom,N,s,s,0.7306713368743658,1,multi,1,[]
33,coherence,W,d,d,1.1987754683941603,1,multi,1,[]
34,dispensing,P,j,j,0.6837993264198303,1,multi,1,[]
35,adquocing,N,s,s,1.1477215252816677,1,multi,1,[]
36,jurtfure,N,s,s,0.6321970280259848,1,multi,1,[]
37,cronesque,N,s,s,0.5985949449241161,1,multi,1,[]
38,galaxies,W,d,d,0.8557867538183928,1,multi,1,[]
39,maxculent,N,s,s,0.7919547539204359,1,multi,1,[]
40,dwell,W,d,d,0.9495755415409803,1,multi,1,[]
41,bramp,N,s,s,0.6914874352514744,1,multi,1,[]
42,agility,P,j,j,0.7873927298933268,1,multi,1,[]
43,interrupt,W,d,d,1.7861025128513575,1,multi,1,[]
44,debiciate,N,s,s,0.6487063132226467,1,multi,1,[]
45,errant,W,d,d,1.3233740776777267,1,multi,1,[]
46,pixpiosis,N,s,s,0.6662807650864124,1,multi,1,[]
47,intricate,W,d,d,0.9408820625394583,1,multi,1,[]
48,sporry,N,s,s,0.7548440918326378,1,multi,1,[]
49,lovingly,W,d,d,0.7973433695733547,1,multi,1,[]
50,extraneous,W,d,d,0.9250416234135628,1,multi,1,[]
51,paralysing,W,d,d,0.9187299646437168,1,multi,1,[]
52,furve,N,s,s,0.6233427990227938,1,multi,1,[]
53,boontidol,N,s,s,0.7236664947122335,1,multi,1,[]
54,divinity,W,d,d,0.864876851439476,1,multi,1,[]
55,shurish,N,s,s,0.5941410884261131,1,multi,1,[]
56,maquianct,N,s,s,0.5722813475877047,1,multi,1,[]
57,chimney,W,d,d,0.7132453173398972,1,multi,1,[]
58,propensity,P,j,j,0.8752658776938915,1,multi,1,[]
59,crate,W,d,d,1.0775682553648949,1,multi,1,[]
60,microscope,W,d,d,0.7584154698997736,1,multi,1,[]
61,relintrect,N,s,s,0.8638561572879553,1,multi,1,[]
62,scribe,W,d,d,0.6581629849970341,1,multi,1,[]
63,compound,W,d,d,0.7408145777881145,1,multi,1,[]
64,chalation,N,s,s,0.7401012647897005,1,multi,1,[]
65,quell,P,j,j,0.7314372323453426,1,multi,1,[]
66,purge,W,d,d,0.959565244615078,1,multi,1,[]
67,gatose,N,s,s,0.5846312362700701,1,multi,1,[]
68,auspicious,W,d,d,0.8876635413616896,1,multi,1,[]
69,vampire,W,d,d,0.6280833035707474,1,multi,1,[]
70,fulcrum,W,d,s,0.6185172609984875,1,multi,1,[]
71,appount,N,s,d,0.6670027915388346,1,multi,1,[]
72,plundafy,N,s,s,0.7388684395700693,1,multi,1,[]
73,ferment,W,d,d,0.7221608441323042,1,multi,1,[]
74,retigoise,N,s,s,0.6473274603486061,1,multi,1,[]
75,utbosis,N,s,s,0.6799106523394585,1,multi,1,[]
76,lynanfy,N,s,s,0.5897010527551174,1,multi,1,[]
77,erpusingly,N,s,s,0.5167726464569569,1,multi,1,[]
78,sizing,W,d,d,0.7462768089026213,1,multi,1,[]
79,dennarage,N,s,s,0.5615684129297733,1,multi,1,[]
80,vitamin,P,j,j,0.6784897334873676,1,multi,1,[]
81,retlisied,N,s,s,0.8122772946953773,1,multi,1,[]
82,wrath,W,d,d,1.391236573457718,1,multi,1,[]
83,furbour,N,s,s,0.8017230108380318,1,multi,1,[]
84,consefrate,N,s,s,0.5225239302963018,1,multi,1,[]
85,rhinsting,N,s,s,0.6480500902980566,1,multi,1,[]
86,dodging,W,d,d,0.9605679120868444,1,multi,1,[]
87,collusion,P,j,j,0.7446086034178734,1,multi,1,[]
88,frell,N,s,s,1.3279003482311964,1,multi,1,[]
89,condemn,W,d,d,0.7267997898161411,1,multi,1,[]
90,posiration,N,s,s,0.7160189505666494,1,multi,1,[]
91,bauterimal,N,s,s,0.7180633433163166,1,multi,1,[]
92,polyester,W,d,d,1.2752037402242422,1,multi,1,[]
93,redoting,N,s,s,0.6827401723712683,1,multi,1,[]
94,venerable,W,d,d,1.0245519485324621,1,multi,1,[]
95,lansvastre,N,s,s,0.7060586921870708,1,multi,1,[]
96,spashees,N,s,s,0.6520598530769348,1,multi,1,[]
97,dispensing,P,j,j,0.6937217246741056,1,multi,1,[]
98,guice,N,s,s,0.8204999398440123,1,multi,1,[]
99,auxiliary,W,d,j,0.8564775325357914,1,multi,1,[]
100,chidder,N,s,s,0.6118204016238451,1,multi,1,[]
101,satibate,N,s,s,0.6220207344740629,1,multi,1,[]
102,tangible,W,d,d,0.7543296869844198,1,multi,1,[]
103,sanghies,N,s,s,0.5076903626322746,1,multi,1,[]
104,haphazard,W,d,s,0.4311394952237606,1,multi,1,[]
105,floless,N,s,s,0.44310568645596504,1,multi,1,[]
106,conjure,W,d,s,0.6370706409215927,1,multi,1,[]
107,umiligous,N,s,s,0.5607862919569016,1,multi,1,[]
108,forlorn,W,d,d,0.7416679114103317,1,multi,1,[]
109,magnet,W,d,d,0.7238996587693691,1,multi,1,[]
110,rappall,N,s,s,0.6731152385473251,1,multi,1,[]
111,propensity,P,j,j,0.7349524218589067,1,multi,1,[]
112,eczema,W,d,d,0.9262020364403725,1,multi,1,[]
113,compient,N,s,s,0.7369893025606871,1,multi,1,[]
114,dribble,W,d,s,0.6541318893432617,1,multi,1,[]
115,skand,N,s,s,0.6359192430973053,1,multi,1,[]
116,explicable,W,d,d,0.6363891754299402,1,multi,1,[]
117,pentunom,N,s,s,0.546854430809617,1,multi,1,[]
118,denmisable,N,s,s,0.6856628376990557,1,multi,1,[]
119,agility,P,j,j,0.7575819659978151,1,multi,1,[]
120,atfillate,N,s,s,0.6549792122095823,1,multi,1,[]
121,papgical,N,s,s,0.5595793072134256,1,multi,1,[]
122,thique,N,s,s,0.5324529390782118,1,multi,1,[]
123,esspitic,N,s,s,0.5971953608095646,1,multi,1,[]
124,feminine,W,d,d,0.6782959308475256,1,multi,1,[]
125,animosity,P,j,j,0.6281196586787701,1,multi,1,[]
126,wromicable,N,s,s,0.5945181772112846,1,multi,1,[]
127,stelody,N,s,s,0.5556858256459236,1,multi,1,[]
128,irratation,N,s,d,0.8544779103249311,1,multi,1,[]
129,chewise,N,s,s,0.5548363998532295,1,multi,1,[]
130,gructoli,N,s,s,0.5656599029898643,1,multi,1,[]
131,ucatean,N,s,s,0.46657744795084,1,multi,1,[]
132,collegiate,W,d,s,0.9905950091779232,1,multi,1,[]
133,veceedable,N,s,s,0.5819994248449802,1,multi,1,[]
134,clarified,W,d,d,0.6370174586772919,1,multi,1,[]
135,tuning,W,d,d,0.7554867938160896,1,multi,1,[]
136,clantisul,N,s,d,0.9005275350064039,1,multi,1,[]
137,vitamin,P,j,j,0.7046491913497448,1,multi,1,[]
138,chutney,W,d,d,0.7717016208916903,1,multi,1,[]
139,conpay,N,s,s,0.6152163073420525,1,multi,1,[]
140,shudeing,N,s,s,0.6355514675378799,1,multi,1,[]
141,hough,N,s,s,0.8120762817561626,1,multi,1,[]
142,ruflex,N,s,s,0.6710338890552521,1,multi,1,[]
143,spectre,W,d,d,0.668809512630105,1,multi,1,[]
144,parsher,N,s,s,0.519401453435421,1,multi,1,[]
145,discrete,W,d,d,1.0209700539708138,1,multi,1,[]
146,sprumble,N,s,s,0.8635187298059464,1,multi,1,[]
147,poharities,N,s,s,0.5527556501328945,1,multi,1,[]
148,dinter,N,s,s,0.5315842814743519,1,multi,1,[]
149,quell,P,j,j,1.0522978845983744,1,multi,1,[]
150,druthing,N,s,s,0.6830610726028681,1,multi,1,[]
151,homicide,W,d,d,0.5939523931592703,1,multi,1,[]
152,mosquito,W,d,d,0.6660307720303535,1,multi,1,[]
153,charitable,W,d,d,0.5897395145148039,1,multi,1,[]
154,stral,N,s,s,0.6468704473227262,1,multi,1,[]
155,cynsedial,N,s,s,0.5593972224742174,1,multi,1,[]
156,appellate,W,d,s,0.6342402212321758,1,multi,1,[]
157,chadure,N,s,s,0.6106888353824615,1,multi,1,[]
158,protocol,W,d,s,0.5590531844645739,1,multi,1,[]
159,awrirut,N,s,s,0.5260216929018497,1,multi,1,[]
160,bacteria,P,j,d,0.5315524302423,1,multi,1,[]
161,whachiyty,N,s,s,0.6522284150123596,1,multi,1,[]
162,stadasty,N,s,s,0.8847628105431795,1,multi,1,[]
163,cywrifel,N,s,s,0.6172039117664099,1,multi,1,[]
164,demeanour,W,d,d,0.9575049262493849,1,multi,1,[]
165,polymer,W,d,d,0.7095065787434578,1,multi,1,[]
166,quell,P,j,j,0.6315320897847414,1,multi,1,[]
167,shone,W,d,d,0.8379707280546427,1,multi,1,[]
168,aymid,N,s,s,0.6920538190752268,1,multi,1,[]
169,ignorant,W,d,d,1.1000328417867422,1,multi,1,[]
170,burtasion,N,s,s,0.8010818082839251,1,multi,1,[]
171,strung,W,d,d,1.6738796327263117,1,multi,1,[]
172,mimecity,N,s,s,1.7676783371716738,1,multi,1,[]
173,pelment,N,s,d,1.3631649278104305,1,multi,1,[]
174,maxim,W,d,d,0.9795058909803629,1,multi,1,[]
175,vitamin,P,j,j,0.790681965649128,1,multi,1,[]
176,echlinest,N,s,s,0.676296005025506,1,multi,1,[]
177,usicyll,N,s,s,0.586130877956748,1,multi,1,[]
178,nuirian,N,s,s,0.9371433239430189,1,multi,1,[]
179,cleansing,W,d,d,0.8929208517074585,1,multi,1,[]
180,cling,W,d,d,0.6994606871157885,1,multi,1,[]
181,brunt,W,d,s,2.131373591721058,1,multi,1,[]
182,dispensing,P,j,j,0.8168702702969313,1,multi,1,[]
183,pewrery,N,s,s,0.8277875203639269,1,multi,1,[]
184,bulble,N,s,s,1.4968142751604319,1,multi,1,[]
185,inspake,N,s,s,0.7401893008500338,1,multi,1,[]
186,sefiening,N,s,s,1.2194976322352886,1,multi,1,[]
187,amuse,W,d,d,1.1876001134514809,1,multi,1,[]
188,copied,W,d,d,0.7334065083414316,1,multi,1,[]
189,dwindling,W,d,d,0.7246883902698755,1,multi,1,[]
190,grumolous,N,s,s,0.6888231728225946,1,multi,1,[]
191,slung,W,d,d,1.0866886992007494,1,multi,1,[]
192,hycurraphy,N,s,s,0.6027044635266066,1,multi,1,[]
193,stray,W,d,d,0.6199015248566866,1,multi,1,[]
194,enmudition,N,s,s,0.7201885618269444,1,multi,1,[]
195,allurity,N,s,d,0.9403147771954536,1,multi,1,[]
196,wringre,N,s,s,0.5173435378819704,1,multi,1,[]
197,quantify,W,d,d,0.8748770710080862,1,multi,1,[]
198,collusion,P,j,j,0.7513240929692984,1,multi,1,[]
199,tursworce,N,s,s,0.5767276901751757,1,multi,1,[]
200,supremacy,W,d,d,0.7256138361990452,1,multi,1,[]
201,swipe,W,d,d,0.6897344961762428,1,multi,1,[]
202,bacteria,P,j,j,0.6635711323469877,1,multi,1,[]
203,intensify,W,d,d,1.7792626302689314,1,multi,1,[]
204,molocanmum,N,s,s,0.8307291157543659,1,multi,1,[]
205,baggion,N,s,s,0.6758140549063683,1,multi,1,[]
206,wither,W,d,d,0.697592368349433,1,multi,1,[]
207,auturption,N,s,s,0.6734761018306017,1,multi,1,[]
208,suspense,W,d,d,0.6393022257834673,1,multi,1,[]
209,wimitation,N,s,s,0.6958394311368465,1,multi,1,[]
210,tetturn,N,s,s,0.5917941238731146,1,multi,1,[]
211,earalyll,N,s,s,0.5267461240291595,1,multi,1,[]
212,namified,N,s,s,0.9162820409983397,1,multi,1,[]
213,stishation,N,s,s,0.5019799433648586,1,multi,1,[]
214,incaisia,N,s,s,0.5913109686225653,1,multi,1,[]
215,agility,P,j,j,1.0143212676048279,1,multi,1,[]
216,brape,N,s,s,0.6377569139003754,1,multi,1,[]
217,immunity,W,d,d,1.5881960038095713,1,multi,1,[]
218,sparse,W,d,d,1.371155908331275,1,multi,1,[]
219,miscleaf,N,s,s,0.817442063242197,1,multi,1,[]
220,goration,N,s,s,0.7723305020481348,1,multi,1,[]
221,registry,W,d,d,0.704946355894208,1,multi,1,[]
222,virstance,N,s,s,0.5709316376596689,1,multi,1,[]
223,inquire,W,d,d,0.7839271165430546,1,multi,1,[]
224,bispout,N,s,s,0.5735321994870901,1,multi,1,[]
225,uller,N,s,s,1.138444235548377,1,multi,1,[]
226,wromocian,N,s,s,0.5168642904609442,1,multi,1,[]
227,brafing,N,s,s,0.5234346520155668,1,multi,1,[]
228,propensity,P,j,j,0.9609687384217978,1,multi,1,[]
229,cacoag,N,s,s,0.5369542688131332,1,multi,1,[]
230,quintet,W,d,s,0.6256978772580624,1,multi,1,[]
231,grang,N,s,s,0.5862005855888128,1,multi,1,[]
232,twoggle,N,s,s,0.553203048184514,1,multi,1,[]
233,alloc,N,s,s,0.6440523453056812,1,multi,1,[]
234,neuroses,W,d,s,0.6765607204288244,1,multi,1,[]
235,behold,W,d,d,0.8124593794345856,1,multi,1,[]
236,sphire,N,s,d,0.981249213218689,1,multi,1,[]
237,spike,W,d,d,1.5646271910518408,1,multi,1,[]
238,intrinsic,W,d,d,0.8874042369425297,1,multi,1,[]
239,apange,N,s,s,0.8117899354547262,1,multi,1,[]
240,animosity,P,j,j,0.8467083740979433,1,multi,1,[]
241,inusupibly,N,s,s,0.7589082382619381,1,multi,1,[]
242,hospoll,N,s,s,1.4312356486916542,1,multi,1,[]
243,patriarch,W,d,d,0.6070101894438267,1,multi,1,[]
244,azalea,W,d,s,0.5953051075339317,1,multi,1,[]
245,animosity,P,j,j,0.7755978051573038,1,multi,1,[]
246,depleting,W,d,d,1.0511287581175566,1,multi,1,[]
247,receipt,W,d,d,0.6738967597484589,1,multi,1,[]
248,devise,W,d,d,0.8786512650549412,1,multi,1,[]
249,merny,N,s,s,0.6270815376192331,1,multi,1,[]
250,stigma,W,d,d,0.7354073319584131,1,multi,1,[]
251,relinquish,W,d,d,0.5805712938308716,1,multi,1,[]
252,plilal,N,s,s,0.619619682431221,1,multi,1,[]
253,cloak,W,d,d,0.5519083254039288,1,multi,1,[]
254,fosty,N,s,s,0.8187466990202665,1,multi,1,[]
255,resilience,W,d,d,0.6456628609448671,1,multi,1,[]
256,tapestry,W,d,d,0.6222166400402784,1,multi,1,[]
257,demuning,N,s,s,0.7485835123807192,1,multi,1,[]
258,vitamin,P,j,j,0.6780267097055912,1,multi,1,[]
259,pinnacle,W,d,d,0.7478194199502468,1,multi,1,[]
260,salcelain,N,s,s,0.6532082445919514,1,multi,1,[]
261,pripney,N,s,s,0.789746904745698,1,multi,1,[]
262,taning,N,s,s,1.452506771311164,1,multi,1,[]
263,conumpham,N,s,s,0.6724734362214804,1,multi,1,[]
264,pudding,W,d,d,0.5902791582047939,1,multi,1,[]
265,collusion,P,j,j,0.6612782496958971,1,multi,1,[]
266,mimphlet,N,s,s,0.6399413254112005,1,multi,1,[]
267,motar,N,s,s,0.6383602563291788,1,multi,1,[]
268,gratyvos,N,s,s,0.5418212711811066,1,multi,1,[]
269,lusserto,N,s,s,0.621502123773098,1,multi,1,[]
270,ospemerate,N,s,s,0.6439054161310196,1,multi,1,[]
271,unare,N,s,s,1.004462270066142,1,multi,1,[]
272,propensity,P,j,j,0.691819753497839,1,multi,1,[]
273,chore,W,d,d,0.8117911349982023,1,multi,1,[]
274,atrienes,N,s,s,0.596583304926753,1,multi,1,[]
275,adhere,W,d,s,0.5656791348010302,1,multi,1,[]
276,plunzied,N,s,s,0.6457514986395836,1,multi,1,[]
277,rerivetion,N,s,s,0.6062860582023859,1,multi,1,[]
278,igrorite,N,s,s,0.8324598204344511,1,multi,1,[]
279,crippling,W,d,d,0.6295282617211342,1,multi,1,[]
280,prelitism,N,s,s,0.5799430124461651,1,multi,1,[]
281,surpass,W,d,d,0.6989883501082659,1,multi,1,[]
282,wrounce,N,s,s,0.7548293676227331,1,multi,1,[]
283,rexpise,N,s,s,0.5323222335428,1,multi,1,[]
284,sarcastic,W,d,d,0.6609934065490961,1,multi,1,[]
285,agility,P,j,j,0.5676514152437449,1,multi,1,[]
286,tabling,W,d,s,1.028548490256071,1,multi,1,[]
287,roodow,N,s,s,0.6032900772988796,1,multi,1,[]
288,mener,N,s,s,0.7724819388240576,1,multi,1,[]
289,mayhem,W,d,d,0.7130632326006889,1,multi,1,[]
290,varridin,N,s,s,0.8270315416157246,1,multi,1,[]
291,anathey,N,s,s,0.6219708565622568,1,multi,1,[]
292,reignurst,N,s,s,0.5782970432192087,1,multi,1,[]
293,wallet,W,d,d,0.7991972658783197,1,multi,1,[]
294,bacteria,P,j,j,0.6800101082772017,1,multi,1,[]
295,clarinet,W,d,d,0.7407562881708145,1,multi,1,[]
296,desolation,W,d,d,0.8360918909311295,1,multi,1,[]
297,needle,W,d,d,0.5050561465322971,1,multi,1,[]
298,ultimatum,W,d,d,0.7335666585713625,1,multi,1,[]
299,receptive,W,d,d,0.6197572983801365,1,multi,1,[]
300,vatidy,N,s,s,0.6561543475836515,1,multi,1,[]
301,stacaring,N,s,s,0.6197969596832991,1,multi,1,[]
302,sibbletic,N,s,s,0.5350501947104931,1,multi,1,[]
303,quell,P,j,d,0.5997772924602032,1,multi,1,[]
304,stemirieas,N,s,s,0.6648718640208244,1,multi,1,[]
305,inclusive,W,d,d,0.6125911064445972,1,multi,1,[]
306,ebude,N,s,s,0.5609290152788162,1,multi,1,[]
307,canrital,N,s,s,0.6778314039111137,1,multi,1,[]
308,cairmete,N,s,s,0.546631483361125,1,multi,1,[]
309,poultry,W,d,s,0.515293737873435,1,multi,1,[]
310,ecoseen,N,s,s,0.5148724783211946,1,multi,1,[]
311,dictum,W,d,s,0.5503371730446815,1,multi,1,[]
312,evinct,N,s,s,0.6672050077468157,1,multi,1,[]
313,demolish,W,d,d,0.7429055441170931,1,multi,1,[]
314,niquodan,N,s,s,0.5181722342967987,1,multi,1,[]
315,stapegies,N,s,s,0.7397422026842833,1,multi,1,[]
316,creach,N,s,s,0.6350893471390009,1,multi,1,[]
317,festive,W,d,d,0.6574893333017826,1,multi,1,[]
318,elastic,W,d,d,0.6120887212455273,1,multi,1,[]
319,dispensing,P,j,j,0.7743120975792408,1,multi,1,[]
320,gauging,W,d,d,0.9457926340401173,1,multi,1,[]
321,stosier,N,s,s,0.8077140673995018,1,multi,1,[]
322,emphatic,W,d,d,1.143844872713089,1,multi,1,[]
323,arejusity,N,s,s,0.8683331497013569,1,multi,1,[]
324,chronicle,W,d,d,0.7266447469592094,1,multi,1,[]
325,meadow,W,d,d,1.1147855836898088,1,multi,1,[]
326,slunch,N,s,s,1.091041898354888,1,multi,1,[]
327,disparage,W,d,d,0.6781000252813101,1,multi,1,[]
328,ratchet,W,d,d,0.739897545427084,1,multi,1,[]
329,animosity,P,j,j,0.7312007620930672,1,multi,1,[]
330,banter,W,d,d,0.6633220426738262,1,multi,1,[]
331,fevily,N,s,s,1.1710045915096998,1,multi,1,[]
332,sprave,N,s,s,0.6448170393705368,1,multi,1,[]
333,populism,W,d,s,0.9733558855950832,1,multi,1,[]
334,cluricle,N,s,s,0.6665671113878489,1,multi,1,[]
335,pathetic,W,d,d,0.7012100201100111,1,multi,1,[]
336,levied,W,d,s,1.1011632066220045,1,multi,1,[]
337,adwording,N,s,s,0.5974095929414034,1,multi,1,[]
338,tyranny,W,d,d,0.6075864899903536,1,multi,1,[]
339,stosh,N,s,s,0.8108632862567902,1,multi,1,[]
340,lurge,N,s,d,0.9236396327614784,1,multi,1,[]
341,chlonitra,N,s,s,0.6095130983740091,1,multi,1,[]
342,propensity,P,j,j,0.7818517759442329,1,multi,1,[]
343,chost,N,s,s,0.6834621988236904,1,multi,1,[]
344,spizing,N,s,s,0.8892848733812571,1,multi,1,[]
345,shelving,W,d,d,0.8696984816342592,1,multi,1,[]
346,anagram,W,d,d,0.9360039439052343,1,multi,1,[]
347,inexorably,W,d,d,1.2298902664333582,1,multi,1,[]
348,plepsily,N,s,s,0.711085844784975,1,multi,1,[]
349,carpenter,W,d,d,0.665146492421627,1,multi,1,[]
350,vitamin,P,j,d,0.8437508530914783,1,multi,1,[]
351,uscopus,N,s,s,0.6599360555410385,1,multi,1,[]
352,sobnonary,N,s,s,0.7036471255123615,1,multi,1,[]
353,lerraid,N,s,s,0.5856753662228584,1,multi,1,[]
354,centurion,W,d,d,1.3767040744423866,1,multi,1,[]
355,starvation,W,d,d,0.8170397337526083,1,multi,1,[]
356,inept,W,d,d,0.7399846818298101,1,multi,1,[]
357,travesty,W,d,d,0.7553305514156818,1,multi,1,[]
358,plang,N,s,s,0.6927644275128841,1,multi,1,[]
359,collusion,P,j,j,0.7326349020004272,1,multi,1,[]
360,conspiring,W,d,d,0.7079510502517223,1,multi,1,[]
361,emmoping,N,s,s,0.6699281595647335,1,multi,1,[]
362,violet,W,d,d,0.6587236598134041,1,multi,1,[]
363,odmissive,N,s,s,1.0603071935474873,1,multi,1,[]
364,rannation,N,s,s,0.6772469915449619,1,multi,1,[]
365,coananct,N,s,s,0.6510012988001108,1,multi,1,[]
366,shucker,N,s,s,0.8435585536062717,1,multi,1,[]
367,reminisce,W,d,d,0.6746869925409555,1,multi,1,[]
368,allergy,W,d,j,2.2383625973016024,1,multi,1,[]
369,attentive,W,d,d,0.7157178800553083,1,multi,1,[]
370,devegent,N,s,s,0.8696918711066246,1,multi,1,[]
371,bacteria,P,j,j,0.6241165064275265,1,multi,1,[]
372,placebo,W,d,d,0.7963587325066328,1,multi,1,[]
373,lothom,N,s,s,0.612050561234355,1,multi,1,[]
374,lablope,N,s,s,0.6222953628748655,1,multi,1,[]
375,justifies,W,d,d,0.8986111413687468,1,multi,1,[]
376,tynic,N,s,s,0.6570785921066999,1,multi,1,[]
377,quell,P,j,j,0.7156986501067877,1,multi,1,[]
378,affidavit,W,d,s,0.7028142251074314,1,multi,1,[]
379,altitude,W,d,d,1.0029367879033089,1,multi,1,[]
380,provenance,W,d,d,0.7863188497722149,1,multi,1,[]
381,illuminate,W,d,d,0.6890332009643316,1,multi,1,[]
382,secular,W,d,d,0.9529200661927462,1,multi,1,[]
383,misand,N,s,s,1.3268054388463497,1,multi,1,[]
384,agility,P,j,j,0.7418848499655724,1,multi,1,[]
385,shrundour,N,s,s,1.6450375840067863,1,multi,1,[]
386,emeon,N,s,s,0.9815322551876307,1,multi,1,[]
387,solitary,W,d,d,0.7467897105962038,1,multi,1,[]
388,anemfly,N,s,s,0.5722107347100973,1,multi,1,[]
389,shubney,N,s,s,0.593167569488287,1,multi,1,[]
390,steanse,N,s,s,1.0423250067979097,1,multi,1,[]
391,tempt,W,d,d,0.7350344508886337,1,multi,1,[]
392,archetypal,W,d,d,1.1023236196488142,1,multi,1,[]
393,enigma,W,d,d,0.8274188451468945,1,multi,1,[]
394,ivinertz,N,s,s,0.5982782505452633,1,multi,1,[]
395,recede,W,d,d,0.9365033246576786,1,multi,1,[]
396,amparing,N,s,s,0.726433515548706,1,multi,1,[]
397,moderation,W,d,d,0.5705485381186008,1,multi,1,[]
398,pulmonary,W,d,d,0.7763655036687851,1,multi,1,[]
399,gocatrous,N,s,s,0.7488890886306763,1,multi,1,[]
400,scessilous,N,s,s,0.7655041422694921,1,multi,1,[]
401,dispensing,P,j,j,1.3530162759125233,1,multi,1,[]
402,fisel,N,s,s,1.820156803354621,1,multi,1,[]
403,delicacy,W,d,d,0.6949978172779083,1,multi,1,[]
404,soppre,N,s,s,0.6148869916796684,1,multi,1,[]
405,dispensing,P,j,j,1.075233006849885,1,multi,1,[]
406,churple,N,s,s,0.9801371768116951,1,multi,1,[]
407,chameleon,W,d,d,0.76730034686625,1,multi,1,[]
408,centaur,W,d,d,0.8188515640795231,1,multi,1,[]
409,emapsacy,N,s,s,0.5257377494126558,1,multi,1,[]
410,smelt,W,d,d,1.0993048045784235,1,multi,1,[]
411,exolcitest,N,s,s,0.5534620527178049,1,multi,1,[]
412,lethal,W,d,d,0.7072407398372889,1,multi,1,[]
413,doubly,W,d,s,1.1103185061365366,1,multi,1,[]
414,whistling,W,d,d,0.6646405011415482,1,multi,1,[]
415,memimable,N,s,s,0.9643724542111158,1,multi,1,[]
416,spetter,N,s,s,0.7585248406976461,1,multi,1,[]
417,epraiting,N,s,s,1.3039757795631886,1,multi,1,[]
418,bacteria,P,j,j,0.8446952290832996,1,multi,1,[]
419,cosmology,W,d,d,0.8278316911309958,1,multi,1,[]
420,armour,W,d,d,0.566700728610158,1,multi,1,[]
421,spobble,N,s,s,0.6676854584366083,1,multi,1,[]
422,deserving,W,d,d,0.639358714222908,1,multi,1,[]
423,spange,N,s,s,0.6137214712798595,1,multi,1,[]
424,seizing,W,d,d,0.6340626422315836,1,multi,1,[]
425,comwale,N,s,s,0.5604762081056833,1,multi,1,[]
426,insignia,W,d,d,0.6774296760559082,1,multi,1,[]
427,blult,N,s,s,0.7461665384471416,1,multi,1,[]
428,exuberance,W,d,d,0.7215151339769363,1,multi,1,[]
429,garnish,W,d,d,0.7027075588703156,1,multi,1,[]
430,intonsing,N,s,s,0.5286976732313633,1,multi,1,[]
431,axpidapat,N,s,s,0.6382085178047419,1,multi,1,[]
432,catod,N,s,s,0.6126487962901592,1,multi,1,[]
433,quell,P,j,j,0.7929514106363058,1,multi,1,[]
434,mercury,W,d,d,0.6556618772447109,1,multi,1,[]
435,mirage,W,d,d,0.8023119308054447,1,multi,1,[]
436,evasion,W,d,d,0.7470898795872927,1,multi,1,[]
437,ecologist,W,d,d,0.6364654954522848,1,multi,1,[]
438,biberition,N,s,s,0.6189364176243544,1,multi,1,[]
439,thwame,N,s,s,0.6232232134789228,1,multi,1,[]
440,vitamin,P,j,j,0.685656227171421,1,multi,1,[]
441,endorsing,W,d,d,0.7495858781039715,1,multi,1,[]
442,skirmish,W,d,d,0.9670042637735605,1,multi,1,[]
443,seismic,W,d,d,0.9270226154476404,1,multi,1,[]
444,petition,W,d,d,0.6027864925563335,1,multi,1,[]
445,virtuosity,W,d,d,0.6839820109307766,1,multi,1,[]
