,stim,S,C,R,RT,block,cond,day,prestim_R
0,manierphe,N,s,s,0.7084123939275742,1,single,1,[]
1,brusall,N,s,s,0.47851808462291956,1,single,1,[]
2,ucatean,N,s,s,0.5416626473888755,1,single,1,[]
3,deseave,N,s,s,0.4693763004615903,1,single,1,[]
4,exert,W,d,d,0.51651665661484,1,single,1,[]
5,chidder,N,s,d,0.7540480000898242,1,single,1,[]
6,gumbick,N,s,s,0.6137810321524739,1,single,1,[]
7,stosier,N,s,s,0.5780624225735664,1,single,1,[]
8,transcript,W,d,d,0.5987740838900208,1,single,1,[]
9,seenfer,N,s,s,0.5039011454209685,1,single,1,[]
10,dilute,P,j,j,0.6833264976739883,1,single,1,[]
11,exolcitest,N,s,s,0.5292268171906471,1,single,1,[]
12,cotretion,N,s,s,0.735728676430881,1,single,1,[]
13,nellirood,N,s,s,0.5099682249128819,1,single,1,[]
14,colel,N,s,s,0.4893956808373332,1,single,1,[]
15,indulging,W,d,d,0.6108733890578151,1,single,1,[]
16,falicide,N,s,s,0.5672377087175846,1,single,1,[]
17,pitiful,W,d,d,0.6919538779184222,1,single,1,[]
18,emulation,W,d,s,0.7560428166761994,1,single,1,[]
19,fifty,W,d,d,0.8874883009120822,1,single,1,[]
20,dilute,P,j,j,0.9077642811462283,1,single,1,[]
21,platinum,W,d,d,1.4443859532475471,1,single,1,[]
22,incarrity,N,s,s,0.8862146101891994,1,single,1,[]
23,carynx,N,s,s,0.5215927883982658,1,single,1,[]
24,dyncarion,N,s,s,0.5991127137094736,1,single,1,[]
25,stillor,N,s,s,0.5294605819508433,1,single,1,[]
26,decreasing,W,d,d,0.6050247512757778,1,single,1,[]
27,sewrendeel,N,s,s,0.5190916806459427,1,single,1,[]
28,dilute,P,j,j,0.6044854084029794,1,single,1,[]
29,thammer,N,s,s,0.8127732574939728,1,single,1,[]
30,enrol,W,d,d,0.7573699904605746,1,single,1,[]
31,pliotip,N,s,s,0.5749579714611173,1,single,1,[]
32,dejest,N,s,s,0.4917288264259696,1,single,1,[]
33,dailies,W,d,s,0.5650316625833511,1,single,1,[]
34,alternate,W,d,d,0.5971542540937662,1,single,1,[]
35,firmicane,N,s,s,0.606409914791584,1,single,1,[]
36,dilute,P,j,j,0.5993383657187223,1,single,1,[]
37,procuring,W,d,j,0.7034627599641681,1,single,1,[]
38,emerkabing,N,s,s,0.579640488140285,1,single,1,[]
39,ingiliogy,N,s,s,0.5936676058918238,1,single,1,[]
40,ingerpi,N,s,s,0.45074178371578455,1,single,1,[]
41,whintum,N,s,s,0.5165803572162986,1,single,1,[]
42,dilute,P,j,j,0.6580882631242275,1,single,1,[]
43,uneft,N,s,s,0.49977329559624195,1,single,1,[]
44,raffle,W,d,d,0.8071112120524049,1,single,1,[]
45,exchanging,W,d,d,0.5199483186006546,1,single,1,[]
46,junglin,N,s,d,1.1175021966919303,1,single,1,[]
47,behest,W,d,s,0.6718257274478674,1,single,1,[]
48,drucing,N,s,s,0.8716781977564096,1,single,1,[]
49,strand,W,d,d,0.5382387982681394,1,single,1,[]
50,ceydery,N,s,s,0.4747712295502424,1,single,1,[]
51,marale,N,s,s,0.5688614463433623,1,single,1,[]
52,receipt,W,d,d,0.6379012214019895,1,single,1,[]
53,cetcable,N,s,s,0.5721849389374256,1,single,1,[]
54,arejusity,N,s,s,0.5621657846495509,1,single,1,[]
55,saxophone,W,d,d,0.7260301215574145,1,single,1,[]
56,adurize,N,s,s,0.5062003387138247,1,single,1,[]
57,dilute,P,j,j,0.6776743661612272,1,single,1,[]
58,goration,N,s,s,0.5956350797787309,1,single,1,[]
59,elicit,W,d,d,0.5005397936329246,1,single,1,[]
