C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.8388420864939691,1,single,1,1,[],succinct
y,y,0.8049828018993139,1,single,1,1,[],pollutant
y,y,1.3967210371047258,1,single,1,1,[],pollutant
n,n,0.6882396619766951,1,single,1,1,[],requisite
y,y,1.1041811201721432,1,single,1,1,[],pollutant
y,y,0.8932790122926235,1,single,1,1,[],pollutant
n,n,0.6038053836673498,1,single,1,1,[],lilac
y,y,0.4939982760697603,1,single,1,1,[],pollutant
y,y,0.6073283851146698,1,single,1,1,[],pollutant
n,n,0.5465816054493189,1,single,1,1,[],invent
y,y,0.6193053927272558,1,single,1,1,[],pollutant
y,y,0.6075525358319283,1,single,1,1,[],pollutant
n,n,0.5558652058243752,1,single,1,1,[],removable
n,n,0.7016469035297632,1,single,1,1,[],squalor
n,n,0.5335920173674822,1,single,1,1,[],terminate
n,n,0.3982369061559439,1,single,1,1,[],marinate
y,y,0.4327989872545004,1,single,1,1,[],pollutant
y,y,0.5046288799494505,1,single,1,1,[],pollutant
n,n,0.4360515680164099,1,single,1,1,[],lilac
n,n,0.5099516939371824,1,single,1,1,[],squalor
n,n,0.5454022642225027,1,single,1,1,[],terminate
n,n,0.5162152778357267,1,single,1,1,[],removable
n,n,0.4817841984331608,1,single,1,1,[],succinct
y,y,0.4750452730804682,1,single,1,1,[],pollutant
y,y,0.4812160115689039,1,single,1,1,[],pollutant
y,y,0.4164309240877628,1,single,1,1,[],pollutant
y,y,0.4450752623379231,1,single,1,1,[],pollutant
n,n,0.583053469657898,1,single,1,1,[],requisite
y,y,0.5910880211740732,1,single,1,1,[],pollutant
n,n,0.918162377551198,1,single,1,1,[],marinate
y,y,0.5827638171613216,1,single,1,1,[],pollutant
n,n,0.470801142975688,1,single,1,1,[],invent
n,n,0.49339763820171356,2,multi,2,1,[],baffling
y,y,0.6066823769360781,2,multi,2,1,[],academies
n,n,0.5699638277292252,2,multi,2,1,[],hostility
n,n,0.48685882426798344,2,multi,2,1,[],billiard
y,y,0.6380570828914642,2,multi,2,1,[],homicide
y,y,0.6044667176902294,2,multi,2,1,[],shuffle
y,y,0.541616952046752,2,multi,2,1,[],cloak
n,n,0.5583594013005495,2,multi,2,1,[],terrified
y,y,0.5712627544999123,2,multi,2,1,[],frivolous
n,n,0.6641714703291655,2,multi,2,1,[],sorrow
y,y,0.5548502206802368,2,multi,2,1,[],habitat
y,y,0.6056094020605087,2,multi,2,1,[],unkempt
y,y,0.6798637788742781,2,multi,2,1,[],tuning
n,n,0.6125634629279375,2,multi,2,1,[],prolific
n,n,0.6067412681877613,2,multi,2,1,[],specimen
n,n,0.5551260504871607,2,multi,2,1,[],symphonies
n,n,0.5578783508390188,2,multi,2,1,[],symphonies
n,n,0.6076856441795826,2,multi,2,1,[],billiard
y,y,0.5058746263384819,2,multi,2,1,[],shuffle
y,y,0.5652858186513186,2,multi,2,1,[],tuning
y,y,0.5141916163265705,2,multi,2,1,[],habitat
n,n,0.7175886016339064,2,multi,2,1,[],specimen
n,n,0.6876681689172983,2,multi,2,1,[],baffling
y,y,0.5254471953958273,2,multi,2,1,[],frivolous
n,n,0.5870097503066063,2,multi,2,1,[],sorrow
n,n,0.7860294990241528,2,multi,2,1,[],prolific
y,y,0.574627410620451,2,multi,2,1,[],cloak
n,n,0.6115115191787481,2,multi,2,1,[],terrified
y,y,0.7518354915082455,2,multi,2,1,[],homicide
y,y,0.6492814123630524,2,multi,2,1,[],unkempt
n,n,0.6417474448680878,2,multi,2,1,[],hostility
y,y,0.5623364131897688,2,multi,2,1,[],academies
