C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.5541852457245113,1,multi,1,2,[],prevalence
n,n,0.4210082569043152,1,multi,1,2,[],ingenious
y,y,0.4288027474976843,1,multi,1,2,[],vanish
n,n,0.42054763650230603,1,multi,1,2,[],cherries
y,y,0.4033057702181395,1,multi,1,2,[],broccoli
n,n,0.4868953042459907,1,multi,1,2,[],bombastic
n,n,0.4711365575785749,1,multi,1,2,[],esoteric
n,n,0.7503085826174356,1,multi,1,2,[],strategist
n,n,0.6557089287671259,1,multi,1,2,[],posterity
n,n,0.42740766558563337,1,multi,1,2,[],bungalow
y,y,0.6180630506132729,1,multi,1,2,[],archery
y,y,0.61440963667701,1,multi,1,2,[],oyster
y,y,0.5946946023468627,1,multi,1,2,[],miniature
y,y,0.5478236962517258,1,multi,1,2,[],commute
y,y,0.6594569907319965,1,multi,1,2,[],parlour
n,n,0.5570081607584143,1,multi,1,2,[],piecing
n,n,0.567798336604028,1,multi,1,2,[],cherries
y,y,0.5007034001173452,1,multi,1,2,[],oyster
y,y,0.5280780140165007,1,multi,1,2,[],parlour
n,n,0.5576319363462972,1,multi,1,2,[],esoteric
n,n,0.7374743098189356,1,multi,1,2,[],bombastic
n,n,0.5607562227378367,1,multi,1,2,[],strategist
y,y,0.5416529452049872,1,multi,1,2,[],commute
y,y,0.5252496905159205,1,multi,1,2,[],prevalence
n,n,0.5708054397109663,1,multi,1,2,[],ingenious
y,y,0.4557026188849704,1,multi,1,2,[],miniature
n,n,0.5087719192815712,1,multi,1,2,[],bungalow
n,n,1.3201801617688034,1,multi,1,2,[],posterity
y,y,0.4710497217747616,1,multi,1,2,[],broccoli
y,y,0.5011069312313339,1,multi,1,2,[],archery
n,n,0.5744633606955176,1,multi,1,2,[],piecing
y,y,0.4753647704928881,1,multi,1,2,[],vanish
y,y,0.34903338822186925,2,single,2,2,[],tempt
y,y,0.31700329315208364,2,single,2,2,[],tempt
y,y,0.3079158804321196,2,single,2,2,[],tempt
y,y,0.3127194932894781,2,single,2,2,[],tempt
n,n,0.39963613091094885,2,single,2,2,[],arguable
n,n,0.39416036682086997,2,single,2,2,[],illustrate
y,y,0.3886873069568537,2,single,2,2,[],tempt
y,y,0.3490844681073213,2,single,2,2,[],tempt
n,n,0.38524572431924753,2,single,2,2,[],cigar
y,y,0.4576400490477681,2,single,2,2,[],tempt
n,n,0.4057110320572974,2,single,2,2,[],activating
n,n,0.42528514596051537,2,single,2,2,[],behaving
n,n,0.36699157481780276,2,single,2,2,[],corollary
n,n,0.396234210304101,2,single,2,2,[],portray
y,y,0.3657097700779559,2,single,2,2,[],tempt
n,n,0.5479793396807509,2,single,2,2,[],lilac
n,n,0.5886840017919894,2,single,2,2,[],activating
y,y,0.3316869584086817,2,single,2,2,[],tempt
n,n,0.3887215605209349,2,single,2,2,[],behaving
n,n,0.36509801329520997,2,single,2,2,[],arguable
y,y,0.37140457675559446,2,single,2,2,[],tempt
n,n,0.34568885737098753,2,single,2,2,[],portray
n,n,0.43682890040508937,2,single,2,2,[],corollary
y,y,0.43561229763145093,2,single,2,2,[],tempt
n,n,0.3474063435278367,2,single,2,2,[],cigar
y,y,0.5254774467321113,2,single,2,2,[],tempt
y,y,0.6168551614682656,2,single,2,2,[],tempt
y,y,0.30918326262326445,2,single,2,2,[],tempt
n,n,0.3481259690161096,2,single,2,2,[],lilac
y,y,0.35923704675224144,2,single,2,2,[],tempt
y,y,0.3634225929272361,2,single,2,2,[],tempt
n,n,0.3996205064759124,2,single,2,2,[],illustrate
