,stim,S,C,R,RT,block,cond,day,prestim_R
0,buoyancy,W,k,k,0.6720833383405989,1,single,1,[]
1,baderaque,N,j,j,0.45282051127924206,1,single,1,[]
2,subterfuge,W,k,j,0.430776234030418,1,single,1,[]
3,stove,W,k,k,0.44859500258462504,1,single,1,[]
4,thique,N,j,j,1.0824711849336381,1,single,1,[]
5,seviant,N,j,k,0.7185290794805042,1,single,1,[]
6,assuring,P,d,d,0.49271751018659415,1,single,1,[]
7,grease,W,k,k,0.5979973678831811,1,single,1,[]
8,appease,W,k,k,0.42311124598836614,1,single,1,[]
9,plufal,N,j,j,0.5728167854522326,1,single,1,[]
10,ditefivity,N,j,j,1.097717930843828,1,single,1,[]
11,dozzle,N,j,k,1.0718793192554585,1,single,1,[]
12,fulfilment,W,k,k,0.7729129358322098,1,single,1,[]
13,endexing,N,j,k,0.8494633606960633,1,single,1,[]
14,haste,W,k,k,0.9306770789517032,1,single,1,[]
15,hesitation,W,k,k,0.6464229054236057,1,single,1,[]
16,whamation,N,j,j,0.7109350023429215,1,single,1,[]
17,preserving,W,k,k,0.6899658065221956,1,single,1,[]
18,merny,N,j,j,0.9208303787127079,1,single,1,[]
19,inkeqit,N,j,j,0.7464826989416906,1,single,1,[]
20,latitude,W,k,k,0.7297432183941055,1,single,1,[]
21,assuring,P,d,d,0.39792675744865846,1,single,1,[]
22,fragrant,W,k,k,0.5614644303695968,1,single,1,[]
23,corseal,N,j,k,0.6133159261080436,1,single,1,[]
24,cammeryle,N,j,j,0.9855380815588433,1,single,1,[]
25,defining,W,k,k,0.533705515425936,1,single,1,[]
26,remiriade,N,j,j,1.9184344314508053,1,single,1,[]
27,assuring,P,d,k,0.4309829573458046,1,single,1,[]
28,dedearting,N,j,j,1.6708228669640448,1,single,1,[]
29,spizing,N,j,j,1.1144102376110823,1,single,1,[]
30,altruism,W,k,k,0.7706840498540259,1,single,1,[]
31,travesty,W,k,k,0.678180173792498,1,single,1,[]
32,fidrories,N,j,j,0.9477248416524162,1,single,1,[]
33,blatant,W,k,k,0.7959328389597431,1,single,1,[]
34,groak,N,j,j,0.7327331947162747,1,single,1,[]
35,epitome,W,k,k,0.7709694962923095,1,single,1,[]
36,marale,N,j,j,0.6464670745044714,1,single,1,[]
37,sphere,W,k,k,0.48002866483147955,1,single,1,[]
38,assuring,P,d,d,0.36616227780268673,1,single,1,[]
39,trarall,N,j,j,0.6924588055717322,1,single,1,[]
40,coping,W,k,k,0.5003341225674376,1,single,1,[]
41,adwording,N,j,j,0.5736728242973186,1,single,1,[]
42,spimour,N,j,j,0.8105540064661909,1,single,1,[]
43,enshand,N,j,j,0.5414555364586704,1,single,1,[]
44,quandies,N,j,j,0.8451008377105609,1,single,1,[]
45,abusive,W,k,k,0.5391208850642215,1,single,1,[]
46,foncible,N,j,j,0.6096691225075119,1,single,1,[]
47,stiargenar,N,j,j,0.5078660024282726,1,single,1,[]
48,raffle,W,k,k,0.553352643533799,1,single,1,[]
49,sprave,N,j,k,0.596180426186038,1,single,1,[]
50,assuring,P,d,d,0.6644312705075208,1,single,1,[]
51,pabnet,N,j,j,0.4910532072162823,1,single,1,[]
52,convict,W,k,k,0.45235959039928275,1,single,1,[]
53,flimsy,W,k,j,0.6062554835762057,1,single,1,[]
54,corchadity,N,j,j,0.9965872624779877,1,single,1,[]
55,spashees,N,j,j,1.513851964472451,1,single,1,[]
56,floftling,N,j,j,0.6532117231345183,1,single,1,[]
57,drawl,W,k,k,0.8617186279343514,1,single,1,[]
58,relativity,W,k,k,0.5578801245146678,1,single,1,[]
59,chawl,N,j,j,1.0987894066320223,1,single,1,[]
60,myrille,N,j,j,0.8398858815180574,1,single,1,[]
