,stim,S,C,R,RT,block,cond,day,prestim_R
0,stape,N,k,k,2.999666779549443,1,single,1,[]
1,subterpose,N,k,k,3.055004812020343,1,single,1,[]
2,ferocious,P,d,d,1.9337429130537203,1,single,1,[]
3,brilleight,N,k,k,1.051592682604678,1,single,1,[]
4,cansender,N,k,k,0.6813339755462948,1,single,1,[]
5,authimable,N,k,k,0.8540626604808494,1,single,1,[]
6,angrily,W,j,j,1.8052415067068068,1,single,1,[]
7,inspake,N,k,k,0.7259719956637127,1,single,1,[]
8,murky,W,j,j,0.8501397332438501,1,single,1,[]
9,rescail,N,k,k,0.7462897299265023,1,single,1,[]
10,obliterate,W,j,j,0.931747195936623,1,single,1,[]
11,jetty,W,j,j,0.7515142901829677,1,single,1,[]
12,enyle,N,k,k,0.639864404220134,1,single,1,[]
13,skucore,N,k,k,0.568384259386221,1,single,1,[]
14,berserk,W,j,k,0.4762720893777441,1,single,1,[]
15,uning,N,k,k,1.5106052142800763,1,single,1,[]
16,unkiche,N,k,k,0.5630359057686292,1,single,1,[]
17,stimulant,W,j,j,0.6778842874628026,1,single,1,[]
18,chalice,W,j,j,0.8516450844617793,1,single,1,[]
19,physange,N,k,k,0.6347633368568495,1,single,1,[]
20,ferocious,P,d,d,0.7292110547423363,1,single,1,[]
21,balloas,N,k,k,0.6303827948868275,1,single,1,[]
22,revel,W,j,j,0.7328085737099173,1,single,1,[]
23,wiring,W,j,j,0.6431034632987576,1,single,1,[]
24,spleed,N,k,k,0.7726550098595908,1,single,1,[]
25,ludied,N,k,k,0.6961813656816958,1,single,1,[]
26,ferocious,P,d,d,0.5360958280652994,1,single,1,[]
27,babble,W,j,j,1.0157605163549306,1,single,1,[]
28,approving,W,j,j,0.5911403020290891,1,single,1,[]
29,aymid,N,k,k,0.559194105269853,1,single,1,[]
30,ruthless,W,j,j,0.9241852849954739,1,single,1,[]
31,identities,W,j,j,0.5257954398985021,1,single,1,[]
32,congeave,N,k,k,0.7394020720967092,1,single,1,[]
33,browsing,W,j,j,0.578646187481354,1,single,1,[]
34,flare,W,j,j,0.7595993181748781,1,single,1,[]
35,abiding,W,j,j,0.5689945125341183,1,single,1,[]
36,eticrogue,N,k,k,0.6299456120614195,1,single,1,[]
37,dysasete,N,k,k,0.7003485744353384,1,single,1,[]
38,spoxtre,N,k,k,0.4762808029918233,1,single,1,[]
39,exposition,W,j,j,0.627503397554392,1,single,1,[]
40,ferocious,P,d,d,0.6258991919457912,1,single,1,[]
41,tound,N,k,k,0.592311230910127,1,single,1,[]
42,didirany,N,k,k,0.7193589667585911,1,single,1,[]
43,interlude,W,j,j,0.7485095971351257,1,single,1,[]
44,symposium,W,j,k,0.5739826034405269,1,single,1,[]
45,ferocious,P,d,d,0.5590603964374168,1,single,1,[]
46,quotation,W,j,j,0.6418871635687537,1,single,1,[]
47,abolish,W,j,j,0.6504111772228498,1,single,1,[]
48,deceive,W,j,j,0.8679915159445954,1,single,1,[]
49,virstance,N,k,k,0.7412301273288904,1,single,1,[]
50,evoking,W,j,j,0.6285658570122905,1,single,1,[]
51,juggernaut,W,j,j,0.7629820015863515,1,single,1,[]
52,ferocious,P,d,d,0.8284188073303085,1,single,1,[]
53,notify,W,j,j,0.5353359412110876,1,single,1,[]
54,utmost,W,j,j,0.656045577590703,1,single,1,[]
55,erplasiant,N,k,k,0.8426406203798251,1,single,1,[]
56,relocating,W,j,j,0.4908178083423991,1,single,1,[]
57,bribing,W,j,j,0.5561497502931161,1,single,1,[]
58,interpuse,N,k,k,0.7349767601990607,1,single,1,[]
59,dencident,N,k,k,0.7492081882664934,1,single,1,[]
60,stringent,W,j,j,0.9485341154359048,1,single,1,[]
61,intonsing,N,k,k,0.6343997689982643,1,single,1,[]
62,gocatrous,N,k,k,0.5288491094252095,1,single,1,[]
63,arpling,N,k,k,0.7823802997882012,1,single,1,[]
64,allocate,W,j,j,0.4770506053464487,1,single,1,[]
65,emognance,N,k,k,0.6671668479102664,1,single,1,[]
66,minuscule,W,j,j,1.1989485377125675,1,single,1,[]
67,destert,N,k,k,0.8508407281333348,1,single,1,[]
68,devegent,N,k,k,0.827036047616275,1,single,1,[]
69,shemble,N,k,k,1.136020951133105,1,single,1,[]
70,ferocious,P,d,d,0.6503820317011559,1,single,1,[]
71,corseal,N,k,k,0.5549082111392636,1,single,1,[]
72,immunology,W,j,j,0.8537636935216142,1,single,1,[]
73,quandies,N,k,k,0.732874977416941,1,single,1,[]
74,towid,N,k,k,0.4500378140655812,1,single,1,[]
75,concottion,N,k,k,0.8680534126324346,1,single,1,[]
76,ferocious,P,d,d,0.6783331886108499,1,single,1,[]
77,collage,W,j,j,0.9070747600635514,1,single,1,[]
78,allurity,N,k,j,1.594620938441949,1,single,1,[]
79,ancopance,N,k,k,1.0308804321393836,1,single,1,[]
80,classora,N,k,k,0.5705028684315039,1,single,1,[]
81,salient,W,j,k,0.5354002416424919,1,single,1,[]
82,defiche,N,k,k,0.7621746405784506,1,single,1,[]
83,ferocious,P,d,d,0.5236098261812003,1,single,1,[]
84,collapsing,W,j,j,0.5131694193260046,1,single,1,[]
85,instoiid,N,k,k,0.7165561891015386,1,single,1,[]
86,prorne,N,k,k,0.6546177474665456,1,single,1,[]
87,cympy,N,k,k,0.5521742409473518,1,single,1,[]
88,sirio,N,k,k,0.5539229722926393,1,single,1,[]
89,mageing,N,k,k,0.6767803632537834,1,single,1,[]
90,reltirate,N,k,k,0.5545320235687541,1,single,1,[]
91,vambitable,N,k,k,0.5813669370254502,1,single,1,[]
92,tucesphy,N,k,k,0.5323883373348508,1,single,1,[]
93,compliment,W,j,j,0.6771192926244112,1,single,1,[]
94,dyncarion,N,k,k,0.5618310238787672,1,single,1,[]
95,etneda,N,k,k,0.8206525772693567,1,single,1,[]
96,casket,W,j,j,0.6395954841864295,1,single,1,[]
97,babband,N,k,k,0.590007232298376,1,single,1,[]
98,furve,N,k,k,0.653015044197673,1,single,1,[]
99,benvacutta,N,k,k,0.7426390278997133,1,single,1,[]
100,ferocious,P,d,d,0.5819459413760342,1,single,1,[]
101,rebiel,N,k,k,0.4929249995620921,1,single,1,[]
102,frince,N,k,k,0.7652496434166096,1,single,1,[]
103,selinant,N,k,k,0.6866612962912768,1,single,1,[]
104,ucatean,N,k,k,0.5644054448639508,1,single,1,[]
105,terrentous,N,k,k,0.927227837164537,1,single,1,[]
106,asparagus,W,j,j,0.6030037315358641,1,single,1,[]
107,lalligra,N,k,k,0.46818796278967056,1,single,1,[]
108,sturirt,N,k,k,0.4674025360145606,1,single,1,[]
109,ferocious,P,d,d,0.807409092260059,1,single,1,[]
110,barge,W,j,j,0.6322054416814353,1,single,1,[]
111,feminine,W,j,j,0.6306940810900414,1,single,1,[]
112,dibdiment,N,k,k,0.5490767029114068,1,single,1,[]
113,propel,W,j,j,0.7599085010879207,1,single,1,[]
114,colpharent,N,k,k,0.6274538201250834,1,single,1,[]
115,octopus,W,j,j,0.6338147552742157,1,single,1,[]
116,ferocious,P,d,d,0.5362289359763963,1,single,1,[]
117,doubly,W,j,j,0.7278820790088503,1,single,1,[]
118,canoe,W,j,j,0.6850624991202494,1,single,1,[]
119,trombonist,W,j,j,1.0748988845589338,1,single,1,[]
120,groak,N,k,k,0.7558149073011009,1,single,1,[]
121,preponsing,N,k,k,0.7093064657819923,1,single,1,[]
122,symmetry,W,j,j,0.7592297409282764,1,single,1,[]
123,pread,N,k,k,0.6246360189979896,1,single,1,[]
124,spobble,N,k,k,0.6209297301393235,1,single,1,[]
125,stelody,N,k,k,0.659393106092466,1,single,1,[]
126,trilogy,W,j,j,0.8780163737828843,1,single,1,[]
127,ayhect,N,k,k,0.6344238065357786,1,single,1,[]
128,ferocious,P,d,d,0.47389417531667277,1,single,1,[]
129,goblet,W,j,j,0.6320897609984968,1,single,1,[]
130,balancing,W,j,j,0.6304633206600556,1,single,1,[]
131,comwale,N,k,k,0.5489141490106704,1,single,1,[]
132,sahriging,N,k,k,0.5276706688164268,1,single,1,[]
133,dackling,N,k,k,0.7412520615907852,1,single,1,[]
134,dribble,W,j,j,0.764555859786924,1,single,1,[]
135,ferocious,P,d,d,0.638002395935473,1,single,1,[]
136,papmarine,N,k,k,0.5803928155364702,1,single,1,[]
137,rampide,N,k,k,0.675438767822925,1,single,1,[]
138,stemirieas,N,k,k,0.48121781410009135,1,single,1,[]
139,slute,N,k,k,0.6873526761482935,1,single,1,[]
140,gouging,W,j,j,0.6771355179662351,1,single,1,[]
141,brappling,N,k,k,0.6989898522588192,1,single,1,[]
142,slelf,N,k,k,0.7389588798687328,1,single,1,[]
143,ferocious,P,d,d,0.5542564932111418,1,single,1,[]
144,spange,N,k,k,0.627934871474281,1,single,1,[]
145,strepe,N,k,k,0.5623718686256325,1,single,1,[]
146,intestine,W,j,j,0.5731974771333626,1,single,1,[]
147,ripple,W,j,j,0.49012492611655034,1,single,1,[]
148,inusupibly,N,k,k,0.5874168864393141,1,single,1,[]
149,certified,W,j,j,0.515539220708888,1,single,1,[]
150,chortle,W,j,j,0.7520151725038886,1,single,1,[]
151,calcium,W,j,j,0.45531345409108326,1,single,1,[]
152,raving,W,j,j,0.5073565401835367,1,single,1,[]
153,enwrifate,N,k,k,0.5278007720189635,1,single,1,[]
154,studdorn,N,k,k,0.6133618098101579,1,single,1,[]
155,tuxedo,W,j,j,0.6337038820929592,1,single,1,[]
156,dedication,W,j,j,0.6241330333868973,1,single,1,[]
157,blurb,W,j,j,1.2945269215997541,1,single,1,[]
158,sychlom,N,k,k,0.6032801632827614,1,single,1,[]
159,beard,W,j,j,0.7164633440843318,1,single,1,[]
160,obtinatua,N,k,k,0.646495761742699,1,single,1,[]
161,ferocious,P,d,d,0.7440695622499334,1,single,1,[]
162,drelding,N,k,k,0.6942887095356127,1,single,1,[]
163,sewrendeel,N,k,k,0.5992676962196128,1,single,1,[]
164,lycophite,N,k,k,0.992445300304098,1,single,1,[]
165,timid,W,j,j,0.5326728817744879,1,single,1,[]
166,ferocious,P,d,d,0.5392648778069997,1,single,1,[]
167,spoud,N,k,k,0.5148869018594269,1,single,1,[]
168,thriving,W,j,j,0.6063665839610621,1,single,1,[]
169,plundafy,N,k,k,0.5445471281564096,1,single,1,[]
170,beath,N,k,k,0.555303027795162,1,single,1,[]
171,whintum,N,k,k,0.5971076223941054,1,single,1,[]
172,sittinest,N,k,k,0.7651691176433815,1,single,1,[]
173,bilinity,N,k,k,0.47060704113391694,1,single,1,[]
174,admonom,N,k,k,0.580705003143521,1,single,1,[]
175,stitch,W,j,j,0.5877564167458331,1,single,1,[]
176,ferocious,P,d,d,0.6358594488701783,1,single,1,[]
177,descent,W,j,j,0.8742908548883861,1,single,1,[]
178,otunance,N,k,k,0.5586887159006437,1,single,1,[]
179,potchet,N,k,k,0.5636104031000286,1,single,1,[]
180,choix,N,k,k,0.4645799273857847,1,single,1,[]
181,burciusing,N,k,k,0.5326028724230127,1,single,1,[]
182,ferocious,P,d,d,0.7092653014697134,1,single,1,[]
183,tyranny,W,j,j,0.8233102282538312,1,single,1,[]
184,munance,N,k,k,0.8262139635917265,1,single,1,[]
185,hyling,N,k,k,0.57317043490184,1,single,1,[]
186,confidant,W,j,k,1.3780652000423288,1,single,1,[]
187,afabible,N,k,k,0.5644931818969781,1,single,1,[]
188,confuse,W,j,j,0.6553259536158293,1,single,1,[]
189,semplince,N,k,k,0.5870181636710186,1,single,1,[]
190,bockel,N,k,k,0.5220494890963892,1,single,1,[]
191,manierphe,N,k,k,0.4876295285503147,1,single,1,[]
192,flint,W,j,j,0.6408646665222477,1,single,1,[]
193,pathetic,W,j,j,0.7193397367373109,1,single,1,[]
194,divulge,W,j,j,0.4994493900012458,1,single,1,[]
195,saliming,N,k,k,0.5167885720729828,1,single,1,[]
196,impyeur,N,k,k,0.5633892576879589,1,single,1,[]
197,alternate,W,j,j,0.6392265078757191,1,single,1,[]
198,ferocious,P,d,d,0.6067022081842879,1,single,1,[]
199,ennamable,N,k,k,0.7219532187300501,1,single,1,[]
200,stung,W,j,j,0.4471812523988774,1,single,1,[]
201,steeple,W,j,j,0.8171430958027486,1,single,1,[]
202,excueur,N,k,k,0.8040567562566139,1,single,1,[]
203,ferocious,P,d,d,0.6367888004315319,1,single,1,[]
204,odmissive,N,k,k,0.6613443537353305,1,single,1,[]
205,cherish,W,j,j,0.5359708328469424,1,single,1,[]
206,blatant,W,j,j,0.6486771688651061,1,single,1,[]
207,anwane,N,k,k,0.673217097792076,1,single,1,[]
208,dalding,N,k,k,0.5669957907230128,1,single,1,[]
209,callous,W,j,j,0.6519934485695558,1,single,1,[]
210,intensify,W,j,j,0.6764747859706404,1,single,1,[]
211,dynamite,W,j,j,0.4902850762591697,1,single,1,[]
212,ferocious,P,d,d,0.5315656523889629,1,single,1,[]
213,borilation,N,k,k,0.5872982010623673,1,single,1,[]
214,taning,N,k,k,0.6342441259039333,1,single,1,[]
215,bewoch,N,k,k,0.5137418133381288,1,single,1,[]
216,reprisird,N,k,k,0.5902325842762366,1,single,1,[]
217,leedible,N,k,k,1.1492467084462987,1,single,1,[]
218,violet,W,j,j,0.5217261841171421,1,single,1,[]
219,paving,W,j,j,0.5982524104474578,1,single,1,[]
220,endexing,N,k,k,0.7684216978523182,1,single,1,[]
221,safari,W,j,j,0.6040265290357638,1,single,1,[]
222,plentiful,W,j,j,0.5650902144116117,1,single,1,[]
223,excrersing,N,k,j,0.5539950849197339,1,single,1,[]
224,adspedate,N,k,k,0.646908606562647,1,single,1,[]
225,becision,N,k,k,0.5754666213033488,1,single,1,[]
226,injuring,W,j,j,0.60544083804416,1,single,1,[]
227,daxny,N,k,k,0.5185739606822608,1,single,1,[]
228,casaryll,N,k,k,0.5001095210609492,1,single,1,[]
229,ferocious,P,d,d,1.3974595921463333,1,single,1,[]
230,legion,W,j,j,0.783920805901289,1,single,1,[]
231,gracious,W,j,j,0.7826513230975252,1,single,1,[]
232,catharsis,W,j,k,0.5162339057424106,1,single,1,[]
233,pestilence,W,j,k,0.7729536763363285,1,single,1,[]
234,ferocious,P,d,d,0.8115285264066188,1,single,1,[]
235,innopent,N,k,k,0.6054174014425371,1,single,1,[]
236,castartus,N,k,k,0.9116130484180758,1,single,1,[]
237,shudeing,N,k,k,0.5522343348129652,1,single,1,[]
238,proran,N,k,k,0.5470287041389383,1,single,1,[]
239,ghounonym,N,k,k,0.7478031938080676,1,single,1,[]
240,sanaying,N,k,k,0.517167463855003,1,single,1,[]
241,lyric,W,j,j,0.5466747512982693,1,single,1,[]
242,grefrenny,N,k,k,0.5175169096619356,1,single,1,[]
243,ephemeral,W,j,k,1.0030482610745821,1,single,1,[]
244,capability,W,j,j,0.5816208335745614,1,single,1,[]
245,calories,W,j,j,0.5246290180657525,1,single,1,[]
