C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.162512833776418,1,multi,1,1,[],flier
n,n,0.661934581308742,1,multi,1,1,[],prototype
n,n,0.5595353668468306,1,multi,1,1,[],disparate
n,n,0.4603755080606789,1,multi,1,1,[],telescope
y,y,0.6003877251205267,1,multi,1,1,[],spleen
n,n,0.4025634808203904,1,multi,1,1,[],critique
y,y,0.477121243122383,1,multi,1,1,[],assimilate
y,y,0.5872091573255602,1,multi,1,1,[],lance
n,n,0.4193224365299102,1,multi,1,1,[],crane
n,n,0.4820855909783859,1,multi,1,1,[],mysteries
y,y,0.5212577269412577,1,multi,1,1,[],splendour
y,n,0.43183546561340336,1,multi,1,1,[],browsing
y,n,0.6917852692713495,1,multi,1,1,[],equation
n,n,0.5758962012041593,1,multi,1,1,['y'],piecing
n,n,0.5887655864498811,1,multi,1,1,[],semester
y,y,0.5397335621673847,1,multi,1,1,[],vibration
n,y,0.6423268795624608,1,multi,1,1,[],semester
y,y,0.6139511936344206,1,multi,1,1,[],splendour
y,y,0.5942209005588666,1,multi,1,1,[],vibration
y,y,0.4673725283064414,1,multi,1,1,[],assimilate
y,y,0.4884516264573904,1,multi,1,1,[],spleen
n,n,0.5137351864977973,1,multi,1,1,[],telescope
y,y,0.4792500655748882,1,multi,1,1,[],browsing
y,y,0.4773853553197114,1,multi,1,1,[],lance
n,n,0.5715279837168055,1,multi,1,1,[],crane
y,y,0.5614640769781545,1,multi,1,1,[],flier
n,n,0.4623937579453923,1,multi,1,1,[],mysteries
n,y,0.5292904636298772,1,multi,1,1,[],disparate
n,n,0.5390671220666263,1,multi,1,1,[],critique
n,n,0.5477128153870581,1,multi,1,1,[],prototype
y,y,0.6204010599321919,1,multi,1,1,[],equation
n,n,0.5387997046927921,1,multi,1,1,[],piecing
n,n,0.4084190195717383,1,multi,2,1,[],cannon
n,n,0.4461377872357843,1,multi,2,1,[],cigar
n,n,0.4400085212982958,1,multi,2,1,[],audacious
n,n,0.4658966248680372,1,multi,2,1,[],trolley
n,n,0.3979389633459505,1,multi,2,1,[],folly
y,y,0.3855166758730775,1,multi,2,1,[],spleen
y,y,0.4760467661835719,1,multi,2,1,[],assimilate
y,y,0.5312113615655107,1,multi,2,1,[],flier
y,y,0.5948212375078583,1,multi,2,1,[],vibration
y,y,0.5570105263177538,1,multi,2,1,[],equation
y,y,0.5678099810320418,1,multi,2,1,[],splendour
n,n,0.4527042354893638,1,multi,2,1,[],impediment
n,n,0.4967325504985638,1,multi,2,1,[],hypnotist
n,n,0.4921116386249196,1,multi,2,1,[],pastry
y,y,0.4694529752596282,1,multi,2,1,[],browsing
y,y,0.4195492905855645,1,multi,2,1,[],lance
n,n,0.5553855902835494,1,multi,2,1,[],audacious
y,y,0.4771200412506005,1,multi,2,1,[],lance
y,y,0.40423889564408455,1,multi,2,1,[],vibration
y,y,0.4468264620518312,1,multi,2,1,[],flier
n,n,0.3857753796328325,1,multi,2,1,[],hypnotist
y,y,0.4282595847325865,1,multi,2,1,[],browsing
y,n,0.37209502872428857,1,multi,2,1,[],assimilate
n,n,0.5345573836966651,1,multi,2,1,[],pastry
n,n,0.4701728988438845,1,multi,2,1,[],folly
n,n,0.44537970410601707,1,multi,2,1,[],cannon
y,y,0.4712849344068673,1,multi,2,1,[],splendour
n,n,0.5494182771071792,1,multi,2,1,[],trolley
y,y,0.4301020602870267,1,multi,2,1,[],spleen
y,y,0.5338978543732082,1,multi,2,1,[],equation
n,n,0.4535254171205452,1,multi,2,1,[],impediment
n,n,0.4474751745001413,1,multi,2,1,[],cigar
n,n,0.5346871862857371,1,multi,3,1,[],paragraph
n,n,0.486340832139831,1,multi,3,1,[],demotion
y,y,0.477504040551139,1,multi,3,1,[],splendour
y,y,0.48467593372333795,1,multi,3,1,[],assimilate
y,y,0.4528947328217328,1,multi,3,1,[],equation
n,n,0.5108906470413785,1,multi,3,1,[],symphonies
y,y,0.426290912218974,1,multi,3,1,[],vibration
y,y,0.4820540417422308,1,multi,3,1,[],lance
y,y,0.4433755762584042,1,multi,3,1,[],spleen
n,n,0.4532739246060373,1,multi,3,1,[],flinch
y,y,0.38316730922088027,1,multi,3,1,[],flier
n,n,0.3916179982188624,1,multi,3,1,[],sacrilege
n,n,0.5300843025761424,1,multi,3,1,[],flutter
n,n,0.5457750911882613,1,multi,3,1,[],sonic
y,y,0.4904605617921334,1,multi,3,1,[],browsing
n,n,0.4677120582055068,1,multi,3,1,[],capricious
n,n,0.41782730307022575,1,multi,3,1,[],flutter
n,n,0.3755654449778376,1,multi,3,1,[],capricious
y,y,0.33598527222056873,1,multi,3,1,[],splendour
y,y,0.31296033719263505,1,multi,3,1,[],lance
n,n,0.4617795994126936,1,multi,3,1,[],demotion
n,n,0.617782172630541,1,multi,3,1,[],sacrilege
n,n,0.4221137929998804,1,multi,3,1,[],paragraph
n,n,0.6219070102670229,1,multi,3,1,[],symphonies
y,y,0.3482741514744703,1,multi,3,1,[],equation
y,y,0.439424409676576,1,multi,3,1,[],browsing
n,n,0.5752132353081834,1,multi,3,1,[],sonic
y,y,0.5401163596106926,1,multi,3,1,[],assimilate
n,n,0.4047923594334861,1,multi,3,1,[],flinch
y,y,0.5593541840789841,1,multi,3,1,[],flier
y,y,0.3802725914429175,1,multi,3,1,[],vibration
y,y,0.5166479324252577,1,multi,3,1,[],spleen
n,n,0.9907945330342044,2,single,4,1,[],myopic
y,y,0.5320661957084667,2,single,4,1,[],bracing
n,n,0.4997165075474186,2,single,4,1,[],memoir
n,n,0.525036123872269,2,single,4,1,[],dingy
y,y,0.4265027428336907,2,single,4,1,[],bracing
y,y,0.4663124738872284,2,single,4,1,[],bracing
y,y,0.3823632543353597,2,single,4,1,[],bracing
y,y,0.3587175504799234,2,single,4,1,[],bracing
n,n,0.4909866829111706,2,single,4,1,[],burly
n,n,0.4682574093458242,2,single,4,1,[],defied
n,n,0.5303228749107802,2,single,4,1,[],barrage
y,y,0.5070882125728531,2,single,4,1,[],bracing
n,n,0.5024709063436603,2,single,4,1,[],intuition
y,y,0.4178384204133181,2,single,4,1,[],bracing
y,y,0.5105036430322798,2,single,4,1,[],bracing
n,n,0.4419083864195272,2,single,4,1,[],prohibit
n,n,0.5158673141122563,2,single,4,1,[],intuition
n,n,0.5432174995512469,2,single,4,1,[],prohibit
n,n,0.4558606617356418,2,single,4,1,[],myopic
y,y,0.3238956038694596,2,single,4,1,[],bracing
n,y,0.29885031568119297,2,single,4,1,[],barrage
y,y,0.6017124926875113,2,single,4,1,[],bracing
n,n,0.4998463101364905,2,single,4,1,[],defied
n,n,1.039237037242856,2,single,4,1,[],burly
y,y,0.4748908621550072,2,single,4,1,[],bracing
y,y,0.4661126620194409,2,single,4,1,[],bracing
y,y,0.4920443335868186,2,single,4,1,[],bracing
n,n,0.48527597021893604,2,single,4,1,[],dingy
y,y,0.4625875604106113,2,single,4,1,[],bracing
y,y,0.5225966165453428,2,single,4,1,[],bracing
y,y,0.5040967437817017,2,single,4,1,[],bracing
n,n,0.4195012155541917,2,single,4,1,[],memoir
n,n,0.753765101195313,2,single,5,1,[],rebellion
y,y,0.49915342875465285,2,single,5,1,[],bracing
y,y,0.4305524632363813,2,single,5,1,[],bracing
n,n,0.4383451252360828,2,single,5,1,[],incoming
n,n,0.4872263141005533,2,single,5,1,[],entities
n,n,0.4394694800139405,2,single,5,1,[],pavement
y,y,0.3832742761733243,2,single,5,1,[],bracing
n,n,0.6316908799490193,2,single,5,1,[],toward
y,y,0.6620430505863624,2,single,5,1,[],bracing
n,n,0.6737610388518078,2,single,5,1,[],cascade
n,n,0.7173990446899552,2,single,5,1,[],tarnish
y,y,0.7124977953062626,2,single,5,1,[],bracing
n,n,0.5064653404551791,2,single,5,1,[],throne
y,y,0.40592693016515113,2,single,5,1,[],bracing
y,y,0.3795830152084818,2,single,5,1,[],bracing
y,y,0.40396276468527503,2,single,5,1,[],bracing
y,y,0.3985582298337249,2,single,5,1,[],bracing
y,y,0.44104994666122366,2,single,5,1,[],bracing
n,n,0.4349627463670913,2,single,5,1,[],incoming
n,n,0.4747932097670855,2,single,5,1,[],throne
n,n,0.48192664291127585,2,single,5,1,[],pavement
n,n,0.4501857048308011,2,single,5,1,[],toward
y,y,0.46008405317843426,2,single,5,1,[],bracing
y,y,0.36917326871480327,2,single,5,1,[],bracing
n,n,0.430444895348046,2,single,5,1,[],tarnish
n,n,0.5182392159331357,2,single,5,1,[],entities
y,y,0.5156981501058908,2,single,5,1,[],bracing
n,n,1.0711345196468756,2,single,5,1,[],cascade
y,y,0.34401260047161486,2,single,5,1,[],bracing
n,n,0.47618438095378224,2,single,5,1,[],rebellion
y,y,0.474339501655777,2,single,5,1,[],bracing
y,y,0.3854640938079683,2,single,5,1,[],bracing
