C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.4695082250982523,1,single,1,2,[],banter
y,y,0.4025603588670492,1,single,1,2,[],banter
y,y,0.3651095647364855,1,single,1,2,[],banter
n,n,0.42743921652436256,1,single,1,2,[],seizure
n,n,0.4032514393329621,1,single,1,2,[],manganese
n,n,0.4057375229895115,1,single,1,2,[],iridium
n,n,0.4584347289055586,1,single,1,2,[],trolley
n,n,0.4154868498444557,1,single,1,2,[],recess
n,n,0.4521699454635382,1,single,1,2,[],duplicity
n,n,0.3901074081659317,1,single,1,2,[],surreal
y,y,0.34246679954230785,1,single,1,2,[],banter
n,n,0.3706859741359949,1,single,1,2,[],gravel
y,y,0.41914656572043896,1,single,1,2,[],banter
y,y,0.481908593326807,1,single,1,2,[],banter
y,y,0.5851366240531206,1,single,1,2,[],banter
y,y,0.3591188061982393,1,single,1,2,[],banter
n,n,0.4763820618391037,1,single,1,2,[],duplicity
n,y,0.379589781165123,1,single,1,2,[],seizure
y,y,0.46208693273365503,1,single,1,2,[],banter
y,y,0.3621189948171377,1,single,1,2,[],banter
y,y,0.5023275855928659,1,single,1,2,[],banter
n,n,0.3916431069374085,1,single,1,2,[],trolley
y,y,0.458185039460659,1,single,1,2,[],banter
n,n,0.4142212718725205,1,single,1,2,[],manganese
n,n,0.4519409872591496,1,single,1,2,[],surreal
y,y,0.4858549572527409,1,single,1,2,[],banter
y,y,0.4941130541265011,1,single,1,2,[],banter
y,y,0.4234252478927374,1,single,1,2,[],banter
n,n,0.4360810145735741,1,single,1,2,[],recess
n,n,0.5158937759697437,1,single,1,2,[],iridium
n,n,0.7032934743911028,1,single,1,2,[],gravel
y,y,0.5021800547838211,1,single,1,2,[],banter
y,y,0.6371926311403513,1,single,2,2,[],banter
n,n,0.4676158707588911,1,single,2,2,[],fervent
n,n,0.4748298358172178,1,single,2,2,[],evaporate
n,n,0.46492126025259495,1,single,2,2,[],alleviate
y,y,0.4530028440058232,1,single,2,2,[],banter
y,y,0.4228847026824951,1,single,2,2,[],banter
n,n,0.4366371836513281,1,single,2,2,[],doctrine
n,n,0.4604577906429768,1,single,2,2,[],rhythmic
y,y,0.4884891714900732,1,single,2,2,[],banter
y,y,0.4556968528777361,1,single,2,2,[],banter
n,n,0.4848024137318134,1,single,2,2,[],obesity
y,y,0.4050461426377296,1,single,2,2,[],banter
n,n,0.4726445227861405,1,single,2,2,[],paddle
n,n,0.5107851941138506,1,single,2,2,[],carbine
y,y,0.4822024516761303,1,single,2,2,[],banter
y,y,0.4654206410050392,1,single,2,2,[],banter
n,n,0.3734493907541037,1,single,2,2,[],doctrine
y,y,0.4597814325243234,1,single,2,2,[],banter
n,n,0.5198145974427462,1,single,2,2,[],paddle
y,y,0.4533438794314861,1,single,2,2,[],banter
n,n,0.4632767923176289,1,single,2,2,[],fervent
n,n,0.4203637652099133,1,single,2,2,[],carbine
n,n,0.5951293315738441,1,single,2,2,[],alleviate
y,y,0.4773255344480276,1,single,2,2,[],banter
n,n,0.5714715812355279,1,single,2,2,[],rhythmic
