C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.8304617947433144,1,single,1,1,[],valiant
n,n,0.3645165760535747,1,single,1,1,[],floral
y,y,0.4897670550271869,1,single,1,1,[],altar
y,y,0.435063848271966,1,single,1,1,[],altar
y,y,0.458858942380175,1,single,1,1,[],altar
n,n,0.5028867623768747,1,single,1,1,[],cologne
y,y,0.4982841680757701,1,single,1,1,[],altar
n,n,0.6835886172484607,1,single,1,1,[],gorgeous
y,y,0.29737903317436576,1,single,1,1,[],altar
n,n,0.4051013137213886,1,single,1,1,[],chuck
y,y,0.5527202570810914,1,single,1,1,[],altar
n,n,0.4424346694722772,1,single,1,1,[],sketch
n,n,0.4133972814306617,1,single,1,1,[],fluctuate
y,y,0.4900561068207026,1,single,1,1,[],altar
n,n,0.3713258192874491,1,single,1,1,[],plutonium
y,y,0.4597342105116695,1,single,1,1,[],altar
y,y,0.5037268756423146,1,single,1,1,[],altar
y,y,0.4831666378304362,1,single,1,1,[],altar
n,n,0.4604081639554352,1,single,1,1,[],sketch
n,n,0.32850919268094003,1,single,1,1,[],valiant
n,n,0.41541643743403256,1,single,1,1,[],gorgeous
n,n,0.32508113444782794,1,single,1,1,[],floral
y,y,0.33199163619428873,1,single,1,1,[],altar
y,y,0.4850139252375811,1,single,1,1,[],altar
n,n,0.44633206166327,1,single,1,1,[],fluctuate
y,y,0.36023458279669285,1,single,1,1,[],altar
n,n,0.6524242041632533,1,single,1,1,[],plutonium
y,y,0.3809303322341293,1,single,1,1,[],altar
n,n,0.4693023664876818,1,single,1,1,[],cologne
y,y,0.5954924141988158,1,single,1,1,[],altar
n,n,0.4275190550833941,1,single,1,1,[],chuck
y,y,0.346292189322412,1,single,1,1,[],altar
y,y,0.6731887613423169,2,multi,2,1,[],tantamount
n,n,0.4608985304366797,2,multi,2,1,[],accomplish
n,n,0.456907692598179,2,multi,2,1,[],liqueur
y,y,0.5169631650205702,2,multi,2,1,[],isolate
y,n,0.49846414919011295,2,multi,2,1,[],nuisance
n,n,0.4969726179260761,2,multi,2,1,[],surfacing
n,n,0.4603709056973457,2,multi,2,1,[],corrosive
n,n,0.5203876178711653,2,multi,2,1,[],plaguing
y,y,0.3898831263650209,2,multi,2,1,[],commotion
y,n,0.3822602108120918,2,multi,2,1,[],gloom
n,n,0.4808037441689521,2,multi,2,1,[],linger
n,n,0.4079891277942807,2,multi,2,1,[],barbaric
y,y,0.6536822707857937,2,multi,2,1,[],intestine
y,y,0.494176146807149,2,multi,2,1,[],canyon
y,y,0.5354802091605961,2,multi,2,1,[],congregate
n,n,0.5991052614990622,2,multi,2,1,[],censor
y,y,0.5292839235626161,2,multi,2,1,[],commotion
n,n,0.4628044094424695,2,multi,2,1,[],linger
y,y,0.5388262392953038,2,multi,2,1,[],intestine
y,y,0.5155103942379355,2,multi,2,1,[],tantamount
y,y,0.6410246856976299,2,multi,2,1,[],isolate
y,y,0.5114056782331318,2,multi,2,1,[],nuisance
n,n,0.5708298641256988,2,multi,2,1,[],liqueur
y,y,0.4877205558586866,2,multi,2,1,[],congregate
y,y,0.4650302887894213,2,multi,2,1,[],canyon
n,n,0.4290463421493769,2,multi,2,1,['y'],barbaric
n,y,0.7088259658776224,2,multi,2,1,[],surfacing
n,n,0.9288589996285735,2,multi,2,1,['n'],censor
y,y,0.5326645078603178,2,multi,2,1,[],gloom
n,n,0.5413189355749637,2,multi,2,1,[],accomplish
n,n,1.0689640978816897,2,multi,2,1,[],corrosive
n,n,0.421835070475936,2,multi,2,1,[],plaguing
y,y,0.8151895226910709,2,multi,3,1,[],nuisance
y,y,0.5530561821069568,2,multi,3,1,[],isolate
y,y,0.5958334472961724,2,multi,3,1,[],canyon
n,n,0.5740346733946353,2,multi,3,1,[],sociable
y,y,0.6509221564047039,2,multi,3,1,[],intestine
n,n,0.5874166912399232,2,multi,3,1,[],recurrence
n,n,0.5064244922250509,2,multi,3,1,[],dynamism
y,y,0.6458790735341609,2,multi,3,1,[],tantamount
n,n,0.5594174254219979,2,multi,3,1,[],distract
y,y,0.7483190975617617,2,multi,3,1,[],congregate
n,n,0.5577095556072891,2,multi,3,1,[],anecdotal
n,n,0.5365048106759787,2,multi,3,1,[],coriander
n,n,0.4881183777470142,2,multi,3,1,[],obtuse
n,n,0.4633088982664049,2,multi,3,1,[],mellow
y,y,0.6193430952262133,2,multi,3,1,[],gloom
y,n,1.5436337538994849,2,multi,3,1,[],commotion
y,y,0.6124374009668827,2,multi,3,1,[],congregate
n,n,0.6887308550067246,2,multi,3,1,[],sociable
y,y,0.6085799713619053,2,multi,3,1,[],intestine
y,y,0.7969116526655853,2,multi,3,1,[],nuisance
n,n,0.5006326388102025,2,multi,3,1,[],dynamism
n,n,0.6059211152605712,2,multi,3,1,[],anecdotal
n,n,0.4880654951557517,2,multi,3,1,[],mellow
y,y,0.6163374970201403,2,multi,3,1,[],gloom
n,n,0.5806077478919178,2,multi,3,1,[],obtuse
n,n,0.5796417379751801,2,multi,3,1,[],recurrence
y,y,0.6517093870788813,2,multi,3,1,[],tantamount
y,y,0.6362412087619305,2,multi,3,1,[],canyon
y,y,0.7146304389461875,2,multi,3,1,[],isolate
n,n,0.5406221465673298,2,multi,3,1,[],distract
y,y,0.6133015516679734,2,multi,3,1,[],commotion
n,n,0.6554898961912841,2,multi,3,1,[],coriander
y,y,1.2897561178542674,2,multi,4,1,[],isolate
y,y,0.6993314248975366,2,multi,4,1,[],intestine
n,n,0.6512421565130353,2,multi,4,1,[],deplorable
y,y,0.6608073080424219,2,multi,4,1,[],canyon
n,n,0.5583729927893728,2,multi,4,1,[],hating
n,n,0.5553157140966505,2,multi,4,1,[],prelude
y,y,0.7420666243415326,2,multi,4,1,[],tantamount
n,n,0.5333480762783438,2,multi,4,1,[],sanity
y,y,0.7089701911900192,2,multi,4,1,[],gloom
y,y,0.6400355393998325,2,multi,4,1,[],congregate
n,n,0.6245508354622871,2,multi,4,1,[],joking
y,y,0.8309554664883763,2,multi,4,1,[],nuisance
n,n,0.6279918139334768,2,multi,4,1,[],pronounce
n,n,0.6743407621979713,2,multi,4,1,[],incognito
n,n,0.6380551441106945,2,multi,4,1,[],crane
y,y,0.684420918347314,2,multi,4,1,[],commotion
n,n,0.6043166073504835,2,multi,4,1,[],pronounce
y,y,0.6534151532687247,2,multi,4,1,[],canyon
n,n,0.7339476335328072,2,multi,4,1,[],crane
n,n,0.5870594326406717,2,multi,4,1,[],deplorable
y,y,0.5951778222806752,2,multi,4,1,[],congregate
n,n,0.5483147709164768,2,multi,4,1,[],joking
y,y,0.5751037446316332,2,multi,4,1,[],commotion
n,n,0.5421016591135412,2,multi,4,1,[],sanity
y,y,0.6377120076213032,2,multi,4,1,[],gloom
n,n,0.6521165233571082,2,multi,4,1,[],prelude
n,n,0.6206786828115582,2,multi,4,1,[],incognito
y,y,0.9049380084034055,2,multi,4,1,[],intestine
y,y,2.3675230753142387,2,multi,4,1,[],isolate
y,y,0.7256450557615608,2,multi,4,1,[],nuisance
y,y,0.761752194724977,2,multi,4,1,[],tantamount
n,n,0.603133057244122,2,multi,4,1,[],hating
