,stim,S,C,R,RT,block,cond,day,prestim_R
0,dissivent,N,d,d,1.8675308965030126,1,multi,2,[]
1,tynic,N,d,d,0.637801682431018,1,multi,2,[]
2,usurp,W,s,d,0.5242140699410811,1,multi,2,[]
3,juggernaut,P,j,j,1.2539266079547815,1,multi,2,[]
4,therapies,W,s,s,0.979331017122604,1,multi,2,[]
5,blasphemy,W,s,s,0.7254527846816927,1,multi,2,[]
6,walder,N,d,d,0.9786501536727883,1,multi,2,[]
7,pendulum,W,s,s,0.6767788609140553,1,multi,2,[]
8,mading,N,d,d,1.4895354053587653,1,multi,2,[]
9,halstrang,N,d,d,0.7707917997031473,1,multi,2,[]
10,impromptu,W,s,s,0.7183277561271098,1,multi,2,[]
11,vivacious,W,s,s,0.6424697735346854,1,multi,2,[]
12,slept,P,j,j,1.3160624579468276,1,multi,2,[]
13,receipt,W,s,s,0.9709530315594748,1,multi,2,[]
14,shining,W,s,s,1.0050665133749135,1,multi,2,[]
15,unite,W,s,s,0.6684786968980916,1,multi,2,[]
16,whyme,N,d,d,0.8550947725307196,1,multi,2,[]
17,atlegitous,N,d,d,0.8462624773674179,1,multi,2,[]
18,disgust,W,s,s,1.110448008752428,1,multi,2,[]
19,tuning,W,s,s,0.7427670278411824,1,multi,2,[]
20,vitamin,W,s,s,0.6849861798982602,1,multi,2,[]
21,stallion,W,s,s,1.1947897421196103,1,multi,2,[]
22,luddite,W,s,d,1.1586892567574978,1,multi,2,[]
23,jargon,W,s,s,1.1924394712259527,1,multi,2,[]
24,mirth,W,s,d,1.196302905504126,1,multi,2,[]
25,huxuratism,N,d,d,1.307326913898578,1,multi,2,[]
26,preponsing,N,d,d,1.1430897919635754,1,multi,2,[]
27,ingretment,N,d,d,0.8435913052526303,1,multi,2,[]
28,shrundour,N,d,d,0.7957749208435416,1,multi,2,[]
29,usokuptous,N,d,d,0.8205299857654609,1,multi,2,[]
30,fidrories,N,d,d,0.7674962523742579,1,multi,2,[]
31,lecturing,P,j,j,0.9630206419387832,1,multi,2,[]
32,spusal,N,d,d,0.7870363721158355,1,multi,2,[]
33,stervim,N,d,d,0.6806708397925831,1,multi,2,[]
34,rappall,N,d,d,0.6064579266530927,1,multi,2,[]
35,equitably,P,j,j,1.415626567119034,1,multi,2,[]
36,berirm,N,d,d,0.693298963655252,1,multi,2,[]
37,introrth,N,d,d,0.5892200027010404,1,multi,2,[]
38,excursion,W,s,d,0.915191036881879,1,multi,2,[]
39,satchel,W,s,s,0.9989378410100471,1,multi,2,[]
40,sparse,W,s,s,0.924238468054682,1,multi,2,[]
41,contrafold,N,d,d,0.8619031064445153,1,multi,2,[]
42,illuminate,W,s,s,1.0002181407180615,1,multi,2,[]
43,misalyst,N,d,d,0.7916257402393967,1,multi,2,[]
