,stim,S,C,R,RT,block,cond,day,prestim_R
0,safari,W,d,d,1.8447363937739283,1,single,1,[]
1,twitch,W,d,d,0.6929005414713174,1,single,1,[]
2,dispatch,W,d,d,0.6357840311247855,1,single,1,[]
3,lycophite,N,s,d,0.706177378538996,1,single,1,[]
4,beath,N,s,s,0.7743172058835626,1,single,1,[]
5,loneliness,W,d,d,0.8028647946193814,1,single,1,[]
6,jurtfure,N,s,s,0.7396757996175438,1,single,1,[]
7,turquoise,W,d,d,1.649920210475102,1,single,1,[]
8,hocticrous,N,s,s,1.291471148841083,1,single,1,[]
9,infarfible,N,s,s,1.1709793526679277,1,single,1,[]
10,sparse,P,j,j,0.5386200707871467,1,single,1,[]
11,hedging,W,d,d,0.9302944268565625,1,single,1,[]
12,saloon,W,d,d,1.4119674519170076,1,single,1,[]
13,ashiotian,N,s,s,1.1845599641092122,1,single,1,[]
14,replenish,W,d,d,0.7644981695339084,1,single,1,[]
15,bucirittic,N,s,s,0.6960134033579379,1,single,1,[]
16,currencies,W,d,d,1.1118974727578461,1,single,1,[]
17,briky,N,s,s,1.592226198175922,1,single,1,[]
18,wimitation,N,s,s,0.8312191814184189,1,single,1,[]
19,sarcastic,W,d,d,1.5403123137075454,1,single,1,[]
20,sparse,P,j,j,0.5649018201511353,1,single,1,[]
21,leopard,W,d,d,1.2417819392867386,1,single,1,[]
22,finesse,W,d,d,1.7491138407494873,1,single,1,[]
23,cuppation,N,s,s,1.2384869928937405,1,single,1,[]
24,literal,W,d,d,0.8967097708955407,1,single,1,[]
25,satchel,W,d,d,0.6162880803458393,1,single,1,[]
26,accumulate,W,d,d,0.755542982602492,1,single,1,[]
27,axpidapat,N,s,s,0.886005251435563,1,single,1,[]
28,sublime,W,d,d,1.2285351492464542,1,single,1,[]
29,sparse,P,j,j,0.7966216432396322,1,single,1,[]
30,burtasion,N,s,s,0.8374437033198774,1,single,1,[]
31,sprunk,N,s,d,1.930464492412284,1,single,1,[]
32,setcify,N,s,s,1.3362789342645556,1,single,1,[]
33,amparing,N,s,s,0.8183485786430538,1,single,1,[]
34,anemfly,N,s,s,0.6852602080907673,1,single,1,[]
35,complicity,W,d,d,1.1171896383166313,1,single,1,[]
36,wreck,W,d,d,0.7484137474093586,1,single,1,[]
37,stral,N,s,s,0.8656096959020942,1,single,1,[]
38,topography,W,d,d,1.0199036875274032,1,single,1,[]
39,studdorn,N,s,s,0.8534743415657431,1,single,1,[]
40,sparse,P,j,j,0.6936129538808018,1,single,1,[]
41,attribute,W,d,d,0.9655322649050504,1,single,1,[]
42,mitery,N,s,s,0.7244942875113338,1,single,1,[]
43,niraclous,N,s,d,0.777694480959326,1,single,1,[]
44,hassle,W,d,d,0.8733711182139814,1,single,1,[]
45,inteblent,N,s,s,0.7156737106852233,1,single,1,[]
46,sparse,P,j,j,0.6457316682208329,1,single,1,[]
47,remiriade,N,s,s,0.7913138531148434,1,single,1,[]
48,babband,N,s,s,0.6758996876887977,1,single,1,[]
49,illucilory,N,s,s,1.641706882044673,1,single,1,[]
50,convict,W,d,d,0.8021935459692031,1,single,1,[]
51,stiargenar,N,s,s,0.6510012990329415,1,single,1,[]
52,abdomen,W,d,d,0.755536672892049,1,single,1,[]
53,stosh,N,s,s,1.108945361804217,1,single,1,[]
54,envoy,W,d,d,1.036178607493639,1,single,1,[]
55,sparse,P,j,j,0.734749305061996,1,single,1,[]
56,arranging,W,d,d,1.486028027255088,1,single,1,[]
57,erpusingly,N,s,s,0.7273322201799601,1,single,1,[]
58,gimmick,W,d,d,1.4183902838267386,1,single,1,[]
59,sinnagra,N,s,s,0.6950191506184638,1,single,1,[]
60,flurry,W,d,d,0.9909883248619735,1,single,1,[]
61,archery,W,d,d,1.8522667554207146,1,single,1,[]
62,bundle,W,d,d,2.6193243227899075,1,single,1,[]
63,pestilence,W,d,d,1.0315630983095616,1,single,1,[]
64,smove,N,s,s,0.7471845275722444,1,single,1,[]
65,sparse,P,j,j,0.6584865902550519,1,single,1,[]
66,tangible,W,d,d,0.8221924824174494,1,single,1,[]
67,alternate,W,d,d,1.0991704943589866,1,single,1,[]
68,exponent,W,d,d,0.616325638955459,1,single,1,[]
69,scramble,W,d,d,1.6046433923766017,1,single,1,[]
70,twoggle,N,s,s,0.6388049493543804,1,single,1,[]
71,bunge,N,s,s,1.0313098027836531,1,single,1,[]
72,disrupt,W,d,d,0.9069587788544595,1,single,1,[]
73,statistic,W,d,d,2.788642680970952,1,single,1,[]
74,quandary,W,d,d,0.6581695950590074,1,single,1,[]
75,sparse,P,j,j,0.755784559994936,1,single,1,[]
76,ribbon,W,d,d,0.6702580759301782,1,single,1,[]
77,despicable,W,d,d,0.7880396391265094,1,single,1,[]
78,enerfee,N,s,s,1.0896678522694856,1,single,1,[]
79,ferridied,N,s,s,0.7407061087433249,1,single,1,[]
80,remamlocal,N,s,s,1.900016135070473,1,single,1,[]
81,cordial,W,d,d,0.762490734225139,1,single,1,[]
82,setturing,N,s,s,0.78791284118779,1,single,1,[]
83,pararing,N,s,s,0.9305957977194339,1,single,1,[]
84,momamanrer,N,s,s,1.23840226046741,1,single,1,[]
85,deflect,W,d,d,1.4086295384913683,1,single,1,[]
86,descent,W,d,d,2.7422904833219945,1,single,1,[]
87,sposter,N,s,s,4.317515527363867,1,single,1,[]
88,horrendous,W,d,d,3.1221750252880156,1,single,1,[]
89,revensict,N,s,s,0.914386079646647,1,single,1,[]
90,sparse,P,j,j,1.0910118515603244,1,single,1,[]
91,entulging,N,s,s,1.0390817415900528,1,single,1,[]
92,complacent,W,d,d,1.0096576842479408,1,single,1,[]
93,chaspling,N,s,s,4.961055272258818,1,single,1,[]
94,saffer,N,s,s,1.1129187678452581,1,single,1,[]
95,symmetry,W,d,d,0.9771691404748708,1,single,1,[]
96,spied,W,d,d,1.2033338870387524,1,single,1,[]
97,polemic,W,d,s,0.8562867341097444,1,single,1,[]
98,sparse,P,j,j,0.6275890311226249,1,single,1,[]
99,mural,W,d,d,0.802009358536452,1,single,1,[]
100,slurp,W,d,d,0.8348025782033801,1,single,1,[]
101,cuftivent,N,s,s,0.688889576587826,1,single,1,[]
102,beanony,N,s,s,1.1128069933038205,1,single,1,[]
103,morriative,N,s,s,3.369102200726047,1,single,1,[]
104,selinant,N,s,s,0.9982326393947005,1,single,1,[]
105,lystoden,N,s,s,0.8035065969452262,1,single,1,[]
106,sparse,P,j,j,0.6763077250216156,1,single,1,[]
107,desolation,W,d,d,1.1541167148388922,1,single,1,[]
108,cherish,W,d,d,1.6306601280812174,1,single,1,[]
109,spester,N,s,s,3.293002039892599,1,single,1,[]
110,melodic,W,d,d,3.0705625116825104,1,single,1,[]
111,accelerate,W,d,d,0.7193790981546044,1,single,1,[]
112,flear,N,s,s,0.8205696477089077,1,single,1,[]
113,slole,N,s,s,0.7274929711129516,1,single,1,[]
114,mading,N,s,s,0.6926505509763956,1,single,1,[]
115,nullified,W,d,d,0.6606145137920976,1,single,1,[]
116,aymid,N,s,s,1.7832507593557239,1,single,1,[]
117,instigate,W,d,d,1.1818996088113636,1,single,1,[]
118,trench,W,d,d,1.102624088525772,1,single,1,[]
119,infinity,W,d,d,0.6608116216957569,1,single,1,[]
120,sparse,P,j,j,0.6794521363917738,1,single,1,[]
121,oregano,W,d,d,1.2612283125054091,1,single,1,[]
122,menacing,W,d,d,0.8346502401400357,1,single,1,[]
123,identities,W,d,d,0.6887300272937864,1,single,1,[]
124,lotpler,N,s,s,0.663578944047913,1,single,1,[]
125,sparse,P,j,j,0.5152952396310866,1,single,1,[]
126,grotesque,W,d,d,0.7267132534179837,1,single,1,[]
