C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.8764143119839218,1,multi,1,1,[],fanatic
n,n,0.9890028003798079,1,multi,1,1,[],tease
n,n,0.9782856387389528,1,multi,1,1,[],subjective
n,n,0.5403750465728763,1,multi,1,1,[],trinity
n,n,0.5330655144646244,1,multi,1,1,[],rebellion
y,y,0.9326673918006918,1,multi,1,1,[],abate
n,n,0.7764347439396033,1,multi,1,1,[],requisite
y,y,0.8898263884715334,1,multi,1,1,[],succulent
n,n,0.9102484285422181,1,multi,1,1,[],transform
y,y,0.7199082364818423,1,multi,1,1,[],sublime
y,y,0.8429230316214671,1,multi,1,1,[],opaque
y,y,0.8591300794441851,1,multi,1,1,[],quarries
n,n,0.7562804225809714,1,multi,1,1,[],heinous
n,n,0.6617306467314847,1,multi,1,1,[],roster
y,y,0.8654186147134624,1,multi,1,1,[],collegiate
y,y,0.7716771029890879,1,multi,1,1,[],dedication
y,y,0.8071620013702159,1,multi,1,1,[],collegiate
n,y,1.0959610831339432,1,multi,1,1,[],requisite
n,n,1.9943262262178223,1,multi,1,1,[],subjective
n,n,0.7024770741438715,1,multi,1,1,[],roster
y,y,0.8303763085465334,1,multi,1,1,[],sublime
y,y,0.7004089395815072,1,multi,1,1,[],succulent
y,n,0.9082866603366708,1,multi,1,1,[],dedication
y,y,0.6070318978883051,1,multi,1,1,[],opaque
n,n,1.1771549703736357,1,multi,1,1,[],heinous
n,y,1.0109124670984784,1,multi,1,1,[],transform
n,n,0.8064784322681362,1,multi,1,1,[],trinity
y,y,0.7912274797783994,1,multi,1,1,[],quarries
y,y,1.2219045587298751,1,multi,1,1,[],fanatic
y,y,0.7739988341766093,1,multi,1,1,[],abate
n,n,1.0334660408880154,1,multi,1,1,[],tease
n,n,2.7822118793793607,1,multi,1,1,[],rebellion
n,n,1.0703568380947672,1,multi,2,1,[],dexterity
y,y,0.8712330084251789,1,multi,2,1,[],collegiate
y,y,0.7705593548309935,1,multi,2,1,[],abate
n,n,0.8471347186999765,1,multi,2,1,[],diminutive
n,n,0.9021937309952364,1,multi,2,1,[],eradicate
n,n,0.8858045983919283,1,multi,2,1,[],proximity
y,y,0.8122988353785559,1,multi,2,1,[],quarries
y,y,0.9431691164982112,1,multi,2,1,[],sublime
n,n,0.9810800091343026,1,multi,2,1,[],caramel
n,n,0.7831826977392211,1,multi,2,1,[],sleeve
n,n,0.8138648846795604,1,multi,2,1,[],canvass
y,y,0.8967323894571564,1,multi,2,1,[],fanatic
y,y,1.0632038508226742,1,multi,2,1,[],succulent
n,n,0.9739901205484784,1,multi,2,1,[],gradual
y,y,0.9041059216614258,1,multi,2,1,[],opaque
y,y,0.8236523923416144,1,multi,2,1,[],dedication
n,n,1.002574125932938,1,multi,2,1,[],eradicate
y,y,0.7219367090128799,1,multi,2,1,[],opaque
n,n,0.8060265254858905,1,multi,2,1,[],canvass
y,y,0.8387492037546735,1,multi,2,1,[],dedication
y,y,0.7638201146593246,1,multi,2,1,[],succulent
n,n,1.645239053880232,1,multi,2,1,[],proximity
n,n,2.2136870064781533,1,multi,2,1,[],sleeve
y,y,0.7726208790548981,1,multi,2,1,[],collegiate
y,y,0.6481560160090112,1,multi,2,1,[],quarries
n,n,0.9526264077017004,1,multi,2,1,[],diminutive
n,n,0.9585531771690512,1,multi,2,1,[],gradual
y,y,0.9185416992174852,1,multi,2,1,[],fanatic
n,n,1.0482122038869193,1,multi,2,1,[],dexterity
n,n,0.7669434996333848,1,multi,2,1,[],caramel
y,y,1.298458589233519,1,multi,2,1,[],abate
y,y,0.8472359770681805,1,multi,2,1,[],sublime
y,y,0.5191474466064392,2,single,3,1,[],prevalence
n,n,0.34065207985258894,2,single,3,1,[],imagining
n,n,0.4387395887169987,2,single,3,1,[],prosecute
y,y,0.38464328209329324,2,single,3,1,[],prevalence
y,y,0.4751601504754035,2,single,3,1,[],prevalence
n,n,0.4092911313296099,2,single,3,1,[],iridium
n,n,0.35095940050268837,2,single,3,1,[],noxious
y,y,0.4261712318066202,2,single,3,1,[],prevalence
n,n,0.3699217576290721,2,single,3,1,[],ostrich
y,y,0.4242605434901634,2,single,3,1,[],prevalence
y,y,0.5280299388241474,2,single,3,1,[],prevalence
y,y,0.4615533694700389,2,single,3,1,[],prevalence
n,n,0.42556398206761514,2,single,3,1,[],zoning
n,n,0.3672872372389975,2,single,3,1,[],expel
n,n,0.3325003305167229,2,single,3,1,[],heron
y,y,0.41457549607594046,2,single,3,1,[],prevalence
n,n,0.6192042354241494,2,single,3,1,[],prosecute
n,n,0.7115119046188738,2,single,3,1,[],expel
y,y,0.5375160751414114,2,single,3,1,[],prevalence
y,y,0.514205617585958,2,single,3,1,[],prevalence
n,n,0.445584293835509,2,single,3,1,[],ostrich
n,n,0.5355071331564432,2,single,3,1,[],imagining
n,n,0.4231617249379269,2,single,3,1,[],iridium
y,y,0.46083013833640507,2,single,3,1,[],prevalence
n,n,0.42483504200572497,2,single,3,1,[],zoning
y,y,0.4326526687736987,2,single,3,1,[],prevalence
y,y,0.3285061836713794,2,single,3,1,[],prevalence
n,n,0.4633495787411448,2,single,3,1,[],heron
y,y,0.46842782111252745,2,single,3,1,[],prevalence
y,y,0.3865569751092153,2,single,3,1,[],prevalence
n,n,0.4909627657657438,2,single,3,1,[],noxious
y,y,0.5162073482924825,2,single,3,1,[],prevalence
