C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.0708684735000134,1,multi,1,1,[],flotation
n,n,0.6718117091804743,1,multi,1,1,[],telescope
n,n,0.5565497428178787,1,multi,1,1,[],prescribe
n,n,0.4633551705628634,1,multi,1,1,[],insipid
y,y,0.5713770203292371,1,multi,1,1,[],proton
n,n,0.5283107012510301,1,multi,1,1,[],amenities
n,n,0.5908949282020329,1,multi,1,1,[],floral
y,y,0.41392761096358294,1,multi,1,1,[],babble
y,y,0.4025788716971874,1,multi,1,1,[],stature
n,n,0.4461716115474701,1,multi,1,1,[],dosage
y,y,0.5761085152626038,1,multi,1,1,[],magnet
y,y,0.6130218151956797,1,multi,1,1,[],inferior
n,n,0.5112136788666248,1,multi,1,1,[],ornament
y,y,0.3546034805476665,1,multi,1,1,[],garnish
n,n,0.493789441883564,1,multi,1,1,[],biologist
y,y,0.6070875376462936,1,multi,1,1,[],refining
n,n,0.6333131324499846,1,multi,1,1,[],biologist
n,n,0.7037044595927,1,multi,1,1,[],telescope
n,n,0.8257450219243765,1,multi,1,1,[],prescribe
y,y,0.5246771220117807,1,multi,1,1,[],proton
n,n,0.4582219459116459,1,multi,1,1,[],dosage
y,y,0.5891885589808226,1,multi,1,1,[],garnish
n,n,0.5252897795289755,1,multi,1,1,[],ornament
y,y,0.4828120842576027,1,multi,1,1,[],magnet
y,y,0.4899990186095238,1,multi,1,1,[],flotation
y,y,0.5313517563045025,1,multi,1,1,[],inferior
n,n,0.47604700922966,1,multi,1,1,[],insipid
y,y,0.6021577324718237,1,multi,1,1,[],refining
n,n,0.5323817674070597,1,multi,1,1,[],amenities
y,y,0.4280292522162199,1,multi,1,1,[],babble
y,y,0.4598066229373217,1,multi,1,1,[],stature
n,n,0.5039005465805529,1,multi,1,1,[],floral
n,n,0.5686000790446997,2,single,2,1,[],migraine
y,y,0.38943181931972504,2,single,2,1,[],habitat
y,y,0.4618182685226202,2,single,2,1,[],habitat
n,n,0.3699289355427027,2,single,2,1,[],farcical
n,n,0.41619375348091125,2,single,2,1,[],dredging
y,y,0.38194982521235943,2,single,2,1,[],habitat
y,y,0.43037381768226624,2,single,2,1,[],habitat
n,n,0.37104608304798603,2,single,2,1,[],souvenir
n,n,0.44932473823428154,2,single,2,1,[],pluck
y,y,0.4993310049176216,2,single,2,1,[],habitat
n,n,0.4354652762413025,2,single,2,1,[],symphonies
y,y,0.37341618724167347,2,single,2,1,[],habitat
n,n,0.637866148725152,2,single,2,1,[],nicotine
y,y,0.4863864704966545,2,single,2,1,[],habitat
n,n,0.5036766957491636,2,single,2,1,[],intersect
y,y,0.4591503981500864,2,single,2,1,[],habitat
n,n,0.4551688749343157,2,single,2,1,[],dredging
n,n,0.4272248949855566,2,single,2,1,[],pluck
y,y,0.33100940100848675,2,single,2,1,[],habitat
n,n,0.38806137815117836,2,single,2,1,[],symphonies
y,y,0.3485210742801428,2,single,2,1,[],habitat
n,n,0.4487256035208702,2,single,2,1,[],intersect
y,y,0.3466542549431324,2,single,2,1,[],habitat
n,n,0.41379720717668533,2,single,2,1,[],migraine
n,n,0.49948093853890896,2,single,2,1,[],nicotine
y,y,0.43891075998544693,2,single,2,1,[],habitat
n,n,0.38487850315868855,2,single,2,1,[],souvenir
y,y,0.3932991661131382,2,single,2,1,[],habitat
y,y,0.4358612932264805,2,single,2,1,[],habitat
y,y,0.34760974906384945,2,single,2,1,[],habitat
n,n,0.41375694423913956,2,single,2,1,[],farcical
y,y,0.3874718565493822,2,single,2,1,[],habitat
