,stim,S,C,R,RT,block,cond,day,prestim_R
0,conjecture,W,d,d,1.2152467230334878,1,single,2,[]
1,pebble,W,d,d,0.6364986291155219,1,single,2,[]
2,cataract,W,d,s,0.8508580652996898,1,single,2,[]
3,tynic,N,s,s,0.615315530449152,1,single,2,[]
4,bispout,N,s,s,0.7235124874860048,1,single,2,[]
5,spurious,W,d,d,0.5925080934539437,1,single,2,[]
6,maesmic,N,s,s,0.5195303661748767,1,single,2,[]
7,glimmer,P,j,d,0.557396131567657,1,single,2,[]
8,conclude,W,d,d,0.8161760754883289,1,single,2,[]
9,stringack,N,s,s,0.538824113085866,1,single,2,[]
10,refrain,W,d,d,0.6266645630821586,1,single,2,[]
11,tenure,W,d,d,0.687040600925684,1,single,2,[]
12,trench,W,d,d,0.628577352501452,1,single,2,[]
13,reloning,N,s,s,0.6272751167416573,1,single,2,[]
14,pragmatist,W,d,d,0.7614897275343537,1,single,2,[]
15,depleting,W,d,d,0.7869875682517886,1,single,2,[]
16,destrame,N,s,s,0.5534879248589277,1,single,2,[]
17,frustrate,W,d,d,0.5793565446510911,1,single,2,[]
18,pallet,W,d,s,0.5713487323373556,1,single,2,[]
19,manierphe,N,s,s,0.572448150254786,1,single,2,[]
20,lealt,N,s,s,0.5934025915339589,1,single,2,[]
21,glimmer,P,j,j,0.4915539529174566,1,single,2,[]
22,lettuce,W,d,d,0.8040226856246591,1,single,2,[]
23,measuring,W,d,d,0.8286347417160869,1,single,2,[]
24,justifies,W,d,d,0.8587015215307474,1,single,2,[]
25,grazing,W,d,d,0.6840166766196489,1,single,2,[]
26,drivel,W,d,d,0.8305871924385428,1,single,2,[]
27,grievance,W,d,d,0.5966599807143211,1,single,2,[]
28,igrorite,N,s,s,0.7509282259270549,1,single,2,[]
29,glimmer,P,j,j,0.6573683386668563,1,single,2,[]
30,nadation,N,s,d,0.7698788354173303,1,single,2,[]
31,jidyl,N,s,s,0.5526898773387074,1,single,2,[]
32,sosiful,N,s,s,0.5632952488958836,1,single,2,[]
33,smath,N,s,s,0.6563278129324317,1,single,2,[]
34,glimmer,P,j,j,0.6199322445318103,1,single,2,[]
35,rerivetion,N,s,s,0.6561096711084247,1,single,2,[]
36,conructune,N,s,d,0.6087628919631243,1,single,2,[]
37,soppre,N,s,s,0.5021208636462688,1,single,2,[]
38,aupimation,N,s,s,0.528777314350009,1,single,2,[]
39,exciees,N,s,s,0.7180953240022063,1,single,2,[]
40,desolation,W,d,d,0.6674836426973343,1,single,2,[]
41,robot,W,d,d,0.4939357740804553,1,single,2,[]
42,forlale,N,s,s,0.4530511926859617,1,single,2,[]
43,admonom,N,s,s,0.5201712669804692,1,single,2,[]
44,halstrang,N,s,s,0.5175893334671855,1,single,2,[]
