C,R,RT,block,cond,count,day,prestim_R,stim
n,n,1.8695427607744928,1,single,1,1,[],abrasive
n,n,0.5507124876603484,1,single,1,1,[],puppet
n,n,0.4073633048683405,1,single,1,1,[],enforcing
n,n,0.4362405259162188,1,single,1,1,[],funniest
y,y,0.4440830796957016,1,single,1,1,[],dilute
y,y,0.4217921504750848,1,single,1,1,[],dilute
y,y,0.3416082635521889,1,single,1,1,[],dilute
n,n,0.3586424784734845,1,single,1,1,[],sketch
n,n,0.37085385993123055,1,single,1,1,[],canteen
y,y,0.4032844323664904,1,single,1,1,[],dilute
y,y,0.373842628672719,1,single,1,1,[],dilute
y,y,0.2841401696205139,1,single,1,1,[],dilute
n,n,0.381765709258616,1,single,1,1,[],maroon
y,y,0.5182284312322736,1,single,1,1,[],dilute
y,y,0.4357663849368691,1,single,1,1,[],dilute
n,n,0.41966813057661057,1,single,1,1,[],iridescent
y,y,0.4652769947424531,1,single,1,1,[],dilute
y,y,0.4533264227211475,1,single,1,1,[],dilute
n,n,0.36030167154967785,1,single,1,1,[],abrasive
y,y,0.2935529761016369,1,single,1,1,[],dilute
y,y,0.328278835862875,1,single,1,1,[],dilute
n,n,0.39116259198635817,1,single,1,1,[],funniest
n,n,0.3756343293935061,1,single,1,1,[],enforcing
n,n,0.4560754178091884,1,single,1,1,[],sketch
n,n,0.3483441872522235,1,single,1,1,[],puppet
n,n,0.4564275685697794,1,single,1,1,[],iridescent
y,y,0.3563649198040366,1,single,1,1,[],dilute
y,y,0.41550182085484266,1,single,1,1,[],dilute
y,y,0.3734135590493679,1,single,1,1,[],dilute
y,y,0.3897059159353376,1,single,1,1,[],dilute
n,n,0.40624916460365057,1,single,1,1,[],canteen
n,n,0.4189758496358991,1,single,1,1,[],maroon
y,y,1.1340310238301754,2,multi,2,1,[],impunity
y,y,0.8552644504234195,2,multi,2,1,[],debatable
y,y,0.5663993991911411,2,multi,2,1,[],academies
n,n,0.6114487880840898,2,multi,2,1,[],disguise
n,n,0.5175253339111805,2,multi,2,1,[],baffling
y,y,0.7310293335467577,2,multi,2,1,[],enviable
y,y,0.5282382722944021,2,multi,2,1,[],impetuous
n,n,0.49271286372095346,2,multi,2,1,[],locate
y,y,0.7100499523803592,2,multi,2,1,[],complacent
n,n,0.5281051639467478,2,multi,2,1,[],pistachio
n,n,0.5575914364308119,2,multi,2,1,[],stead
y,y,0.712407136335969,2,multi,2,1,[],sphere
n,n,0.6583761125802994,2,multi,2,1,[],insomnia
n,n,0.590089013800025,2,multi,2,1,[],esoteric
n,n,0.5971644697710872,2,multi,2,1,[],impediment
y,y,0.5433176336809993,2,multi,2,1,[],exponent
y,y,0.7099198494106531,2,multi,2,1,[],enviable
n,n,1.225045332685113,2,multi,2,1,[],impediment
n,n,0.6091526011005044,2,multi,2,1,[],stead
y,y,0.6294562248513103,2,multi,2,1,[],exponent
n,n,0.5078835682943463,2,multi,2,1,[],baffling
y,y,0.5913503849878907,2,multi,2,1,[],impetuous
y,y,0.6063338965177536,2,multi,2,1,[],academies
n,n,0.6245038872584701,2,multi,2,1,[],insomnia
y,y,0.5111544793471694,2,multi,2,1,[],complacent
n,n,0.602358684875071,2,multi,2,1,[],disguise
n,n,0.7474824413657188,2,multi,2,1,[],locate
y,y,0.5606973897665739,2,multi,2,1,[],impunity
y,y,0.5955401314422488,2,multi,2,1,[],debatable
y,y,0.4686569767072797,2,multi,2,1,[],sphere
n,n,0.5777484318241477,2,multi,2,1,[],pistachio
n,n,0.5908711366355419,2,multi,2,1,[],esoteric
