C,R,RT,block,cond,count,day,prestim_R,stim
n,y,4.7454520161263645,1,single,1,1,[],martial
n,n,0.4985789286438376,1,single,1,1,[],appraisal
n,n,0.491888671182096,1,single,1,1,[],insulation
y,n,0.4051977645140141,1,single,1,1,[],stifling
n,n,0.4049664030317217,1,single,1,1,[],accomplish
y,y,0.5775471641682088,1,single,1,1,[],stifling
y,y,0.7344208732247353,1,single,1,1,[],stifling
n,n,0.4625472074840218,1,single,1,1,[],malaria
y,y,0.407645690953359,1,single,1,1,[],stifling
n,n,0.3973191496916115,1,single,1,1,[],climactic
y,y,0.5038542747497559,1,single,1,1,[],stifling
y,y,0.5633009958546609,1,single,1,1,[],stifling
n,n,0.5260466635227203,1,single,1,1,[],apron
n,n,0.6035546162165701,1,single,1,1,[],potency
y,y,0.5817471288610251,1,single,1,1,[],stifling
y,y,0.6607598336413503,1,single,1,1,[],stifling
n,n,0.4873431660234928,1,single,1,1,[],insulation
y,y,0.4945511328987777,1,single,1,1,[],stifling
n,n,0.5678618247620761,1,single,1,1,[],climactic
y,y,0.4207518771290779,1,single,1,1,[],stifling
n,n,0.6115062455646694,1,single,1,1,[],malaria
y,y,0.3656769897788763,1,single,1,1,[],stifling
y,y,0.5319671179167926,1,single,1,1,[],stifling
n,n,0.4675809757318348,1,single,1,1,[],potency
n,n,0.5227547178510576,1,single,1,1,[],appraisal
y,y,0.3763094092719257,1,single,1,1,[],stifling
y,y,0.5447253601159899,1,single,1,1,[],stifling
y,y,0.4755244923289865,1,single,1,1,[],stifling
n,n,0.4416546504944563,1,single,1,1,[],accomplish
n,n,0.483575576916337,1,single,1,1,[],martial
y,y,0.5867325216531754,1,single,1,1,[],stifling
n,n,0.5057403226383029,1,single,1,1,[],apron
y,y,0.6190435269381851,1,single,2,1,[],stifling
y,y,0.5193323683924973,1,single,2,1,[],stifling
n,n,0.5008513808716089,1,single,2,1,[],irritation
y,y,0.4162514426279813,1,single,2,1,[],stifling
y,y,0.4608913192059845,1,single,2,1,[],stifling
n,n,0.4499446083791554,1,single,2,1,[],expedient
n,n,0.4299883146304637,1,single,2,1,[],rinse
n,n,0.4377683757338673,1,single,2,1,[],zoning
n,n,0.4956649739760906,1,single,2,1,[],vigour
n,n,0.4590827922802418,1,single,2,1,[],prodigy
y,y,0.5031145184766501,1,single,2,1,[],stifling
n,n,0.4665067968890071,1,single,2,1,[],infect
y,y,0.4785000435076654,1,single,2,1,[],stifling
y,y,0.5017236440908164,1,single,2,1,[],stifling
y,y,0.4811495847534388,1,single,2,1,[],stifling
n,n,0.39923133864067495,1,single,2,1,[],sanity
n,n,0.4577916741836816,1,single,2,1,[],infect
n,n,0.4468329446390271,1,single,2,1,[],prodigy
n,n,0.6167037696577609,1,single,2,1,[],vigour
y,y,0.549053625902161,1,single,2,1,[],stifling
n,n,0.4867881985846907,1,single,2,1,[],sanity
n,n,0.4299973286688328,1,single,2,1,[],irritation
