C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.9591454900801182,1,multi,1,1,[],applicant
y,y,0.5511706732213497,1,multi,1,1,[],virtuosity
n,n,0.474010756239295,1,multi,1,1,[],terminate
y,y,0.4892172086983919,1,multi,1,1,[],explicit
n,n,0.5284134298563004,1,multi,1,1,[],diligence
n,n,0.5819420348852873,1,multi,1,1,[],merging
y,y,0.8369914982467891,1,multi,1,1,[],juncture
n,n,0.5780034828931093,1,multi,1,1,[],impediment
y,y,0.4308780897408724,1,multi,1,1,[],guise
n,n,0.470739247277379,1,multi,1,1,[],arithmetic
n,n,0.5659516602754593,1,multi,1,1,[],plaintive
n,n,0.5447652693837881,1,multi,1,1,[],guiding
y,y,0.5454590525478125,1,multi,1,1,[],culpable
y,y,0.5402726512402296,1,multi,1,1,[],mediate
y,y,0.43591485545039177,1,multi,1,1,[],prescient
n,n,0.4517231453210115,1,multi,1,1,[],atheist
y,y,0.5176668427884579,1,multi,1,1,[],mediate
n,n,0.3941487204283476,1,multi,1,1,[],arithmetic
y,y,0.4585347846150398,1,multi,1,1,[],applicant
y,y,0.5585859548300505,1,multi,1,1,[],prescient
y,y,0.42541435547173023,1,multi,1,1,[],explicit
n,n,0.6892345156520605,1,multi,1,1,[],terminate
y,y,0.4150415528565645,1,multi,1,1,[],virtuosity
n,n,0.41278683207929134,1,multi,1,1,[],plaintive
n,n,0.6253980100154877,1,multi,1,1,[],diligence
y,y,0.5817503370344639,1,multi,1,1,[],juncture
n,n,0.5326966196298599,1,multi,1,1,[],merging
y,y,0.4283911045640707,1,multi,1,1,[],culpable
n,n,0.5951548721641302,1,multi,1,1,[],guiding
n,y,0.4933567736297846,1,multi,1,1,[],impediment
y,y,0.4817730821669102,1,multi,1,1,[],guise
n,n,0.6270989663898945,1,multi,1,1,[],atheist
n,n,0.4721123911440373,1,multi,2,1,[],pronounce
n,n,0.5353122036904097,1,multi,2,1,[],upholstery
n,n,0.4080273974686861,1,multi,2,1,[],squeezing
y,n,0.3246706034988165,1,multi,2,1,[],applicant
y,y,0.43876300379633904,1,multi,2,1,[],juncture
n,n,0.5425393935292959,1,multi,2,1,[],doctrine
y,y,0.5832583904266357,1,multi,2,1,[],explicit
y,y,0.5422686710953712,1,multi,2,1,[],virtuosity
y,y,0.437926197424531,1,multi,2,1,[],guise
n,n,0.39773392118513584,1,multi,2,1,[],secession
y,y,0.5682863052934408,1,multi,2,1,[],mediate
y,y,0.5012137461453676,1,multi,2,1,[],culpable
n,n,0.4145178366452456,1,multi,2,1,[],accordion
n,n,0.3882378898561001,1,multi,2,1,[],flinch
y,y,0.4947608672082424,1,multi,2,1,[],prescient
n,n,0.6299720536917448,1,multi,2,1,[],estuary
n,n,0.6753345057368279,1,multi,2,1,[],upholstery
n,n,0.4491379093378782,1,multi,2,1,[],flinch
y,y,0.4110696483403444,1,multi,2,1,[],applicant
y,y,0.7437159102410078,1,multi,2,1,[],juncture
y,y,0.4550201948732138,1,multi,2,1,[],guise
y,y,0.5070593766868114,1,multi,2,1,[],explicit
y,y,0.4464853648096323,1,multi,2,1,[],culpable
n,n,0.5284146312624216,1,multi,2,1,[],estuary
n,n,0.6230074763298035,1,multi,2,1,[],doctrine
y,y,0.5094574205577374,1,multi,2,1,[],prescient
y,y,1.0749514661729336,1,multi,2,1,[],mediate
n,n,0.4998601321130991,1,multi,2,1,[],pronounce
y,y,0.4712975211441517,1,multi,2,1,[],virtuosity
n,n,0.5104880314320326,1,multi,2,1,[],squeezing
n,n,0.5639980081468821,1,multi,2,1,[],accordion
n,n,0.7049373425543308,1,multi,2,1,[],secession
n,n,0.4500534385442734,1,multi,3,1,[],valuing
y,y,0.499979417771101,1,multi,3,1,[],guise
n,n,0.4453000146895647,1,multi,3,1,[],imitation
n,n,0.6231820471584797,1,multi,3,1,[],kidney
n,n,0.5555412992835045,1,multi,3,1,[],anguish
y,y,0.5903723016381264,1,multi,3,1,[],applicant
n,n,0.4053844697773457,1,multi,3,1,[],semester
y,y,0.5870851669460535,1,multi,3,1,[],mediate
n,n,0.4559988249093294,1,multi,3,1,[],tributary
n,n,0.4840359166264534,1,multi,3,1,[],sketch
n,n,0.7733596116304398,1,multi,3,1,[],succinct
y,y,0.6729106195271015,1,multi,3,1,[],juncture
y,y,0.5266914386302233,1,multi,3,1,[],prescient
y,y,0.5322227794677019,1,multi,3,1,[],culpable
y,y,0.4849198963493109,1,multi,3,1,[],virtuosity
y,y,0.4862419608980417,1,multi,3,1,[],explicit
y,y,0.5035435855388641,1,multi,3,1,[],virtuosity
y,y,0.5139190908521414,1,multi,3,1,[],mediate
y,y,0.4693291448056698,1,multi,3,1,[],culpable
n,n,0.5405457783490419,1,multi,3,1,[],sketch
y,y,0.4212765917181969,1,multi,3,1,[],explicit
n,n,0.5000127702951431,1,multi,3,1,[],tributary
n,n,0.6053260583430529,1,multi,3,1,[],anguish
y,y,0.5505069382488728,1,multi,3,1,[],applicant
y,y,0.5191667862236501,1,multi,3,1,[],guise
n,n,0.4686957560479641,1,multi,3,1,[],kidney
y,y,0.6439159307628871,1,multi,3,1,[],juncture
n,n,0.5324508342891932,1,multi,3,1,[],semester
n,n,0.4920866899192333,1,multi,3,1,[],imitation
n,n,0.4773883335292339,1,multi,3,1,[],valuing
n,n,0.5806034449487925,1,multi,3,1,[],succinct
y,y,0.4516366105526686,1,multi,3,1,[],prescient
y,y,0.49636296927928925,2,single,4,1,[],generic
n,n,0.3317941278219223,2,single,4,1,[],removable
y,y,0.3968310095369816,2,single,4,1,[],generic
y,y,0.4313672538846731,2,single,4,1,[],generic
y,y,0.37411523051559925,2,single,4,1,[],generic
n,n,0.48657067492604256,2,single,4,1,[],defied
n,n,0.40681921131908894,2,single,4,1,[],roster
n,n,0.5864196289330721,2,single,4,1,[],avalanche
y,y,0.4574864488095045,2,single,4,1,[],generic
n,n,0.4854934923350811,2,single,4,1,[],stammer
y,y,0.49268131889402866,2,single,4,1,[],generic
n,n,0.44492923468351364,2,single,4,1,[],irritation
n,n,0.5268939547240734,2,single,4,1,[],rabble
n,n,0.4764223247766495,2,single,4,1,[],critique
y,y,0.4905711244791746,2,single,4,1,[],generic
y,y,0.41187821328639984,2,single,4,1,[],generic
n,n,0.46457391791045666,2,single,4,1,[],defied
n,n,0.5016169752925634,2,single,4,1,[],stammer
y,y,0.4639979172497988,2,single,4,1,[],generic
y,y,0.3880401812493801,2,single,4,1,[],generic
y,y,0.38846444338560104,2,single,4,1,[],generic
n,n,0.4598301090300083,2,single,4,1,[],avalanche
y,y,0.35186547972261906,2,single,4,1,[],generic
n,n,0.39608284272253513,2,single,4,1,[],roster
n,n,0.45461125671863556,2,single,4,1,[],removable
n,n,0.4426453672349453,2,single,4,1,[],irritation
n,n,0.6125865988433361,2,single,4,1,[],critique
y,y,0.4787807073444128,2,single,4,1,[],generic
y,y,0.43694095872342587,2,single,4,1,[],generic
y,y,0.4207516722381115,2,single,4,1,[],generic
n,n,0.40245218947529793,2,single,4,1,[],rabble
y,y,0.5569958724081516,2,single,4,1,[],generic
