,stim,S,C,R,RT,block,cond,day,prestim_R
0,empeptinal,N,k,k,1.0369006350956624,1,multi,1,[]
1,ewern,N,k,k,0.6704143201204715,1,multi,1,[]
2,resictring,N,k,k,0.7621148471807828,1,multi,1,[]
3,connesnate,N,k,k,0.7715261466946686,1,multi,1,[]
4,pemmimine,N,k,k,0.6939909444627119,1,multi,1,[]
5,urnard,N,k,k,0.63686932620476,1,multi,1,[]
6,unimid,N,k,k,0.6043402189825429,1,multi,1,[]
7,denoting,W,j,j,0.8774956604611361,1,multi,1,[]
8,senoloire,N,k,k,0.7378741856809938,1,multi,1,[]
9,attentive,W,j,j,0.6411690419190563,1,multi,1,[]
10,fathom,W,j,j,0.7435819005622761,1,multi,1,[]
11,staunch,P,d,d,0.6629359396320069,1,multi,1,[]
12,explicable,W,j,j,0.833552926313132,1,multi,1,[]
13,lycophite,N,k,j,0.9676187236764235,1,multi,1,[]
14,drooty,N,k,k,0.8038566436880501,1,multi,1,[]
15,copied,W,j,j,0.5646310973243089,1,multi,1,[]
16,motar,N,k,k,0.6234098037821241,1,multi,1,[]
17,deseave,N,k,k,0.6058672039798694,1,multi,1,[]
18,armour,P,d,d,0.7510073984594783,1,multi,1,[]
19,impunity,W,j,j,0.9663164897210663,1,multi,1,[]
20,diadocer,N,k,k,0.7423719106882345,1,multi,1,[]
21,epidemic,W,j,j,0.6776424096751725,1,multi,1,[]
22,propensity,P,d,d,0.5554114972183015,1,multi,1,[]
23,spoud,N,k,k,0.7102271037147148,1,multi,1,[]
24,posia,N,k,k,0.5042869457829511,1,multi,1,[]
25,etceasing,N,k,k,0.627699303542613,1,multi,1,[]
26,strepe,N,k,k,0.5701167653751327,1,multi,1,[]
27,eminence,W,j,j,0.6550600382761331,1,multi,1,[]
28,vuwreos,N,k,k,0.4635529233055422,1,multi,1,[]
29,strale,N,k,k,0.6276076604117407,1,multi,1,[]
30,diagonal,W,j,j,0.6511133739841171,1,multi,1,[]
31,burciusing,N,k,k,0.5476440652710153,1,multi,1,[]
32,zidquini,N,k,k,0.47044268442550674,1,multi,1,[]
33,fivish,N,k,k,0.4605920988105936,1,multi,1,[]
34,ucusc,N,k,k,0.4726234906265745,1,multi,1,[]
35,corash,N,k,k,0.5598635508795269,1,multi,1,[]
36,residency,W,j,j,0.6847415978991194,1,multi,1,[]
37,starch,P,d,d,0.5326852010184666,1,multi,1,[]
38,therapies,W,j,j,1.1723263565363595,1,multi,1,[]
39,distrength,N,k,k,0.819957291285391,1,multi,1,[]
40,obtinatua,N,k,k,0.5028792470984627,1,multi,1,[]
41,pitiful,W,j,j,0.5703376103192568,1,multi,1,[]
42,discrowing,N,k,k,0.6712529299547896,1,multi,1,[]
43,selinant,N,k,k,0.5570595713361399,1,multi,1,[]
44,destitute,W,j,k,0.5518707669543801,1,multi,1,[]
45,solemn,P,d,j,0.6116909000265878,1,multi,1,[]
46,flint,W,j,j,0.8698967918026028,1,multi,1,[]
47,actuary,W,j,k,0.5761898509226739,1,multi,1,[]
48,instoiid,N,k,k,0.5052802972932113,1,multi,1,[]
49,tound,N,k,k,0.6127236130123492,1,multi,1,[]
50,fubdulence,N,k,k,0.5508990492235171,1,multi,1,[]
51,maesmic,N,k,k,0.5537357799184974,1,multi,1,[]
52,sterile,W,j,j,0.6354640312638367,1,multi,1,[]
53,azalea,W,j,j,1.1149808886548271,1,multi,1,[]
54,soppre,N,k,k,1.0102003318897914,1,multi,1,[]
55,moderation,P,d,d,1.0415353740972932,1,multi,1,[]
56,acronym,W,j,j,0.9102900820726063,1,multi,1,[]
57,ferocious,W,j,j,0.5829002318787389,1,multi,1,[]
58,exuberance,W,j,j,0.5830363444547402,1,multi,1,[]
59,mania,W,j,j,0.5340225898835342,1,multi,1,[]
60,confection,W,j,j,0.7267375914379954,1,multi,1,[]
61,repetition,W,j,j,0.562890779110603,1,multi,1,[]
62,dozzle,N,k,k,0.7037438775587361,1,multi,1,[]
63,orchard,W,j,j,0.6578360741696088,1,multi,1,[]
64,applicant,W,j,j,0.5815072561817942,1,multi,1,[]
65,blight,W,j,j,0.780554648314137,1,multi,1,[]
66,maniny,N,k,k,0.5621978968993062,1,multi,1,[]
67,refining,W,j,j,0.5489910691394471,1,multi,1,[]
68,raople,N,k,k,0.5976929366006516,1,multi,1,[]
69,crate,P,d,d,0.7668511448136996,1,multi,1,[]
70,auturption,N,k,k,1.2594327079423238,1,multi,1,[]
71,excursion,W,j,j,0.6429460173822008,1,multi,1,[]
72,prononsion,N,k,k,0.6994703026721254,1,multi,1,[]
73,scrab,N,k,k,1.1873735587578267,1,multi,1,[]
74,affidavit,W,j,j,0.7411577142338501,1,multi,1,[]
75,measuring,W,j,d,0.7085081188270124,1,multi,1,[]
76,dispel,P,d,j,0.6005663245450705,1,multi,1,[]
77,chost,N,k,k,0.6107858864706941,1,multi,1,[]
78,wither,W,j,j,0.7900209336949047,1,multi,1,[]
79,hastily,W,j,j,0.7487106111075263,1,multi,1,[]
80,espousing,W,j,j,0.5800169284484582,1,multi,1,[]
81,defer,W,j,j,0.5470584505965235,1,multi,1,[]
82,cronesque,N,k,k,0.8058794030512217,1,multi,1,[]
83,platypus,W,j,j,0.6066607434186153,1,multi,1,[]
84,anagram,W,j,j,0.5458920287637739,1,multi,1,[]
85,dispel,P,d,d,0.9855678584281122,1,multi,1,[]
86,seviant,N,k,k,0.8687502009270247,1,multi,1,[]
87,carynx,N,k,k,0.5910216166666942,1,multi,1,[]
88,opaque,W,j,j,0.6460856211342616,1,multi,1,[]
89,akeloo,N,k,k,0.6946267375024036,1,multi,1,[]
90,cobbucion,N,k,k,0.5745135326869786,1,multi,1,[]
91,oppressive,W,j,j,0.8114374842116376,1,multi,1,[]
92,crate,P,d,d,0.5962572942662518,1,multi,1,[]
93,canrital,N,k,k,0.7253983997507021,1,multi,1,[]
94,ecurism,N,k,k,0.5385750003042631,1,multi,1,[]
95,steanse,N,k,k,0.6022189056966454,1,multi,1,[]
96,tadle,N,k,k,0.5244517411774723,1,multi,1,[]
97,volley,W,j,j,0.7779591944563435,1,multi,1,[]
98,papmarine,N,k,k,0.8545310921035707,1,multi,1,[]
99,berirm,N,k,k,0.5256956840894418,1,multi,1,[]
100,excueur,N,k,k,0.5472267134027788,1,multi,1,[]
101,blult,N,k,k,0.5639048630109755,1,multi,1,[]
102,responsive,W,j,j,0.680843609632575,1,multi,1,[]
103,sloping,W,j,j,0.8706602843012661,1,multi,1,[]
104,speculate,W,j,j,0.579062337463256,1,multi,1,[]
105,shudeing,N,k,k,0.5540915355668403,1,multi,1,[]
106,starch,P,d,d,0.6929065507429186,1,multi,1,[]
107,miniature,W,j,j,0.7648247798351804,1,multi,1,[]
108,lelipall,N,k,k,0.5102476558095077,1,multi,1,[]
109,avenge,W,j,j,0.6336425863555633,1,multi,1,[]
110,destert,N,k,k,0.6320882586442167,1,multi,1,[]
111,innate,W,j,j,0.6225092972745188,1,multi,1,[]
112,proran,N,k,k,0.5410015903762542,1,multi,1,[]
113,catciox,N,k,k,0.6365931949112564,1,multi,1,[]
114,collegiate,W,j,k,0.9309885109541938,1,multi,1,[]
115,furbour,N,k,k,0.4888620536366943,1,multi,1,[]
116,ecoseen,N,k,k,0.5941705349541735,1,multi,1,[]
117,shrub,W,j,k,0.5003820467245532,1,multi,1,[]
118,snile,N,k,k,0.5378869255946483,1,multi,1,[]
119,ambience,W,j,j,0.5535065218427917,1,multi,1,[]
120,solemn,P,d,j,0.5403129147453001,1,multi,1,[]
121,quirk,W,j,j,1.2130165104899788,1,multi,1,[]
122,colshirate,N,k,k,0.635035562037956,1,multi,1,[]
123,commotion,W,j,j,0.8814549444796285,1,multi,1,[]
124,distoft,N,k,k,2.2298767444881378,1,multi,1,[]
125,rescail,N,k,k,1.1669876179512357,1,multi,1,[]
126,armour,P,d,d,0.7815987791400403,1,multi,1,[]
127,sturdy,W,j,j,1.4123072827496799,1,multi,1,[]
128,emptiness,W,j,j,0.584920287001296,1,multi,1,[]
129,onuciaties,N,k,k,0.6890172760904534,1,multi,1,[]
130,exercising,W,j,j,0.5609233061113628,1,multi,1,[]
131,poniatyde,N,k,k,0.7418148405995453,1,multi,1,[]
132,allocate,W,j,j,0.6520718710526126,1,multi,1,[]
133,rereling,N,k,k,0.7416838359786198,1,multi,1,[]
134,rumble,W,j,j,1.1479276481986744,1,multi,1,[]
135,fragility,W,j,j,0.6415151825640351,1,multi,1,[]
136,edexit,N,k,k,0.5140137380658416,1,multi,1,[]
137,moderation,P,d,d,0.7334581883478677,1,multi,1,[]
138,dylurality,N,k,k,0.6846962270356016,1,multi,1,[]
139,erpusingly,N,k,k,0.5166506566602038,1,multi,1,[]
140,parlour,W,j,j,0.8742007140972419,1,multi,1,[]
141,inception,W,j,j,0.5666223073785659,1,multi,1,[]
142,intestine,W,j,j,0.49154223981895484,1,multi,1,[]
143,propensity,P,d,d,0.7008494567708112,1,multi,1,[]
144,spear,W,j,j,1.0047525229747407,1,multi,1,[]
145,sursiss,N,k,k,0.5321650886471616,1,multi,1,[]
146,imbaary,N,k,k,0.5798162149440031,1,multi,1,[]
147,berapsing,N,k,k,0.6439186365169007,1,multi,1,[]
148,sacation,N,k,k,0.53243731384282,1,multi,1,[]
149,plufal,N,k,k,0.48408519265649375,1,multi,1,[]
150,pamphlet,W,j,j,0.6189225951966364,1,multi,1,[]
151,jusar,N,k,k,0.5275796266214456,1,multi,1,[]
152,cantet,N,k,k,0.6051430729567073,1,multi,1,[]
153,bercolies,N,k,k,0.4862912382959621,1,multi,1,[]
154,staunch,P,d,d,0.693506287469063,1,multi,1,[]
155,militant,W,j,k,0.6214185936987633,1,multi,1,[]
156,circumvent,W,j,j,0.8298905059782555,1,multi,1,[]
157,exert,W,j,k,0.5388877888326533,1,multi,1,[]
158,solitary,W,j,j,0.5176295856508659,1,multi,1,[]
159,usicyll,N,k,k,0.7162833629845409,1,multi,1,[]
160,redoting,N,k,j,1.1182806425349554,1,multi,1,[]
161,allay,W,j,k,1.258758454816416,1,multi,1,[]
162,tangible,W,j,j,0.7862344195309561,1,multi,1,[]
163,starch,P,d,d,0.6387938320840476,1,multi,1,[]
164,consefrate,N,k,k,0.7583085020451108,1,multi,1,[]
165,exolcitest,N,k,k,0.7357053982705111,1,multi,1,[]
166,chisel,W,j,j,0.7419704836938763,1,multi,1,[]
167,chasirt,N,k,k,0.6452557249140227,1,multi,1,[]
168,citrus,W,j,j,0.6217902742209844,1,multi,1,[]
169,squaruous,N,k,k,0.7940883866540389,1,multi,1,[]
170,grotesque,W,j,j,0.6567763189377729,1,multi,1,[]
171,dedearting,N,k,k,0.602369140353403,1,multi,1,[]
172,furdall,N,k,k,0.5246230086777359,1,multi,1,[]
173,twilight,W,j,j,0.5781134554126766,1,multi,1,[]
174,colcalomy,N,k,k,0.6710413995606359,1,multi,1,[]
175,giraffe,W,j,j,0.5328435483388603,1,multi,1,[]
176,quintet,W,j,k,0.5884453928592848,1,multi,1,[]
177,adjorce,N,k,k,0.872765973166679,1,multi,1,[]
178,cauldron,W,j,j,0.5971851434733253,1,multi,1,[]
179,symptom,W,j,j,0.6063191098219249,1,multi,1,[]
180,beath,N,k,k,0.6325341550982557,1,multi,1,[]
181,propensity,P,d,d,0.7509379900438944,1,multi,1,[]
182,mabrik,N,k,k,0.8782408243423561,1,multi,1,[]
183,demuning,N,k,k,0.6506542568822624,1,multi,1,[]
184,brunt,W,j,k,0.539185553920106,1,multi,1,[]
185,esove,N,k,k,0.5440261143812677,1,multi,1,[]
186,dispel,P,d,d,0.8588785824686056,1,multi,1,[]
187,cumulative,W,j,j,1.0451578320207773,1,multi,1,[]
188,umakaa,N,k,k,0.5149124417366693,1,multi,1,[]
189,custard,W,j,j,0.6783563247445272,1,multi,1,[]
190,maxim,W,j,k,0.5961476229713298,1,multi,1,[]
191,exposition,W,j,j,0.7604177965549752,1,multi,1,[]
192,evade,W,j,j,0.5218295455706539,1,multi,1,[]
193,renopent,N,k,k,0.5582737678050762,1,multi,1,[]
194,reliably,W,j,j,0.7610932515526656,1,multi,1,[]
195,appount,N,k,k,0.5145296438568039,1,multi,1,[]
196,solemn,P,d,d,0.8779746085492661,1,multi,1,[]
197,salcelain,N,k,k,1.0423736834636657,1,multi,1,[]
198,parity,W,j,j,2.7750473464402603,1,multi,1,[]
