C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.7310258893412538,1,single,1,1,[],chalice
n,n,0.870107120310422,1,single,1,1,[],deplorable
y,y,0.7844141764944652,1,single,1,1,[],chalice
n,n,0.6460540718544507,1,single,1,1,[],friction
y,y,0.6145796118944418,1,single,1,1,[],chalice
n,n,0.5628880748845404,1,single,1,1,[],mulch
y,y,0.5577067822305253,1,single,1,1,[],chalice
n,n,0.7204956421483075,1,single,1,1,[],iridescent
y,y,0.7246451232203981,1,single,1,1,[],chalice
y,y,0.8018437998252921,1,single,1,1,[],chalice
y,y,0.44159222287998995,1,single,1,1,[],chalice
n,n,0.5475473141559632,1,single,1,1,[],emotive
n,n,0.4762201081757666,1,single,1,1,[],irritation
n,n,0.6194246794038918,1,single,1,1,[],corollary
y,y,0.5586763966712169,1,single,1,1,[],chalice
n,n,0.6713791270594811,1,single,1,1,[],rhythmic
n,n,0.4430732360924594,1,single,1,1,[],mulch
y,y,0.5730009702092502,1,single,1,1,[],chalice
y,y,0.6579147971206112,1,single,1,1,[],chalice
n,n,0.6056265280640218,1,single,1,1,[],corollary
y,y,0.4947626698267413,1,single,1,1,[],chalice
y,y,0.4560847587854369,1,single,1,1,[],chalice
n,n,0.4601080427528359,1,single,1,1,[],iridescent
n,n,0.4721830026246607,1,single,1,1,[],emotive
y,y,0.4553600268118316,1,single,1,1,[],chalice
y,y,0.4674010336748324,1,single,1,1,[],chalice
y,y,0.4154057222040137,1,single,1,1,[],chalice
n,n,0.4531449671194423,1,single,1,1,[],friction
y,y,0.5510823354998138,1,single,1,1,[],chalice
n,n,0.4898812455212465,1,single,1,1,[],deplorable
n,n,0.562140807727701,1,single,1,1,[],rhythmic
n,n,0.4849472390924348,1,single,1,1,[],irritation
n,n,0.9287704465677962,2,multi,2,1,[],cascade
n,n,0.5864983517676592,2,multi,2,1,[],abrasive
y,y,3.162559902310022,2,multi,2,1,[],defining
n,n,0.5850894512113882,2,multi,2,1,[],doctrine
y,y,1.1841351006150944,2,multi,2,1,[],attentive
y,y,0.7059093598363688,2,multi,2,1,[],collide
y,y,0.6759486642113188,2,multi,2,1,[],surgical
y,y,0.681757336773444,2,multi,2,1,[],horizontal
y,y,0.7835635479132179,2,multi,2,1,[],obliterate
y,y,0.622252696484793,2,multi,2,1,[],thyroid
n,n,0.6355703973968048,2,multi,2,1,[],gallant
n,n,0.61006986812572,2,multi,2,1,[],menial
y,y,1.029300264082849,2,multi,2,1,[],anagram
n,n,0.6948097232962027,2,multi,2,1,[],curate
n,n,0.6467238179320702,2,multi,2,1,[],molecule
n,n,0.6072286303970031,2,multi,2,1,[],zealous
n,n,0.6974592616170412,2,multi,2,1,[],gallant
y,y,0.7053646089771064,2,multi,2,1,[],collide
y,y,0.7714065599138848,2,multi,2,1,[],defining
y,y,0.5589287908806,2,multi,2,1,[],anagram
n,n,0.7297446882294025,2,multi,2,1,[],curate
y,y,0.6368212511151796,2,multi,2,1,[],surgical
y,y,0.6923059125983855,2,multi,2,1,[],horizontal
n,n,0.6271467404876603,2,multi,2,1,[],menial
n,n,0.7834640925721033,2,multi,2,1,[],zealous
n,n,0.7101351601158967,2,multi,2,1,[],doctrine
n,n,0.7921903220703825,2,multi,2,1,[],abrasive
n,n,0.7428827084950171,2,multi,2,1,[],molecule
y,y,0.6531409408344189,2,multi,2,1,[],thyroid
n,n,1.0376626252545975,2,multi,2,1,[],cascade
y,y,1.0663298005238175,2,multi,2,1,[],obliterate
y,y,1.019248063545092,2,multi,2,1,[],attentive
