,stim,S,C,R,RT,block,cond,day,prestim_R
0,pyramid,W,k,k,1.9151763133704662,1,single,2,[]
1,enrol,W,k,k,1.0117759928107262,1,single,2,[]
2,illusory,W,k,k,0.6762305051088333,1,single,2,[]
3,macabre,P,d,d,0.5689879022538662,1,single,2,[]
4,impulse,W,k,k,0.8219103422015905,1,single,2,[]
5,stallion,W,k,k,0.5848097130656242,1,single,2,[]
6,dinter,N,j,j,0.496922442689538,1,single,2,[]
7,erpusingly,N,j,j,0.6123339049518108,1,single,2,[]
8,erupt,W,k,k,0.6785296965390444,1,single,2,[]
9,liaising,W,k,k,0.7222158275544643,1,single,2,[]
10,ayhect,N,j,j,0.5274287909269333,1,single,2,[]
11,revolt,W,k,k,0.5889576934278011,1,single,2,[]
12,macabre,P,d,d,0.6119312755763531,1,single,2,[]
13,grastling,N,j,k,0.5421827360987663,1,single,2,[]
14,redidounce,N,j,j,0.5550749730318785,1,single,2,[]
15,incarrity,N,j,j,0.7018902823328972,1,single,2,[]
16,congrode,N,j,j,1.02392547018826,1,single,2,[]
17,shrug,W,k,k,1.1534583866596222,1,single,2,[]
18,arpide,N,j,j,0.5499294344335794,1,single,2,[]
19,odmiaphe,N,j,j,0.5186782237142324,1,single,2,[]
20,stoic,W,k,j,0.8841624744236469,1,single,2,[]
21,cammeryle,N,j,j,0.7498217467218637,1,single,2,[]
22,spleed,N,j,j,0.9271971900016069,1,single,2,[]
23,enyle,N,j,j,0.5689142867922783,1,single,2,[]
24,compofose,N,j,j,0.5418534204363823,1,single,2,[]
25,anaemia,W,k,k,0.773488812148571,1,single,2,[]
26,havoc,W,k,k,0.6970160696655512,1,single,2,[]
27,macabre,P,d,d,0.6089205741882324,1,single,2,[]
28,bispout,N,j,j,0.5812272187322378,1,single,2,[]
29,wrirgish,N,j,j,0.42827872931957245,1,single,2,[]
30,vatidy,N,j,j,0.5080587361007929,1,single,2,[]
31,grang,N,j,j,0.5595255233347416,1,single,2,[]
32,notch,W,k,j,0.46043555438518524,1,single,2,[]
33,furve,N,j,k,0.3556180391460657,1,single,2,[]
34,deter,W,k,j,1.1378739457577467,1,single,2,[]
35,wompit,N,j,j,0.5295224618166685,1,single,2,[]
36,instonric,N,j,j,0.4710652567446232,1,single,2,[]
37,sinnagra,N,j,j,0.6862520575523376,1,single,2,[]
38,shroud,W,k,k,0.7891129143536091,1,single,2,[]
39,macabre,P,d,d,0.6507422961294651,1,single,2,[]
40,tendencies,W,k,k,0.6491711419075727,1,single,2,[]
41,adadation,N,j,j,0.9926547277718782,1,single,2,[]
42,spagnonti,N,j,j,0.6848828196525574,1,single,2,[]
43,umakaa,N,j,j,0.578702075406909,1,single,2,[]
44,exponent,W,k,k,0.6875858400017023,1,single,2,[]
45,chusennous,N,j,j,0.6293909456580877,1,single,2,[]
46,ancopance,N,j,j,0.5798414554446936,1,single,2,[]
47,furmant,N,j,j,0.6508474573493004,1,single,2,[]
48,macabre,P,d,d,0.5644859708845615,1,single,2,[]
49,brack,N,j,k,1.5613869298249483,1,single,2,[]
50,emissary,W,k,j,0.5123287066817284,1,single,2,[]
51,waping,N,j,j,0.5849863905459642,1,single,2,[]
52,inspect,W,k,k,0.6479954048991203,1,single,2,[]
53,rampide,N,j,j,1.016563069075346,1,single,2,[]
