C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.568399365991354,1,single,1,2,[],clutch
y,y,0.42132066562771797,1,single,1,2,[],clutch
n,n,0.3480974119156599,1,single,1,2,[],tarnish
y,y,0.3741676602512598,1,single,1,2,[],clutch
n,n,0.3346423786133528,1,single,1,2,[],faculties
n,n,0.3676501736044884,1,single,1,2,[],bravado
y,y,0.3099545892328024,1,single,1,2,[],clutch
n,n,0.3409495372325182,1,single,1,2,[],culminate
y,y,0.31794918701052666,1,single,1,2,[],clutch
y,y,0.34090416692197323,1,single,1,2,[],clutch
n,n,0.3499353844672441,1,single,1,2,[],incognito
n,n,0.3381572738289833,1,single,1,2,[],sociable
n,n,0.3392356596887112,1,single,1,2,[],transience
y,y,0.4602332897484303,1,single,1,2,[],clutch
y,y,0.3613385073840618,1,single,1,2,[],clutch
n,n,0.38263579830527306,1,single,1,2,[],rabble
n,n,0.4320867937058209,1,single,1,2,[],culminate
n,n,0.5908474531024694,1,single,1,2,[],bravado
n,n,0.3429446574300528,1,single,1,2,[],faculties
y,y,0.4250254575163126,1,single,1,2,[],clutch
y,y,0.33583223819732666,1,single,1,2,[],clutch
y,y,0.3618964795023203,1,single,1,2,[],clutch
n,n,0.3442213535308838,1,single,1,2,[],incognito
y,y,0.4343213867396116,1,single,1,2,[],clutch
n,n,0.38022543117403984,1,single,1,2,[],tarnish
y,y,0.3726827409118414,1,single,1,2,[],clutch
y,y,0.3411048799753189,1,single,1,2,[],clutch
n,n,0.3480337131768465,1,single,1,2,[],transience
y,y,0.4631727859377861,1,single,1,2,[],clutch
y,y,0.3061605598777533,1,single,1,2,[],clutch
n,n,0.3739260844886303,1,single,1,2,[],sociable
n,n,0.4063942357897759,1,single,1,2,[],rabble
y,y,0.7121695932000875,2,multi,2,2,[],dedication
y,n,0.41822072118520737,2,multi,2,2,[],armour
y,y,0.6419606488198042,2,multi,2,2,[],archetypal
n,n,0.5635786298662424,2,multi,2,2,[],subjective
y,y,0.8074806723743677,2,multi,2,2,[],conducive
n,n,0.5442407019436359,2,multi,2,2,[],anguish
y,y,0.5550561081618071,2,multi,2,2,[],dinghies
n,n,0.5578552838414907,2,multi,2,2,[],plutonium
n,n,0.6566857658326626,2,multi,2,2,[],abominable
n,n,0.5153289120644331,2,multi,2,2,[],kidney
n,n,0.7907012458890676,2,multi,2,2,[],arguable
y,y,0.5963775962591171,2,multi,2,2,[],disgust
n,n,0.5645215027034283,2,multi,2,2,[],plaguing
n,n,0.6152711305767298,2,multi,2,2,[],armies
y,y,0.8355760872364044,2,multi,2,2,[],believable
y,y,0.7296809647232294,2,multi,2,2,[],propagate
y,y,0.5657997019588947,2,multi,2,2,[],conducive
n,n,0.6746935136616229,2,multi,2,2,[],subjective
y,y,0.7765187751501799,2,multi,2,2,[],believable
y,y,0.5720179211348295,2,multi,2,2,[],dinghies
y,y,0.4890014585107565,2,multi,2,2,[],dedication
y,y,0.5462908055633307,2,multi,2,2,[],armour
y,y,0.6130846124142408,2,multi,2,2,[],propagate
n,n,0.7614072561264038,2,multi,2,2,[],arguable
n,n,0.8028723690658808,2,multi,2,2,[],abominable
y,y,0.6675958205014467,2,multi,2,2,[],archetypal
n,n,0.7354307528585196,2,multi,2,2,[],anguish
y,y,0.5175842363387346,2,multi,2,2,[],disgust
n,n,0.5241930652409792,2,multi,2,2,[],kidney
n,n,0.6416911277920008,2,multi,2,2,[],armies
n,n,0.6742377001792192,2,multi,2,2,[],plaguing
n,n,0.6400836147367954,2,multi,2,2,[],plutonium
y,y,0.9162828419357538,2,multi,3,2,[],conducive
y,y,0.581937626004219,2,multi,3,2,[],armour
y,y,0.5409568697214127,2,multi,3,2,[],archetypal
y,y,0.49370380863547325,2,multi,3,2,[],dedication
n,n,0.4779531881213188,2,multi,3,2,[],rectangle
n,n,0.597200583666563,2,multi,3,2,[],deplorable
n,n,0.6063078194856644,2,multi,3,2,[],disputing
n,n,0.5524940025061369,2,multi,3,2,[],activating
n,n,0.4833030514419079,2,multi,3,2,[],iridium
n,n,0.49156446382403374,2,multi,3,2,[],mercenary
y,y,0.5808772686868906,2,multi,3,2,[],believable
n,n,0.4759178087115288,2,multi,3,2,[],plasma
y,y,0.5711348410695791,2,multi,3,2,[],propagate
y,y,0.6800337601453066,2,multi,3,2,[],dinghies
n,n,0.5658450722694397,2,multi,3,2,[],espionage
y,y,0.4747640024870634,2,multi,3,2,[],disgust
n,n,0.6969456970691681,2,multi,3,2,[],deplorable
n,n,0.5288019720464945,2,multi,3,2,[],mercenary
y,y,0.6554189845919609,2,multi,3,2,[],archetypal
n,n,0.5620600562542677,2,multi,3,2,[],activating
y,y,0.7809077370911837,2,multi,3,2,[],believable
n,n,0.5465278774499893,2,multi,3,2,[],rectangle
y,y,0.5791937392205,2,multi,3,2,[],propagate
y,y,0.554252952337265,2,multi,3,2,[],dinghies
y,y,0.5490890815854073,2,multi,3,2,[],dedication
y,y,0.6078474279493093,2,multi,3,2,[],conducive
y,y,0.4420939367264509,2,multi,3,2,[],disgust
y,y,0.563976151868701,2,multi,3,2,[],armour
n,n,1.0548624563962221,2,multi,3,2,[],disputing
n,n,0.5175782255828381,2,multi,3,2,[],plasma
n,n,0.5391669720411301,2,multi,3,2,[],iridium
n,n,0.6678767595440149,2,multi,3,2,[],espionage
