C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.9029656876809896,1,single,1,1,[],leash
y,y,0.9575116010382771,1,single,1,1,[],leash
y,y,0.4625165108591318,1,single,1,1,[],leash
n,n,0.6345340269617736,1,single,1,1,[],snack
n,n,0.6969341959338635,1,single,1,1,[],proximity
n,n,0.4888309719972313,1,single,1,1,[],generosity
n,n,0.610117026604712,1,single,1,1,[],placate
y,y,0.7984250623267144,1,single,1,1,[],leash
y,y,0.5432038153521717,1,single,1,1,[],leash
n,n,1.1188447452150283,1,single,1,1,[],rotary
n,n,0.8231220997404307,1,single,1,1,[],sleek
y,y,0.8259696429595351,1,single,1,1,[],leash
n,n,0.6299314450006932,1,single,1,1,[],prescribe
y,y,0.44326667324639857,1,single,1,1,[],leash
y,y,0.6771086603403091,1,single,1,1,[],leash
n,n,0.4669649519491941,1,single,1,1,[],arbitrary
n,n,0.5520406041759998,1,single,1,1,[],placate
y,y,0.6017712038010359,1,single,1,1,[],leash
n,n,0.4519559319596738,1,single,1,1,[],arbitrary
y,y,0.6218350112903863,1,single,1,1,[],leash
n,n,1.00425373762846,1,single,1,1,[],rotary
n,n,0.4996346298139542,1,single,1,1,[],prescribe
n,n,0.4609306361526251,1,single,1,1,[],generosity
y,y,0.7769175020512193,1,single,1,1,[],leash
y,y,0.5724616691004485,1,single,1,1,[],leash
y,y,0.4253590302541852,1,single,1,1,[],leash
y,y,0.4011520575731993,1,single,1,1,[],leash
y,y,0.3957099658437073,1,single,1,1,[],leash
y,y,0.3491451060399413,1,single,1,1,[],leash
n,n,0.6893500618170947,1,single,1,1,[],sleek
n,n,0.4492114493623376,1,single,1,1,[],snack
n,n,0.3951661172322929,1,single,1,1,[],proximity
n,n,1.0794463681522757,2,multi,2,1,[],stack
y,y,0.8024660679511726,2,multi,2,1,[],primitive
y,y,0.6592433834448457,2,multi,2,1,[],shining
y,y,0.7418392659164965,2,multi,2,1,[],reticence
y,y,0.8371554976329207,2,multi,2,1,[],polyester
n,n,0.5381355064455421,2,multi,2,1,[],thunder
n,n,0.8028293349780142,2,multi,2,1,[],feather
n,n,0.6505793640390038,2,multi,2,1,[],salute
n,n,1.0760829197242856,2,multi,2,1,[],virulent
y,y,0.5751106026582421,2,multi,2,1,[],monologue
n,n,0.6360069252550602,2,multi,2,1,[],hijack
y,n,1.8983955564908683,2,multi,2,1,[],tendencies
n,n,0.5949033871293068,2,multi,2,1,[],whilst
y,n,1.0829768772237005,2,multi,2,1,[],assimilate
n,n,0.6560268641915172,2,multi,2,1,[],breadth
y,y,0.6837078577373177,2,multi,2,1,[],penance
n,n,0.6036097726318985,2,multi,2,1,[],whilst
n,n,0.5887176350224763,2,multi,2,1,[],salute
y,y,0.8687945669516921,2,multi,2,1,[],assimilate
y,y,0.5649454407393932,2,multi,2,1,[],penance
n,n,0.6738521789666265,2,multi,2,1,[],virulent
y,y,0.5896019148640335,2,multi,2,1,[],monologue
y,y,1.4365430818870664,2,multi,2,1,[],shining
n,n,0.6042939403560013,2,multi,2,1,[],breadth
n,n,0.5734111508354545,2,multi,2,1,[],thunder
y,y,1.162305161124095,2,multi,2,1,[],reticence
n,n,0.4499695324338973,2,multi,2,1,[],hijack
y,y,0.9078762501012534,2,multi,2,1,[],polyester
y,y,0.7884540036320686,2,multi,2,1,[],primitive
n,n,0.723148901714012,2,multi,2,1,[],stack
y,y,0.864325393224135,2,multi,2,1,[],tendencies
n,n,0.6335424797143787,2,multi,2,1,[],feather
n,n,0.7533983027096838,2,multi,3,1,[],escalating
y,y,0.498783401446417,2,multi,3,1,[],assimilate
y,y,0.5421945403795689,2,multi,3,1,[],tendencies
y,y,0.6218611521180719,2,multi,3,1,[],shining
y,y,0.6021203487180173,2,multi,3,1,[],monologue
n,n,0.5162908202037215,2,multi,3,1,[],hello
y,y,0.7218043033499271,2,multi,3,1,[],primitive
y,y,0.7989932491909713,2,multi,3,1,[],reticence
n,n,0.6787071547005326,2,multi,3,1,[],paragraph
n,n,0.8364875551778823,2,multi,3,1,[],interact
y,y,0.8094931330997497,2,multi,3,1,[],penance
n,n,0.5702517207246274,2,multi,3,1,[],esoteric
n,n,0.6951815611682832,2,multi,3,1,[],pluck
y,y,0.5350707245524973,2,multi,3,1,[],polyester
n,n,0.5597494330722839,2,multi,3,1,[],marinate
n,n,0.5726626829709858,2,multi,3,1,[],adjective
y,y,0.5876383509021252,2,multi,3,1,[],reticence
n,n,0.6506478709634393,2,multi,3,1,[],hello
y,y,0.5392009692732245,2,multi,3,1,[],monologue
y,y,0.6438738007564098,2,multi,3,1,[],primitive
y,y,0.6443882035091519,2,multi,3,1,[],assimilate
n,n,1.5409349747933447,2,multi,3,1,[],esoteric
n,n,0.6455209709238261,2,multi,3,1,[],marinate
n,n,0.48606335325166583,2,multi,3,1,[],pluck
y,y,0.765212737955153,2,multi,3,1,[],polyester
n,n,0.6546188674401492,2,multi,3,1,[],escalating
n,n,0.9110753419809043,2,multi,3,1,[],interact
n,n,1.008783606113866,2,multi,3,1,[],paragraph
y,y,0.6481665992178023,2,multi,3,1,[],tendencies
n,n,0.5756508454214782,2,multi,3,1,[],adjective
y,y,0.6226237420924008,2,multi,3,1,[],penance
y,y,0.733028317335993,2,multi,3,1,[],shining
