,stim,S,C,R,RT,block,cond,day,prestim_R
0,thorn,W,j,j,1.3041582034302337,1,multi,1,[]
1,unicorn,W,j,j,0.7089134406212452,1,multi,1,[]
2,provoking,W,j,j,0.7039740153600178,1,multi,1,[]
3,dodging,W,j,j,0.5459749047511195,1,multi,1,[]
4,chalk,W,j,j,0.5407869908538032,1,multi,1,[]
5,sulsceny,N,k,j,0.8924038195737012,1,multi,1,[]
6,gracious,W,j,j,0.7099939305073804,1,multi,1,[]
7,quarries,P,d,d,1.0159702775140431,1,multi,1,[]
8,garrison,W,j,j,1.0553721019675777,1,multi,1,[]
9,driest,W,j,k,1.142152626708139,1,multi,1,[]
10,benvacutta,N,k,k,1.0937550328715133,1,multi,1,[]
11,proquoling,N,k,k,1.810859584390073,1,multi,1,[]
12,smuggle,W,j,j,1.9016997584221826,1,multi,1,[]
13,atshuill,N,k,k,0.8441357282790705,1,multi,1,[]
14,himping,N,k,k,1.4043255651838535,1,multi,1,[]
15,invart,N,k,k,1.4548450777015205,1,multi,1,[]
16,integrate,W,j,j,0.8027375815775031,1,multi,1,[]
17,amicable,W,j,j,1.2514614857639117,1,multi,1,[]
18,bulble,N,k,k,1.2467870749853773,1,multi,1,[]
19,blasphemy,W,j,j,0.954045527204471,1,multi,1,[]
20,opaque,P,d,d,0.827148059565161,1,multi,1,[]
21,innirtion,N,k,k,0.8139778613751787,1,multi,1,[]
22,thermal,W,j,j,1.424869295578219,1,multi,1,[]
23,goozing,N,k,j,1.6806190882541614,1,multi,1,[]
24,collegiate,P,d,d,1.330514825186583,1,multi,1,['k']
25,instonric,N,k,k,0.7554679518766534,1,multi,1,[]
26,grumolous,N,k,k,2.091822410249506,1,multi,1,[]
27,shruy,N,k,k,0.7347322211940082,1,multi,1,[]
28,aminofy,N,k,k,0.8119481869644005,1,multi,1,[]
29,reloning,N,k,k,0.7007169212649842,1,multi,1,[]
30,gouging,W,j,j,1.2446023580880592,1,multi,1,[]
31,incorrant,N,k,k,1.1598494044685594,1,multi,1,[]
32,murky,W,j,j,0.806458901722408,1,multi,1,[]
33,aphese,N,k,k,3.6872255207144917,1,multi,1,[]
34,abate,P,d,d,0.9888772039469131,1,multi,1,[]
35,plufal,N,k,k,0.9690543009267003,1,multi,1,[]
36,duplicate,W,j,j,0.6180825811570685,1,multi,1,[]
37,stare,W,j,j,1.6293300722329604,1,multi,1,[]
38,vantage,W,j,k,2.0357078470728993,1,multi,1,[]
39,coyote,W,j,j,0.9064294556687855,1,multi,1,[]
40,sterpy,N,k,k,1.6440290614521018,1,multi,1,[]
41,shrub,W,j,j,0.8045109551337646,1,multi,1,[]
42,aspespany,N,k,k,3.573265086595484,1,multi,1,[]
43,valegies,N,k,k,1.6740132567333603,1,multi,1,[]
44,papgical,N,k,k,0.6397708015335866,1,multi,1,[]
45,deodorant,W,j,j,0.6861381200196774,1,multi,1,[]
46,bouncing,W,j,j,0.8620719805776389,1,multi,1,[]
47,hyling,N,k,k,1.8792991238296963,1,multi,1,[]
48,panther,W,j,j,0.7945738134442308,1,multi,1,[]
49,unimid,N,k,k,0.8572266024061719,1,multi,1,[]
50,reciting,W,j,j,0.546398567359347,1,multi,1,[]
51,succulent,P,d,d,0.5551437448170873,1,multi,1,[]
52,intensify,W,j,j,1.9899117219331401,1,multi,1,[]
