C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.5973997376859188,1,single,1,2,[],glimmer
y,y,0.35933415964245796,1,single,1,2,[],glimmer
y,y,0.4376737652346492,1,single,1,2,[],glimmer
n,n,0.4877046383917332,1,single,1,2,[],transience
y,y,0.4238560749217868,1,single,1,2,[],glimmer
n,n,0.453754891641438,1,single,1,2,[],obituaries
n,n,0.48864751122891903,1,single,1,2,[],plutonium
n,n,0.4981435490772128,1,single,1,2,[],invent
n,n,0.4755169954150915,1,single,1,2,[],cringe
y,y,0.4746720753610134,1,single,1,2,[],glimmer
n,n,0.4405231177806854,1,single,1,2,[],efficacy
y,y,0.4107330711558461,1,single,1,2,[],glimmer
y,y,0.4721484314650297,1,single,1,2,[],glimmer
n,n,0.8222984420135617,1,single,1,2,[],carving
n,n,0.482552488334477,1,single,1,2,[],emaciated
y,y,0.5308253150433302,1,single,1,2,[],glimmer
n,n,0.6433901973068714,1,single,1,2,[],emaciated
y,y,0.5080184787511826,1,single,1,2,[],glimmer
n,n,0.4793894458562136,1,single,1,2,[],plutonium
n,n,0.5026265541091561,1,single,1,2,[],obituaries
y,y,0.4658193429931998,1,single,1,2,[],glimmer
y,y,0.4079531263560057,1,single,1,2,[],glimmer
y,y,0.4216728638857603,1,single,1,2,[],glimmer
n,n,0.5086296340450644,1,single,1,2,[],transience
y,y,0.5521556427702308,1,single,1,2,[],glimmer
n,n,0.4336030054837465,1,single,1,2,[],cringe
y,y,0.4974013892933726,1,single,1,2,[],glimmer
y,y,0.43502392526715994,1,single,1,2,[],glimmer
n,n,0.4529295023530722,1,single,1,2,[],invent
n,n,0.510586591437459,1,single,1,2,[],efficacy
n,n,0.3943039998412132,1,single,1,2,[],carving
y,y,0.3888183292001486,1,single,1,2,[],glimmer
y,y,0.7513338588178158,2,multi,2,2,[],cosmic
y,y,0.6725044883787632,2,multi,2,2,[],shady
n,n,0.5903026470914483,2,multi,2,2,[],appraisal
y,y,1.029334835708141,2,multi,2,2,[],majorities
n,n,0.6630976898595691,2,multi,2,2,[],redundant
y,n,1.2826588544994593,2,multi,2,2,[],blight
n,n,0.5752797741442919,2,multi,2,2,[],merging
n,n,0.5503681497648358,2,multi,2,2,[],tedious
n,n,0.6000543851405382,2,multi,2,2,[],sanity
y,y,0.6983349481597543,2,multi,2,2,[],monument
y,y,0.6181874182075262,2,multi,2,2,[],cathode
n,n,0.5267701782286167,2,multi,2,2,[],impediment
y,y,0.5963102355599403,2,multi,2,2,[],boggling
n,n,0.5425490327179432,2,multi,2,2,[],modify
y,y,0.6220881128683686,2,multi,2,2,[],scramble
n,n,0.6021880190819502,2,multi,2,2,[],satin
y,y,0.6446095025166869,2,multi,2,2,[],boggling
y,y,0.6049709673970938,2,multi,2,2,[],cathode
y,y,0.5820875111967325,2,multi,2,2,[],cosmic
y,y,0.678159924224019,2,multi,2,2,[],scramble
n,n,0.6109881689772011,2,multi,2,2,[],redundant
n,n,0.7330638123676181,2,multi,2,2,[],tedious
y,y,0.5723973708227277,2,multi,2,2,[],blight
y,y,0.6596149485558271,2,multi,2,2,[],shady
n,n,0.5992458211258054,2,multi,2,2,[],merging
n,n,0.6803434370085597,2,multi,2,2,[],satin
n,n,0.7660724874585867,2,multi,2,2,[],impediment
n,n,0.7595252580940723,2,multi,2,2,[],appraisal
y,y,0.6809023097157478,2,multi,2,2,[],monument
n,n,0.7267224034294486,2,multi,2,2,[],modify
y,y,0.6668745921924711,2,multi,2,2,[],majorities
n,n,0.6307085817679763,2,multi,2,2,[],sanity
n,n,0.7659141402691603,2,multi,3,2,[],chord
n,n,0.5975193241611123,2,multi,3,2,[],derision
y,y,0.6946253525093198,2,multi,3,2,[],boggling
n,n,0.694303248077631,2,multi,3,2,[],prototype
n,n,0.7171112867072225,2,multi,3,2,[],spout
y,y,0.5205375393852592,2,multi,3,2,[],majorities
y,y,0.7257185354828835,2,multi,3,2,[],cathode
n,n,0.6829950790852308,2,multi,3,2,[],monotonous
y,y,0.5929563939571381,2,multi,3,2,[],monument
y,y,0.6179731832817197,2,multi,3,2,[],scramble
n,n,0.5584919434040785,2,multi,3,2,[],spoil
y,y,0.6592700099572539,2,multi,3,2,[],blight
y,y,0.6220812015235424,2,multi,3,2,[],shady
n,n,0.994080450385809,2,multi,3,2,[],confer
y,y,0.7033648071810603,2,multi,3,2,[],cosmic
n,n,0.5995396804064512,2,multi,3,2,[],rhythmic
n,n,0.8495648456737399,2,multi,3,2,[],monotonous
y,y,0.7126192674040794,2,multi,3,2,[],cathode
y,y,0.5867766384035349,2,multi,3,2,[],cosmic
n,n,0.7307267598807812,2,multi,3,2,[],rhythmic
y,y,0.6367441127076745,2,multi,3,2,[],boggling
y,y,0.8591942917555571,2,multi,3,2,[],majorities
n,n,0.6012601694092155,2,multi,3,2,[],spoil
n,n,0.77951879799366,2,multi,3,2,[],chord
y,y,0.6630342910066247,2,multi,3,2,[],scramble
y,y,3.0077758505940437,2,multi,3,2,[],shady
n,n,0.573787041939795,2,multi,3,2,[],confer
y,y,0.6437681876122952,2,multi,3,2,[],monument
n,n,0.6365920752286911,2,multi,3,2,[],derision
n,n,0.8507291646674275,2,multi,3,2,[],spout
y,y,0.6818448826670647,2,multi,3,2,[],blight
n,n,0.862769877538085,2,multi,3,2,[],prototype
