C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.1431454652920363,1,multi,1,2,[],intonation
y,y,0.6515398314222693,1,multi,1,2,[],cough
n,n,0.5734694451093674,1,multi,1,2,[],disparate
y,y,0.5301071926951408,1,multi,1,2,[],infinity
y,y,0.5026562996208668,1,multi,1,2,[],trapeze
n,n,0.5140236616134644,1,multi,1,2,[],lectern
y,y,1.3975343471392991,1,multi,1,2,[],donation
n,n,0.7519441125914454,1,multi,1,2,[],anticipate
y,y,0.6415660474449396,1,multi,1,2,[],calcium
n,n,0.5379653712734579,1,multi,1,2,[],coriander
n,n,1.0015257839113474,1,multi,1,2,[],sacrilege
n,n,0.6070264792069793,1,multi,1,2,[],kidney
n,n,0.4751417087391019,1,multi,1,2,[],exterior
n,n,0.442327436991036,1,multi,1,2,[],deplorable
y,y,0.45146200992167,1,multi,1,2,[],cucumber
y,y,0.99712841399014,1,multi,1,2,[],barge
n,n,0.5064139720052481,1,multi,1,2,[],disparate
n,n,0.5018892018124461,1,multi,1,2,[],deplorable
n,n,0.6311616906896234,1,multi,1,2,[],exterior
n,n,0.5577603001147509,1,multi,1,2,[],kidney
y,y,0.5203782916069031,1,multi,1,2,[],calcium
y,y,0.6779156429693103,1,multi,1,2,[],donation
n,n,0.4438493140041828,1,multi,1,2,[],sacrilege
y,y,0.5176590420305729,1,multi,1,2,[],infinity
n,n,0.4992676051333546,1,multi,1,2,[],coriander
y,y,0.4685464035719633,1,multi,1,2,[],cucumber
y,y,0.7146333148702979,1,multi,1,2,[],intonation
y,y,1.2137380661442876,1,multi,1,2,[],trapeze
n,n,0.6917333332821727,1,multi,1,2,[],anticipate
y,y,0.5157714933156967,1,multi,1,2,[],barge
y,y,0.503079361282289,1,multi,1,2,[],cough
n,n,0.4907673243433237,1,multi,1,2,[],lectern
y,y,1.057283004745841,2,single,2,2,[],pelican
n,n,0.35210065729916096,2,single,2,2,[],defied
n,n,0.3875320190563798,2,single,2,2,[],swarm
y,y,0.4036831548437476,2,single,2,2,[],pelican
y,y,0.3674537464976311,2,single,2,2,[],pelican
n,n,0.3416058588773012,2,single,2,2,[],benevolent
y,y,0.3767544785514474,2,single,2,2,[],pelican
y,y,0.4151821220293641,2,single,2,2,[],pelican
n,n,0.43572221603244543,2,single,2,2,[],barbaric
n,n,1.4917144030332565,2,single,2,2,[],liqueur
n,n,0.4210421787574887,2,single,2,2,[],expedient
n,n,0.3876455957069993,2,single,2,2,[],kiosk
n,n,0.4119857279583812,2,single,2,2,[],cringe
y,y,0.5515973707661033,2,single,2,2,[],pelican
y,y,0.48253175616264343,2,single,2,2,[],pelican
y,y,0.3696829294785857,2,single,2,2,[],pelican
y,y,0.4239939907565713,2,single,2,2,[],pelican
y,y,0.3519942909479141,2,single,2,2,[],pelican
n,n,0.5870822155848145,2,single,2,2,[],benevolent
y,y,0.4809167329221964,2,single,2,2,[],pelican
y,y,0.5590436058118939,2,single,2,2,[],pelican
n,n,0.47383767180144787,2,single,2,2,[],liqueur
n,n,0.584270122461021,2,single,2,2,[],kiosk
y,y,0.4081766763702035,2,single,2,2,[],pelican
n,n,0.3647468164563179,2,single,2,2,[],expedient
n,n,0.4430602816864848,2,single,2,2,[],barbaric
n,n,0.3969817841425538,2,single,2,2,[],defied
y,y,0.4395222533494234,2,single,2,2,[],pelican
y,y,0.35139034781605005,2,single,2,2,[],pelican
y,y,0.33959962520748377,2,single,2,2,[],pelican
n,n,0.5486852200701833,2,single,2,2,[],swarm
n,n,0.399396357126534,2,single,2,2,[],cringe
