C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.4072544798254967,1,single,1,2,[],disguise
n,n,0.4748295061290264,1,single,1,2,[],encore
y,n,0.3769842628389597,1,single,1,2,[],glacier
y,y,0.4285505674779415,1,single,1,2,[],glacier
n,n,0.3803696576505899,1,single,1,2,[],mercenary
y,y,0.4768080990761519,1,single,1,2,[],glacier
n,n,0.3880962338298559,1,single,1,2,[],exacerbate
y,y,0.4694790430366993,1,single,1,2,[],glacier
n,n,0.4185809846967459,1,single,1,2,[],esoteric
y,y,0.3432757742702961,1,single,1,2,[],glacier
n,n,0.3474402837455273,1,single,1,2,[],nourish
n,n,0.4065688084810972,1,single,1,2,[],armies
y,y,0.33233747631311417,1,single,1,2,[],glacier
n,n,0.36535037867724895,1,single,1,2,[],juggle
y,y,0.3716839794069529,1,single,1,2,[],glacier
y,y,0.3960613831877709,1,single,1,2,[],glacier
n,n,0.4306460432708264,1,single,1,2,[],esoteric
y,y,0.4784372448921204,1,single,1,2,['n'],glacier
y,y,0.4926470573991537,1,single,1,2,[],glacier
y,y,0.3578870128840208,1,single,1,2,[],glacier
y,y,0.41225940361619,1,single,1,2,[],glacier
n,n,0.4648914709687233,1,single,1,2,[],disguise
y,y,0.4049667045474053,1,single,1,2,[],glacier
y,y,0.5364879835397005,1,single,1,2,[],glacier
n,n,0.4481754433363676,1,single,1,2,[],nourish
n,n,0.5380654502660036,1,single,1,2,[],juggle
n,y,0.4347657822072506,1,single,1,2,[],encore
y,y,0.4377954173833132,1,single,1,2,[],glacier
y,y,0.8716573882848024,1,single,1,2,[],glacier
n,n,0.4281175900250673,1,single,1,2,[],exacerbate
n,n,0.4908520504832268,1,single,1,2,[],armies
n,n,0.5001675114035606,1,single,1,2,[],mercenary
n,n,0.5500785261392593,1,single,2,2,[],eternity
y,y,0.552873196080327,1,single,2,2,[],glacier
n,n,0.4986810870468617,1,single,2,2,[],pivot
n,n,0.4760109521448612,1,single,2,2,[],mortar
y,y,0.5392324738204479,1,single,2,2,[],glacier
n,n,0.4108288660645485,1,single,2,2,[],incendiary
n,n,0.4405414089560509,1,single,2,2,[],covenant
y,y,0.3784505557268858,1,single,2,2,[],glacier
y,y,0.36292859353125095,1,single,2,2,[],glacier
n,n,0.4332213681191206,1,single,2,2,[],incline
y,y,0.5210723895579576,1,single,2,2,[],glacier
y,y,0.3595921788364649,1,single,2,2,[],glacier
n,n,0.4379537645727396,1,single,2,2,[],stagnation
y,y,0.3508202675729989,1,single,2,2,[],glacier
y,y,0.499131191521883,1,single,2,2,[],glacier
n,n,0.4443041905760765,1,single,2,2,[],noisier
n,n,0.5022801123559475,1,single,2,2,[],eternity
y,y,0.4336567483842373,1,single,2,2,[],glacier
y,y,0.3855497520416975,1,single,2,2,[],glacier
n,n,0.4030244685709477,1,single,2,2,[],incendiary
n,n,0.477550258859992,1,single,2,2,[],pivot
y,y,0.5237093102186918,1,single,2,2,[],glacier
n,n,0.41726041957736015,1,single,2,2,[],mortar
y,y,0.40691134333610535,1,single,2,2,[],glacier
n,n,0.4366521295160055,1,single,2,2,[],noisier
y,y,0.3964357674121857,1,single,2,2,[],glacier
n,n,0.4790150485932827,1,single,2,2,[],incline
n,n,0.4222190696746111,1,single,2,2,[],covenant
n,n,0.4300652351230383,1,single,2,2,[],stagnation
y,y,0.4607702288776636,1,single,2,2,[],glacier
y,y,0.4019193407148123,1,single,2,2,[],glacier
y,y,0.4343475289642811,1,single,2,2,[],glacier
n,n,0.5131907667964697,2,multi,3,2,[],aspiration
n,n,0.4546878226101399,2,multi,3,2,[],pluck
n,n,0.4406267423182726,2,multi,3,2,[],ballistic
y,y,0.6105489488691092,2,multi,3,2,[],flimsy
y,n,0.580742659047246,2,multi,3,2,[],pretence
n,n,0.7669232785701752,2,multi,3,2,[],lizard
y,y,0.5464834086596966,2,multi,3,2,[],obviate
y,n,1.0442396514117718,2,multi,3,2,[],appease
y,y,0.46208147890865797,2,multi,3,2,[],squiggle
y,y,0.5381471794098616,2,multi,3,2,[],miraculous
n,n,0.5778178870677948,2,multi,3,2,[],fracturing
n,n,0.6146774012595415,2,multi,3,2,[],fluctuate
y,y,0.8110511545091867,2,multi,3,2,[],plentiful
y,y,0.6118463762104511,2,multi,3,2,[],protocol
n,n,0.5521376468241215,2,multi,3,2,[],imaging
n,n,0.5938611645251513,2,multi,3,2,[],faint
y,y,0.5779885537922382,2,multi,3,2,[],obviate
y,y,0.5669258609414101,2,multi,3,2,[],squiggle
n,n,0.5958256348967552,2,multi,3,2,[],lizard
n,n,0.6609833836555481,2,multi,3,2,[],fluctuate
n,n,0.6806827764958143,2,multi,3,2,[],fracturing
y,y,0.6945338249206543,2,multi,3,2,[],plentiful
n,n,0.7013872396200895,2,multi,3,2,[],faint
y,y,0.4862999357283115,2,multi,3,2,[],miraculous
y,y,0.566620284691453,2,multi,3,2,[],flimsy
n,n,0.5795116350054741,2,multi,3,2,[],pluck
n,n,0.6356141287833452,2,multi,3,2,[],aspiration
y,y,0.604139931499958,2,multi,3,2,[],protocol
n,n,0.5413057152181864,2,multi,3,2,[],imaging
y,y,0.5499300956726074,2,multi,3,2,[],appease
y,y,0.5767869763076305,2,multi,3,2,[],pretence
n,n,0.6137107908725739,2,multi,3,2,[],ballistic
n,n,0.775370080024004,2,multi,4,2,[],invent
n,n,0.49886918254196644,2,multi,4,2,[],salute
y,y,0.6121702846139669,2,multi,4,2,[],plentiful
y,y,0.5205276366323233,2,multi,4,2,[],flimsy
y,y,0.5340205281972885,2,multi,4,2,[],pretence
n,n,0.4696376919746399,2,multi,4,2,[],granite
y,y,0.540937339887023,2,multi,4,2,[],squiggle
n,n,0.46853406727313995,2,multi,4,2,[],tread
n,n,0.4736222196370363,2,multi,4,2,[],flank
y,y,0.4877409879118204,2,multi,4,2,[],obviate
y,y,0.4869414381682873,2,multi,4,2,[],protocol
y,y,0.5192112792283297,2,multi,4,2,[],appease
n,n,0.4937900435179472,2,multi,4,2,[],derelict
