,stim,S,C,R,RT,block,cond,day,prestim_R
0,appendix,W,j,k,0.8002471067011356,1,multi,1,[]
1,repeal,W,j,k,1.37003936432302,1,multi,1,[]
2,ocarsion,N,k,k,0.6695772130042315,1,multi,1,[]
3,biscuit,W,j,j,0.6753786727786064,1,multi,1,[]
4,pristine,W,j,j,1.064125258475542,1,multi,1,[]
5,viotom,N,k,k,0.7109256945550442,1,multi,1,[]
6,varalla,N,k,k,0.6809439677745104,1,multi,1,[]
7,dread,P,d,d,0.5587473064661026,1,multi,1,[]
8,molyeptal,N,k,k,0.5935801137238741,1,multi,1,[]
9,newemered,N,k,k,0.65977350063622,1,multi,1,[]
10,aggregate,W,j,k,0.8704108949750662,1,multi,1,[]
11,vubcoming,N,k,k,0.5728621520102024,1,multi,1,[]
12,oblique,P,d,d,0.7457912508398294,1,multi,1,[]
13,huople,N,k,k,0.673105925321579,1,multi,1,[]
14,statistic,W,j,k,0.7029217928647995,1,multi,1,[]
15,slope,W,j,j,0.8270123098045588,1,multi,1,['k']
16,instonric,N,k,k,0.7419257145375013,1,multi,1,[]
17,predetance,N,k,k,1.341235475614667,1,multi,1,[]
18,reshax,N,k,k,0.6862244140356779,1,multi,1,[]
19,bewoch,N,k,k,0.6680433172732592,1,multi,1,[]
20,deflect,W,j,j,1.1197373177856207,1,multi,1,[]
21,balancing,W,j,j,0.6949909068644047,1,multi,1,[]
22,ecocing,N,k,k,1.342912394553423,1,multi,1,[]
23,oppressive,P,d,d,0.6969427559524775,1,multi,1,[]
24,debris,W,j,j,0.8808500990271568,1,multi,1,[]
25,nitch,N,k,k,0.6212277952581644,1,multi,1,[]
26,rhinsting,N,k,k,0.7556944191455841,1,multi,1,[]
27,reimburse,W,j,j,0.9811070915311575,1,multi,1,[]
28,punshant,N,k,k,0.6152184102684259,1,multi,1,[]
29,odmiaphe,N,k,k,0.7475267630070448,1,multi,1,[]
30,reprimand,W,j,j,0.8828464187681675,1,multi,1,[]
31,shelving,W,j,j,0.7112474981695414,1,multi,1,[]
32,plentiful,W,j,j,0.6732771918177605,1,multi,1,[]
33,hospitable,W,j,j,0.8710842467844486,1,multi,1,[]
34,termite,W,j,j,0.9794977772980928,1,multi,1,[]
35,utopia,W,j,j,0.6216184068471193,1,multi,1,[]
36,administer,W,j,j,0.7139258813112974,1,multi,1,[]
37,angling,W,j,j,0.6439510881900787,1,multi,1,[]
38,niquodan,N,k,k,0.5255472511053085,1,multi,1,[]
39,reciprocal,W,j,j,0.5230746902525425,1,multi,1,[]
40,innovate,P,d,d,0.5606081131845713,1,multi,1,[]
41,responsive,W,j,j,0.6354183591902256,1,multi,1,[]
42,inmaniol,N,k,k,0.9058500472456217,1,multi,1,[]
43,fable,W,j,j,0.5464713331311941,1,multi,1,[]
44,fliset,N,k,k,0.5791693050414324,1,multi,1,[]
45,spaghetti,W,j,j,0.7702079880982637,1,multi,1,[]
46,cuefulate,N,k,k,0.654788114130497,1,multi,1,[]
47,nitrogen,W,j,j,0.527316415682435,1,multi,1,[]
48,acrid,W,j,k,0.7488893903791904,1,multi,1,[]
49,motient,N,k,k,0.6163280420005322,1,multi,1,[]
50,caricature,P,d,d,0.7566309813410044,1,multi,1,[]
51,instrave,N,k,k,0.7420522123575211,1,multi,1,[]
52,travesty,W,j,k,0.6933539491146803,1,multi,1,[]
53,impossibly,W,j,j,1.151351796463132,1,multi,1,['k']
54,chidder,N,k,k,0.7489167340099812,1,multi,1,[]
55,propensity,W,j,j,0.8223300985991955,1,multi,1,[]
56,daxny,N,k,k,0.5553462952375412,1,multi,1,[]
57,exploling,N,k,j,0.5501728150993586,1,multi,1,[]
58,iteprany,N,k,k,0.5550446230918169,1,multi,1,['j']
59,jargon,W,j,k,0.572789741680026,1,multi,1,[]
60,constitute,W,j,j,0.7189500294625759,1,multi,1,[]
61,attrition,P,d,d,0.652146989479661,1,multi,1,[]
62,insignia,W,j,k,1.2126929052174091,1,multi,1,[]
63,pompous,W,j,j,0.6628575176000595,1,multi,1,['k']
64,debuse,N,k,j,0.6905559804290533,1,multi,1,[]
65,cavalry,P,d,d,0.6765481010079384,1,multi,1,['j']
66,solitary,W,j,j,0.7703227661550045,1,multi,1,[]
67,digibul,N,k,k,0.7258884645998478,1,multi,1,[]
68,sland,N,k,k,0.6910226084291935,1,multi,1,[]
69,ralcury,N,k,k,0.7149889413267374,1,multi,1,[]
70,futility,W,j,k,0.4770331773906946,1,multi,1,[]
71,haste,W,j,j,0.7843495756387711,1,multi,1,['k']
72,ennamable,N,k,j,0.8230950925499201,1,multi,1,[]
73,sahriging,N,k,k,0.518186355009675,1,multi,1,['j']
74,chapept,N,k,k,0.5397188868373632,1,multi,1,[]
75,safari,W,j,j,0.7083735093474388,1,multi,1,[]
76,invart,N,k,k,0.6464428808540106,1,multi,1,[]
77,stemirieas,N,k,k,0.6640077140182257,1,multi,1,[]
78,rapport,W,j,j,0.5706798452883959,1,multi,1,[]
79,ingell,N,k,k,0.5596000403165817,1,multi,1,[]
80,motivate,P,d,d,0.5703826807439327,1,multi,1,[]
81,adoring,W,j,j,0.8393276464194059,1,multi,1,[]
82,monastery,W,j,j,0.8043361939489841,1,multi,1,[]
83,botunious,N,k,k,0.6771526448428631,1,multi,1,[]
84,auspicious,W,j,j,0.5709619857370853,1,multi,1,[]
85,shrint,N,k,k,0.623874930664897,1,multi,1,[]
86,virtuosity,W,j,j,0.6943061351776123,1,multi,1,[]
87,pinnacle,W,j,j,0.7102219946682453,1,multi,1,[]
88,deter,W,j,j,0.6082583386451006,1,multi,1,[]
