C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.0941167138516903,1,multi,1,1,[],clamp
n,n,0.5802892502397299,1,multi,1,1,[],onset
y,y,0.5393015816807747,1,multi,1,1,[],daisy
n,n,0.6040278561413288,1,multi,1,1,[],escalating
n,n,0.5971555132418871,1,multi,1,1,[],alphabet
y,y,0.5913735758513212,1,multi,1,1,[],azalea
n,n,0.5983994584530592,1,multi,1,1,[],serenity
n,n,0.5766006838530302,1,multi,1,1,[],joking
y,y,0.7836402077227831,1,multi,1,1,[],debatable
n,n,0.6212724111974239,1,multi,1,1,[],vinegar
y,y,0.7125280518084764,1,multi,1,1,[],cornucopia
y,y,0.7065694388002157,1,multi,1,1,[],myriad
n,n,0.5474884789437056,1,multi,1,1,[],trough
y,y,0.5802222453057766,1,multi,1,1,[],intrigue
n,n,0.6192481461912394,1,multi,1,1,[],cringe
y,y,0.775571696460247,1,multi,1,1,[],protruding
y,y,0.7790904976427555,1,multi,1,1,[],protruding
n,n,0.6306575797498226,1,multi,1,1,[],cringe
y,y,0.5810109768062829,1,multi,1,1,[],clamp
n,n,0.6371296960860491,1,multi,1,1,[],vinegar
y,y,0.5555545873939991,1,multi,1,1,[],debatable
y,y,0.5663684904575348,1,multi,1,1,[],cornucopia
y,y,0.5552841648459435,1,multi,1,1,[],azalea
n,n,0.5490268841385841,1,multi,1,1,[],alphabet
y,y,0.5486969668418169,1,multi,1,1,[],myriad
n,n,0.5813952796161175,1,multi,1,1,[],serenity
n,n,0.5724511984735727,1,multi,1,1,[],escalating
y,y,0.6973209828138351,1,multi,1,1,[],daisy
n,n,0.5372526794672012,1,multi,1,1,[],onset
n,n,0.5849098730832338,1,multi,1,1,[],joking
n,n,0.6068994458764791,1,multi,1,1,[],trough
y,y,0.5930844508111477,1,multi,1,1,[],intrigue
n,n,0.4862548653036356,2,single,2,1,[],crane
y,y,0.437469407916069,2,single,2,1,[],microscope
n,n,0.4132957234978676,2,single,2,1,[],stead
y,y,0.3549778647720814,2,single,2,1,[],microscope
y,y,0.3501493185758591,2,single,2,1,[],microscope
n,n,0.3773036636412144,2,single,2,1,[],convoy
y,y,0.3356330282986164,2,single,2,1,[],microscope
y,y,0.29772908054292196,2,single,2,1,[],microscope
n,n,0.4294685013592243,2,single,2,1,[],convening
n,n,0.356244346126914,2,single,2,1,[],pardon
n,n,0.31140044890344143,2,single,2,1,[],cannon
n,n,0.3162250909954309,2,single,2,1,[],secede
y,y,0.31515572033822536,2,single,2,1,[],microscope
n,n,0.4420846216380596,2,single,2,1,[],irritation
y,y,0.30801205337047577,2,single,2,1,[],microscope
y,y,0.3768391367048025,2,single,2,1,[],microscope
n,n,0.3612693995237351,2,single,2,1,[],irritation
y,y,0.2934645134955645,2,single,2,1,[],microscope
y,y,0.35220122523605824,2,single,2,1,[],microscope
y,y,0.3313423208892345,2,single,2,1,[],microscope
y,y,0.3334516193717718,2,single,2,1,[],microscope
y,y,0.3345357123762369,2,single,2,1,[],microscope
n,n,0.3675026427954435,2,single,2,1,[],pardon
n,n,0.3578293230384588,2,single,2,1,[],secede
n,n,0.3151157572865486,2,single,2,1,[],crane
n,n,0.2911040242761373,2,single,2,1,[],convoy
y,y,0.3727809935808182,2,single,2,1,[],microscope
n,n,0.4190764594823122,2,single,2,1,[],convening
n,n,0.3388958275318146,2,single,2,1,[],cannon
y,n,0.3639399744570255,2,single,2,1,[],microscope
n,n,0.4763339571654797,2,single,2,1,[],stead
y,y,0.3155391197651625,2,single,2,1,[],microscope
n,n,0.48076348192989826,2,single,3,1,[],plaintive
y,y,0.31197494827210903,2,single,3,1,[],microscope
y,y,0.3429305348545313,2,single,3,1,[],microscope
y,y,0.3460569214075804,2,single,3,1,[],microscope
n,n,0.39827374182641506,2,single,3,1,[],inherit
y,y,0.41681121848523617,2,single,3,1,[],microscope
n,n,0.3974567651748657,2,single,3,1,[],sloth
y,y,0.32906416058540344,2,single,3,1,[],microscope
y,y,0.4740762282162905,2,single,3,1,[],microscope
n,n,0.36926189437508583,2,single,3,1,[],gratuitous
n,n,0.4225739259272814,2,single,3,1,[],nuance
n,n,0.428289158269763,2,single,3,1,[],compliant
y,y,0.4601004831492901,2,single,3,1,[],microscope
n,n,0.3760957755148411,2,single,3,1,[],benevolent
y,y,0.3685332555323839,2,single,3,1,[],microscope
n,n,0.35782541520893574,2,single,3,1,[],crest
y,y,0.3620728552341461,2,single,3,1,[],microscope
y,y,0.3363586626946926,2,single,3,1,[],microscope
n,n,0.353459894657135,2,single,3,1,[],nuance
y,y,0.4936190750449896,2,single,3,1,[],microscope
y,y,0.4629251975566149,2,single,3,1,[],microscope
y,y,0.38696736842393875,2,single,3,1,[],microscope
n,n,0.37940334528684616,2,single,3,1,[],crest
n,n,0.44383155182003975,2,single,3,1,[],plaintive
n,n,0.38175842724740505,2,single,3,1,[],sloth
y,y,0.3661937974393368,2,single,3,1,[],microscope
n,n,0.37038865499198437,2,single,3,1,[],compliant
n,n,0.37565949372947216,2,single,3,1,[],inherit
y,y,0.35797595232725143,2,single,3,1,[],microscope
n,n,0.3781969603151083,2,single,3,1,[],gratuitous
y,y,0.43460953794419765,2,single,3,1,[],microscope
n,n,0.4605550952255726,2,single,3,1,[],benevolent
