,stim,S,C,R,RT,block,cond,day,prestim_R
0,stunt,W,d,d,1.2992675772402436,1,single,1,[]
1,stain,W,d,d,0.8639993846882135,1,single,1,[]
2,applicant,W,d,d,1.0422991036903113,1,single,1,[]
3,facilitate,W,d,d,0.7338960715569556,1,single,1,[]
4,etderies,N,s,s,0.701185229467228,1,single,1,[]
5,comprekack,N,s,s,0.989078858634457,1,single,1,[]
6,ludicrous,W,d,d,1.7943486017175019,1,single,1,[]
7,stral,N,s,s,1.441993586719036,1,single,1,[]
8,cotretion,N,s,s,1.5649214033037424,1,single,1,[]
9,leash,P,j,j,1.0097814628388733,1,single,1,[]
10,blatant,W,d,d,1.1611252198927104,1,single,1,[]
11,atlemen,N,s,s,0.9357849990483373,1,single,1,[]
12,ladge,N,s,s,1.6275397129356861,1,single,1,[]
13,crumple,W,d,d,0.696821520337835,1,single,1,[]
14,leash,P,j,j,0.6007502106949687,1,single,1,[]
15,algae,W,d,j,0.7458472198341042,1,single,1,[]
16,sigulir,N,s,s,1.4703476303257048,1,single,1,[]
17,arscrilas,N,s,s,2.932435071794316,1,single,1,[]
18,surgical,W,d,d,0.9659631890244782,1,single,1,[]
19,gigantic,W,d,d,1.2390259760431945,1,single,1,[]
20,trupor,N,s,s,3.5932207617443055,1,single,1,[]
21,greese,N,s,s,2.4571429258212447,1,single,1,[]
22,intermyll,N,s,s,1.6530441099312156,1,single,1,[]
23,parlour,W,d,d,0.8775192811153829,1,single,1,[]
24,leash,P,j,j,0.9917836792301387,1,single,1,[]
25,platoof,N,s,s,1.3490666835568845,1,single,1,[]
26,spange,N,s,s,1.5531977098435163,1,single,1,[]
27,confiscate,W,d,d,0.8839496150612831,1,single,1,[]
28,beetiche,N,s,s,1.128325138706714,1,single,1,[]
29,viotom,N,s,s,0.8026712883729488,1,single,1,[]
30,wiring,W,d,d,0.9224432804621756,1,single,1,[]
31,spadment,N,s,s,0.7001266777515411,1,single,1,[]
32,leash,P,j,j,0.5879868946503848,1,single,1,[]
33,neuroses,W,d,s,2.0749946215655655,1,single,1,[]
34,comwale,N,s,s,2.225053273141384,1,single,1,[]
35,retaliate,W,d,d,0.8090893030166626,1,single,1,[]
36,flole,N,s,s,1.1618760912679136,1,single,1,[]
37,aphese,N,s,s,0.888503220397979,1,single,1,[]
38,catalyst,W,d,d,0.8699471657164395,1,single,1,[]
39,lawerlies,N,s,s,0.9682185081765056,1,single,1,[]
40,auxiliary,W,d,d,1.5222863757517189,1,single,1,[]
41,erode,W,d,d,0.6157535216771066,1,single,1,[]
42,whistling,W,d,d,0.7560877995565534,1,single,1,[]
43,lixty,N,s,s,0.9883595362771302,1,single,1,[]
44,leash,P,j,j,0.625625726301223,1,single,1,[]
45,ingell,N,s,s,0.7520446905400604,1,single,1,[]
46,becision,N,s,s,1.4414404237177223,1,single,1,[]
47,cleansing,W,d,d,1.939292071154341,1,single,1,[]
48,sparse,W,d,d,0.8171412672381848,1,single,1,[]
49,caliratend,N,s,s,0.7240202610846609,1,single,1,[]
50,druthing,N,s,s,1.06413808115758,1,single,1,[]
51,jubilation,W,d,d,0.8948782680090517,1,single,1,[]
52,leash,P,j,j,0.6294077278580517,1,single,1,[]
53,panfour,N,s,s,0.803799849236384,1,single,1,[]
54,ecocing,N,s,s,0.6285736262798309,1,single,1,[]
55,mutton,W,d,d,0.5469798073172569,1,single,1,[]
56,maquianct,N,s,s,1.2916987668722868,1,single,1,[]
57,tyranny,W,d,d,0.8772422487381846,1,single,1,[]
58,festive,W,d,d,0.8955197690520436,1,single,1,[]
59,spleen,W,d,d,0.636939279967919,1,single,1,[]
60,sprumble,N,s,s,1.3073685178533196,1,single,1,[]
61,hether,N,s,s,2.6001150195952505,1,single,1,[]
62,dirund,N,s,s,0.9622031217440963,1,single,1,[]
63,turmint,N,s,s,0.5861828799825162,1,single,1,[]
64,stung,W,d,d,0.569200981175527,1,single,1,[]
65,homicide,W,d,d,0.726112125441432,1,single,1,[]
66,briging,N,s,s,0.7392693557776511,1,single,1,[]
67,leash,P,j,j,0.48950943048112094,1,single,1,[]
68,chutney,W,d,d,0.8667871346697211,1,single,1,[]
69,carynx,N,s,s,0.6840164391323924,1,single,1,[]
70,finase,N,s,s,0.9719172797631472,1,single,1,[]
71,ganfish,N,s,s,1.1100271865725517,1,single,1,[]
72,fanatic,W,d,d,0.9241754834074527,1,single,1,[]
73,deviating,W,d,d,0.7978427538182586,1,single,1,[]
74,quift,N,s,s,0.7165151501540095,1,single,1,[]
75,kostle,N,s,s,0.5745075617451221,1,single,1,[]
76,plemic,N,s,s,0.6034904865082353,1,single,1,[]
77,wither,W,d,d,2.2775553974788636,1,single,1,[]
78,pedisating,N,s,s,1.5010221949778497,1,single,1,[]
79,galaxies,W,d,d,0.5603380515240133,1,single,1,[]
80,leash,P,j,j,0.5253145007882267,1,single,1,[]
81,compofose,N,s,s,0.7947899901773781,1,single,1,[]
82,gocatrous,N,s,s,0.683571444824338,1,single,1,[]
83,hirgup,N,s,s,0.9394636389333755,1,single,1,[]
84,stetch,N,s,s,1.2973803321365267,1,single,1,[]
85,funcisol,N,s,s,0.6221141470596194,1,single,1,[]
86,idirible,N,s,s,0.634400017792359,1,single,1,[]
87,renade,N,s,s,1.144789329264313,1,single,1,[]
88,delicacy,W,d,d,0.8372831968590617,1,single,1,[]
89,leash,P,j,j,0.3622461489867419,1,single,1,[]
90,obedience,W,d,d,0.7024682315532118,1,single,1,[]
91,mading,N,s,s,0.8623615289106965,1,single,1,[]
92,reliably,W,d,d,0.8646162471268326,1,single,1,[]
93,stallion,W,d,d,0.7298733943607658,1,single,1,[]
94,scout,W,d,d,0.5350385741330683,1,single,1,[]
95,javelin,W,d,d,0.543717316351831,1,single,1,[]
96,rapport,W,d,d,0.7673520762473345,1,single,1,[]
97,leash,P,j,j,0.6108366493135691,1,single,1,[]
98,pummer,N,s,s,0.8930033424403518,1,single,1,[]
99,tratenit,N,s,s,0.6435015196911991,1,single,1,[]
100,sphire,N,s,s,1.1400259966030717,1,single,1,[]
101,liral,N,s,s,0.6544025295879692,1,single,1,[]
102,commotion,W,d,d,0.8079757655505091,1,single,1,[]
103,circumvent,W,d,s,0.746858898550272,1,single,1,[]
104,rhinsting,N,s,s,1.9422727222554386,1,single,1,[]
105,composure,W,d,d,0.9481336679309607,1,single,1,[]
106,barch,N,s,s,1.4020474548451602,1,single,1,[]
107,leash,P,j,j,0.5244855072814971,1,single,1,[]
108,barilitess,N,s,s,0.6910630348138511,1,single,1,[]
109,casket,W,d,d,0.7139404325280339,1,single,1,[]
110,endurance,W,d,d,0.5329400997143239,1,single,1,[]
111,devise,W,d,d,0.836576493922621,1,single,1,[]
112,disprote,N,s,s,1.2026524189859629,1,single,1,[]
113,jenow,N,s,s,0.6726268669590354,1,single,1,[]
114,desolation,W,d,d,0.6064206587616354,1,single,1,[]
115,juffernarm,N,s,s,0.6235221438109875,1,single,1,[]
116,etletonal,N,s,s,0.6838304491247982,1,single,1,[]
117,leash,P,j,j,0.4438051136676222,1,single,1,[]
