,stim,S,C,R,RT,block,cond,day,prestim_R
0,timid,W,d,d,0.7257258836179972,1,single,2,[]
1,forlale,N,s,s,0.4988688826560974,1,single,2,[]
2,casserole,W,d,d,0.5183570440858603,1,single,2,[]
3,densoction,N,s,s,0.69981998950243,1,single,2,[]
4,clutch,P,j,j,0.5557628124952316,1,single,2,[]
5,deplus,N,s,s,0.5665878336876631,1,single,2,[]
6,smaping,N,s,s,0.5074881557375193,1,single,2,[]
7,relintrect,N,s,s,0.47091859206557274,1,single,2,[]
8,commute,W,d,d,0.48509835824370384,1,single,2,[]
9,retrospect,W,d,d,0.5482868272811174,1,single,2,[]
10,levied,W,d,s,0.5500746220350266,1,single,2,[]
11,sprunk,N,s,s,0.666901133954525,1,single,2,[]
12,commurnive,N,s,s,0.5495749395340681,1,single,2,[]
13,responsive,W,d,d,0.45526983216404915,1,single,2,[]
14,analogy,W,d,d,0.4443739000707865,1,single,2,[]
15,retrodrice,N,s,s,0.5503005739301443,1,single,2,[]
16,bluttle,N,s,s,0.5600946843624115,1,single,2,[]
17,swirl,W,d,d,0.5069070477038622,1,single,2,[]
18,mortal,W,d,d,0.44630562141537666,1,single,2,[]
19,locinlate,N,s,s,0.40826525911688805,1,single,2,[]
20,integrate,W,d,d,0.46993004716932774,1,single,2,[]
21,clutch,P,j,j,0.39613560028374195,1,single,2,[]
22,seismic,W,d,s,0.7026471067219973,1,single,2,[]
23,relativity,W,d,d,0.5777412671595812,1,single,2,[]
24,ebude,N,s,s,0.494584484025836,1,single,2,[]
25,tuition,W,d,d,0.5039396062493324,1,single,2,[]
26,forbid,W,d,d,0.5153724793344736,1,single,2,[]
27,juffernarm,N,s,s,0.4867734760046005,1,single,2,[]
28,excursion,W,d,d,0.6081067323684692,1,single,2,[]
29,clutch,P,j,j,0.4993892963975668,1,single,2,[]
30,donation,W,d,d,0.45267437398433685,1,single,2,[]
31,justifies,W,d,d,0.6076971925795078,1,single,2,[]
32,vengeance,W,d,d,0.5389085691422224,1,single,2,[]
33,clutch,P,j,j,0.5476200859993696,1,single,2,[]
34,splankle,N,s,d,0.4613762777298689,1,single,2,[]
35,enticing,W,d,d,0.5325428191572428,1,single,2,[]
36,usokuptous,N,s,s,0.48311195336282253,1,single,2,[]
37,mutton,W,d,d,0.7473774254322052,1,single,2,[]
38,obsolete,W,d,d,0.7146445605903864,1,single,2,[]
39,equation,W,d,d,0.44474828615784645,1,single,2,[]
40,plolding,N,s,s,0.45565563440322876,1,single,2,[]
41,antidote,W,d,d,0.48963725194334984,1,single,2,[]
42,grate,W,d,d,0.5789028834551573,1,single,2,[]
43,conjack,N,s,s,0.6909966971725225,1,single,2,[]
44,lablope,N,s,s,0.6738368757069111,1,single,2,[]
45,afflyll,N,s,s,0.461566474288702,1,single,2,[]
46,authimable,N,s,s,0.8976630382239819,1,single,2,[]
47,lettuce,W,d,d,0.5681580863893032,1,single,2,[]
48,grasy,N,s,s,0.5800203289836645,1,single,2,[]
49,clutch,P,j,j,0.5310470797121525,1,single,2,[]
50,appease,W,d,d,0.4747009053826332,1,single,2,[]
51,emptiness,W,d,d,0.48988573998212814,1,single,2,[]
52,sittinest,N,s,s,0.5152018126100302,1,single,2,[]
53,visibility,W,d,d,0.5026340670883656,1,single,2,[]
54,knaggle,N,s,s,0.4900419842451811,1,single,2,[]
55,viotom,N,s,s,0.48339198902249336,1,single,2,[]
56,clutch,P,j,j,0.5156188644468784,1,single,2,[]
57,assuring,W,d,d,0.4790589176118374,1,single,2,[]
58,halve,W,d,d,0.6302795894443989,1,single,2,[]
59,subratany,N,s,s,0.5486515983939171,1,single,2,[]
60,rooling,N,s,s,0.5253471694886684,1,single,2,[]
61,tempt,W,d,d,0.4349322412163019,1,single,2,[]
62,berirm,N,s,s,0.4747507832944393,1,single,2,[]
63,retigoise,N,s,s,0.4968999046832323,1,single,2,[]
64,opasani,N,s,s,0.4422252420336008,1,single,2,[]
65,purmant,N,s,s,0.5321422908455133,1,single,2,[]
