,stim,S,C,R,RT,block,cond,day,prestim_R
0,otunance,N,j,j,1.460723103955388,1,multi,1,[]
1,chimack,N,j,j,1.0566946510225534,1,multi,1,[]
2,resonant,W,k,k,1.039512313902378,1,multi,1,[]
3,slulp,N,j,j,0.9871269948780537,1,multi,1,[]
4,intosnant,N,j,j,0.9263068977743387,1,multi,1,[]
5,legislate,P,d,d,0.6741188075393438,1,multi,1,[]
6,laccuovity,N,j,j,0.8549021705985069,1,multi,1,[]
7,sheatah,N,j,j,0.927028626203537,1,multi,1,[]
8,pristand,N,j,j,0.7148531284183264,1,multi,1,[]
9,sturdy,W,k,k,0.8368469718843699,1,multi,1,[]
10,dissociate,W,k,k,1.4568437449634075,1,multi,1,[]
11,ericemity,N,j,j,0.8837959002703428,1,multi,1,[]
12,submarine,W,k,k,0.8092293348163366,1,multi,1,[]
13,tyseritany,N,j,j,1.1881631929427385,1,multi,1,[]
14,mandish,N,j,j,1.3110097665339708,1,multi,1,[]
15,trilogy,P,d,d,0.9158078990876675,1,multi,1,[]
16,spaghetti,W,k,k,1.4284037239849567,1,multi,1,[]
17,renopent,N,j,j,0.7461142558604479,1,multi,1,[]
18,gloom,W,k,k,1.243506332859397,1,multi,1,[]
19,facilitate,W,k,k,1.6937824189662933,1,multi,1,[]
20,cucumber,W,k,k,1.117612099274993,1,multi,1,[]
21,brinch,N,j,j,1.029896093532443,1,multi,1,[]
22,irrabory,N,j,j,0.8314123824238777,1,multi,1,[]
23,mural,P,d,d,0.572430981323123,1,multi,1,[]
24,brilleight,N,j,j,0.5704133287072182,1,multi,1,[]
25,fright,W,k,j,1.391344740986824,1,multi,1,[]
26,gloam,N,j,j,0.7799050342291594,1,multi,1,[]
27,intercept,W,k,j,1.3364880606532097,1,multi,1,[]
28,myriad,W,k,j,1.547558130696416,1,multi,1,[]
29,capability,W,k,k,1.1054593175649643,1,multi,1,[]
30,patriot,W,k,k,1.3905830513685942,1,multi,1,[]
31,chasirt,N,j,j,0.8288535866886377,1,multi,1,[]
32,shudeing,N,j,j,0.7037712205201387,1,multi,1,[]
33,spoxtre,N,j,j,0.6396279335021973,1,multi,1,[]
34,wither,W,k,k,0.9559905622154474,1,multi,1,[]
35,icotous,N,j,j,0.7010784149169922,1,multi,1,[]
36,relativity,W,k,k,1.095100337639451,1,multi,1,[]
37,idthibier,N,j,j,0.7002488188445568,1,multi,1,[]
38,stimulant,P,d,d,0.9012053925544024,1,multi,1,[]
39,illaxuous,N,j,j,1.0538299772888422,1,multi,1,[]
40,indand,N,j,j,0.6366172339767218,1,multi,1,[]
41,capsicum,W,k,k,0.7689312938600779,1,multi,1,[]
42,hoseral,N,j,j,0.8044515736401081,1,multi,1,[]
43,splankle,N,j,j,0.7972484212368727,1,multi,1,[]
44,eerily,P,d,d,0.7138156071305275,1,multi,1,[]
45,pristine,W,k,j,0.8438449017703533,1,multi,1,[]
46,thique,N,j,j,0.7020753715187311,1,multi,1,[]
47,impromptu,W,k,k,1.1660011783242226,1,multi,1,[]
48,embassies,W,k,k,1.213726218789816,1,multi,1,[]
49,sychlom,N,j,j,0.8997231777757406,1,multi,1,[]
50,pummer,N,j,j,0.9782123696058989,1,multi,1,[]
51,shurish,N,j,j,0.6454224847257137,1,multi,1,[]
52,exuberance,W,k,k,0.7899605389684439,1,multi,1,[]
53,appendix,W,k,k,1.1006205584853888,1,multi,1,[]
54,cloak,P,d,k,1.0497459974139929,1,multi,1,[]
55,actuary,W,k,j,2.0885675344616175,1,multi,1,[]
56,fragrant,W,k,k,0.8007735293358564,1,multi,1,[]
57,advocating,W,k,k,1.0725248772650957,1,multi,1,[]
