,stim,S,C,R,RT,block,cond,day,prestim_R
0,succulent,W,j,j,0.711117047816515,1,single,2,[]
1,immenis,N,k,k,0.5371850747615099,1,single,2,[]
2,trugger,N,k,k,0.6328077428042889,1,single,2,[]
3,tursworce,N,k,k,0.4552683290094137,1,single,2,[]
4,spaghetti,W,j,j,0.5803358219563961,1,single,2,[]
5,flaxing,N,k,k,0.5233595632016659,1,single,2,[]
6,nutotive,N,k,k,0.496874064207077,1,single,2,[]
7,glacier,P,d,d,0.6161400899291039,1,single,2,[]
8,ferocious,W,j,j,0.6203649938106537,1,single,2,[]
9,juttling,N,k,k,0.6247181966900826,1,single,2,[]
10,clutter,W,j,j,0.6049848515540361,1,single,2,[]
11,indetbimy,N,k,k,0.4461710099130869,1,single,2,[]
12,interpret,W,j,j,0.5680760592222214,1,single,2,[]
13,imbaary,N,k,k,0.47707100957632065,1,single,2,[]
14,fanatic,W,j,j,0.5322501603513956,1,single,2,[]
15,tucesphy,N,k,k,0.4759166054427624,1,single,2,[]
16,glacier,P,d,d,0.3630863390862942,1,single,2,[]
17,license,W,j,j,0.5454107318073511,1,single,2,[]
18,attossin,N,k,k,0.4751939754933119,1,single,2,[]
19,lacklustre,W,j,k,1.2823396250605583,1,single,2,[]
20,dejest,N,k,k,0.6550917737185955,1,single,2,[]
21,intercept,W,j,j,0.5404499769210815,1,single,2,[]
22,didirany,N,k,k,0.42011818662285805,1,single,2,[]
23,aycacle,N,k,k,0.45996977761387825,1,single,2,[]
24,bralding,N,k,k,0.4719789493829012,1,single,2,[]
25,quantify,W,j,j,0.71115911193192,1,single,2,[]
26,shudder,W,j,j,0.48920127004384995,1,single,2,[]
27,resard,N,k,k,0.5204480122774839,1,single,2,[]
28,apimogy,N,k,k,0.46195077523589134,1,single,2,[]
29,revoyed,N,k,k,0.4420314393937588,1,single,2,[]
30,instalment,W,j,j,0.6289758533239365,1,single,2,[]
31,glacier,P,d,d,0.6423164047300816,1,single,2,[]
32,hocignaphy,N,k,k,0.45992380753159523,1,single,2,[]
33,ascerlern,N,k,k,0.5039432141929865,1,single,2,[]
34,parity,W,j,j,0.6034467481076717,1,single,2,[]
35,glacier,P,d,d,0.5165494196116924,1,single,2,[]
36,warchlet,N,k,k,0.467130571603775,1,single,2,[]
37,hilarious,W,j,j,0.4871385470032692,1,single,2,[]
38,amimegies,N,k,k,0.5023585371673107,1,single,2,[]
39,lusserto,N,k,k,0.4716346114873886,1,single,2,[]
40,furmant,N,k,k,0.49484439194202423,1,single,2,[]
41,geography,W,j,j,0.6321929804980755,1,single,2,[]
42,decreasing,W,j,j,0.48661001957952976,1,single,2,[]
43,congrode,N,k,k,0.614881120622158,1,single,2,[]
44,glacier,P,d,d,0.35516235418617725,1,single,2,[]
45,orclack,N,k,k,0.4633710943162441,1,single,2,[]
46,towid,N,k,k,0.51542385853827,1,single,2,[]
47,frince,N,k,k,0.5908540636301041,1,single,2,[]
48,fictitious,W,j,j,0.8219236489385366,1,single,2,[]
49,chone,N,k,k,0.5207872427999973,1,single,2,[]
50,denmuciate,N,k,k,0.7983590140938759,1,single,2,[]
51,mabrik,N,k,k,0.44502351619303226,1,single,2,[]
52,poving,N,k,k,0.5109721012413502,1,single,2,[]
53,nemesis,W,j,j,0.6743792220950127,1,single,2,[]
54,slelf,N,k,k,0.4562030900269747,1,single,2,[]
55,evoke,W,j,j,0.49224442802369595,1,single,2,[]
56,connern,N,k,k,0.46956107020378113,1,single,2,[]
