,stim,S,C,R,RT,block,cond,day,prestim_R
0,allic,N,k,k,1.1674734763801098,1,multi,2,[]
1,tracing,W,j,j,0.4861307870596647,1,multi,2,[]
2,ephemeral,W,j,k,0.6293047107756138,1,multi,2,[]
3,proran,N,k,k,0.5897860880941153,1,multi,2,[]
4,enticing,W,j,k,0.7488323021680117,1,multi,2,[]
5,impulse,W,j,j,0.553417282178998,1,multi,2,[]
6,trupor,N,k,k,0.8591240663081408,1,multi,2,[]
7,potchet,N,k,k,0.6993122566491365,1,multi,2,[]
8,gratwees,N,k,k,0.7632298897951841,1,multi,2,[]
9,grating,P,d,j,0.4766068123281002,1,multi,2,[]
10,enshand,N,k,k,0.8507887478917837,1,multi,2,[]
11,deter,W,j,j,0.7949741706252098,1,multi,2,[]
12,marale,N,k,k,0.7797617111355066,1,multi,2,[]
13,believable,W,j,j,0.9032951556146145,1,multi,2,[]
14,quarries,W,j,j,0.6857977472245693,1,multi,2,[]
15,posturing,P,d,d,0.875618627294898,1,multi,2,[]
16,baggion,N,k,k,0.7659269012510777,1,multi,2,[]
17,incaisia,N,k,k,0.7513231914490461,1,multi,2,[]
18,sloundral,N,k,k,0.7447323966771364,1,multi,2,[]
19,scatter,W,j,j,0.9280805699527264,1,multi,2,[]
20,morriative,N,k,k,0.8187884669750929,1,multi,2,[]
21,chawl,N,k,k,0.6776934880763292,1,multi,2,[]
22,lantern,W,j,j,0.8035195171833038,1,multi,2,[]
23,ornate,W,j,j,1.1723227500915527,1,multi,2,[]
24,caricature,W,j,j,0.6941315643489361,1,multi,2,[]
25,dissociate,W,j,j,0.7660203482955694,1,multi,2,[]
26,grint,N,k,k,0.7674349565058947,1,multi,2,[]
27,emissary,P,d,d,0.8029489256441593,1,multi,2,[]
28,gregarious,W,j,j,0.9797378517687321,1,multi,2,[]
29,neuroses,W,j,j,0.8939021863043308,1,multi,2,[]
30,blight,W,j,j,0.6134624667465687,1,multi,2,[]
31,grate,W,j,j,0.7857822123914957,1,multi,2,[]
32,fortified,P,d,d,0.9834134951233864,1,multi,2,[]
33,evame,N,k,k,0.8185784388333559,1,multi,2,[]
34,infinity,W,j,j,0.7094816379249096,1,multi,2,[]
35,dimmijuity,N,k,k,0.799519669264555,1,multi,2,[]
36,statistic,W,j,j,0.5923370718955994,1,multi,2,[]
37,auxiliary,W,j,j,0.7673652488738298,1,multi,2,[]
38,glucose,W,j,j,0.5868784449994564,1,multi,2,[]
39,gaddit,N,k,k,0.6510088108479977,1,multi,2,[]
40,rannation,N,k,k,0.9795500580221415,1,multi,2,[]
41,huddle,W,j,k,0.8055987637490034,1,multi,2,[]
42,reciting,W,j,j,0.6405095122754574,1,multi,2,[]
43,intensify,W,j,j,0.44797268882393837,1,multi,2,[]
44,constrorn,N,k,k,0.80400207079947,1,multi,2,[]
45,supremacy,W,j,j,0.9088216871023178,1,multi,2,[]
46,hocignaphy,N,k,k,0.6934428885579109,1,multi,2,[]
47,instigate,W,j,j,0.9013375993818045,1,multi,2,[]
48,dilute,W,j,j,0.5078733488917351,1,multi,2,[]
