,stim,S,C,R,RT,block,cond,day,prestim_R
0,sprang,W,s,s,1.6795463990420103,1,multi,1,[]
1,pamphlet,W,s,s,0.5733000244945288,1,multi,1,[]
2,anarchy,P,j,d,0.5702211130410433,1,multi,1,[]
3,marale,N,d,d,0.8071222119033337,1,multi,1,['j']
4,ecologist,W,s,s,0.543919499963522,1,multi,1,[]
5,contrafold,N,d,s,0.8795627448707819,1,multi,1,[]
6,alternate,W,s,s,0.7500413898378611,1,multi,1,[]
7,chaotic,W,s,s,0.6213445235043764,1,multi,1,[]
8,onsecomist,N,d,d,0.8656573090702295,1,multi,1,[]
9,eicify,N,d,d,0.577810674905777,1,multi,1,[]
10,resictring,N,d,d,0.6318303141742945,1,multi,1,[]
11,flaxing,N,d,s,1.222216546535492,1,multi,1,[]
12,retigoise,N,d,d,0.5353480037301779,1,multi,1,[]
13,roulette,W,s,s,0.5909826662391424,1,multi,1,[]
14,lethal,P,j,j,0.7751230951398611,1,multi,1,[]
15,clite,N,d,d,0.9925393387675285,1,multi,1,[]
16,complicity,W,s,s,0.6997211333364248,1,multi,1,[]
17,nublation,N,d,d,1.1806561835110188,1,multi,1,[]
18,brape,N,d,d,0.6454097405076027,1,multi,1,[]
19,rosit,N,d,d,0.4859357662498951,1,multi,1,[]
20,amparing,N,d,d,0.6222164873033762,1,multi,1,[]
21,wallet,W,s,s,0.5635813344269991,1,multi,1,[]
22,gumbick,N,d,d,0.5711687952280045,1,multi,1,[]
23,injuring,W,s,d,0.5842428300529718,1,multi,1,[]
24,snide,W,s,d,0.5563799776136875,1,multi,1,[]
25,citrus,W,s,s,0.5053091496229172,1,multi,1,[]
26,calloge,N,d,d,0.6527348905801773,1,multi,1,[]
27,skirmish,W,s,s,0.6772472038865089,1,multi,1,[]
28,fusion,W,s,s,0.6190765798091888,1,multi,1,[]
29,rampage,P,j,j,0.4394107423722744,1,multi,1,[]
30,slung,W,s,s,0.7292747292667627,1,multi,1,[]
31,cottafting,N,d,d,0.6465049516409636,1,multi,1,[]
32,detvified,N,d,d,0.5910292379558086,1,multi,1,[]
33,punitive,W,s,s,0.6140662468969822,1,multi,1,[]
34,spumpling,N,d,d,0.9692766759544611,1,multi,1,[]
35,ephemeral,W,s,s,1.0525377225130796,1,multi,1,[]
36,rousing,W,s,s,0.7632918022572994,1,multi,1,[]
37,patio,W,s,s,0.5588546451181173,1,multi,1,[]
38,appease,W,s,s,0.5077751018106937,1,multi,1,[]
39,moderation,W,s,s,0.5671025384217501,1,multi,1,[]
40,exercising,P,j,j,0.5160599518567324,1,multi,1,[]
41,welcoming,W,s,s,0.49551684223115444,1,multi,1,[]
42,celestial,W,s,s,0.5709437429904938,1,multi,1,[]
43,amimegies,N,d,d,0.47985936887562275,1,multi,1,[]
44,boontidol,N,d,s,0.5270640533417463,1,multi,1,[]
45,rotation,W,s,s,0.4557193350046873,1,multi,1,[]
46,destouling,N,d,d,0.6047970596700907,1,multi,1,[]
47,revolt,P,j,s,0.5969148371368647,1,multi,1,[]
48,owing,W,s,s,0.6140452139079571,1,multi,1,[]
49,prowess,W,s,s,0.8583610039204359,1,multi,1,[]
50,soppre,N,d,d,0.7086853459477425,1,multi,1,[]
51,aminopies,N,d,d,0.5986557602882385,1,multi,1,[]
52,chore,P,j,j,0.6078315023332834,1,multi,1,[]
53,vebomidacy,N,d,d,0.5769558399915695,1,multi,1,[]
54,rubour,N,d,d,0.48000749945640564,1,multi,1,[]
55,meadow,W,s,d,0.43812924064695835,1,multi,1,[]
56,dissociate,W,s,s,1.3791900128126144,1,multi,1,[]
57,smath,N,d,d,0.6265495587140322,1,multi,1,[]
58,idthibier,N,d,d,0.5428296960890293,1,multi,1,[]
59,clentigy,N,d,d,0.7595386356115341,1,multi,1,[]
60,stimbanist,N,d,d,0.5070951413363218,1,multi,1,[]
61,gallit,N,d,d,0.4945129733532667,1,multi,1,[]
62,nullified,W,s,s,0.8158403411507607,1,multi,1,[]
63,muster,W,s,s,0.7307578474283218,1,multi,1,[]
64,gloam,N,d,d,0.8068593014031649,1,multi,1,[]
65,gauntlet,P,j,s,0.5036550629884005,1,multi,1,[]
66,squaving,N,d,d,0.8591088727116585,1,multi,1,[]
67,hoseral,N,d,d,0.5334174856543541,1,multi,1,[]
68,magisy,N,d,d,0.5250674318522215,1,multi,1,[]
69,ferment,W,s,s,0.7716559749096632,1,multi,1,[]
70,penofied,N,d,d,0.7250633481889963,1,multi,1,[]
71,pacify,W,s,s,0.7143023256212473,1,multi,1,[]
72,proquoling,N,d,d,0.5792457181960344,1,multi,1,[]
73,phenomenal,W,s,s,0.5302343089133501,1,multi,1,[]
74,grasing,N,d,s,0.6339390110224485,1,multi,1,[]
75,escaping,P,j,k,0.794409042224288,1,multi,1,[]
76,rumble,W,s,s,1.6511718481779099,1,multi,1,[]
