C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.5557167734950781,1,multi,1,2,[],rabble
y,y,0.5264657866209745,1,multi,1,2,[],traction
n,n,0.4600335266441107,1,multi,1,2,[],bolster
y,y,0.5771483480930328,1,multi,1,2,[],psychiatry
y,y,0.5841117259114981,1,multi,1,2,[],sterile
n,n,0.6631552819162607,1,multi,1,2,[],piecing
y,y,0.9149073939770459,1,multi,1,2,[],conducive
n,n,0.9074794929474592,1,multi,1,2,[],anguish
y,y,0.5891980677843094,1,multi,1,2,[],appliance
y,y,0.6202909331768751,1,multi,1,2,[],pedal
n,n,1.0885630268603563,1,multi,1,2,[],imploring
y,y,0.859586788341403,1,multi,1,2,[],pretence
n,n,0.8059088494628668,1,multi,1,2,[],throttle
n,n,0.6615853291004896,1,multi,1,2,[],emotive
y,y,0.6152030844241381,1,multi,1,2,[],peddle
n,n,0.5475142635405064,1,multi,1,2,[],sacrilege
n,n,0.7892814800143242,1,multi,1,2,[],rabble
y,y,0.7159609589725733,1,multi,1,2,[],pedal
y,y,0.5900222565978765,1,multi,1,2,[],traction
y,y,0.6609910018742085,1,multi,1,2,[],sterile
n,n,0.5767159722745419,1,multi,1,2,[],imploring
y,y,0.5256500132381916,1,multi,1,2,[],appliance
y,y,1.0591819360852242,1,multi,1,2,[],pretence
y,y,0.6899790782481432,1,multi,1,2,[],peddle
y,y,0.593893202021718,1,multi,1,2,[],conducive
n,n,0.5310308169573545,1,multi,1,2,[],bolster
n,n,1.379725893959403,1,multi,1,2,[],emotive
n,n,0.9480942282825708,1,multi,1,2,[],sacrilege
y,y,0.6260497272014618,1,multi,1,2,[],psychiatry
n,n,0.8303159717470407,1,multi,1,2,[],throttle
n,n,0.7313428837805986,1,multi,1,2,[],anguish
n,n,1.1514542568475008,1,multi,1,2,[],piecing
n,n,0.4605782758444548,2,single,2,2,[],noisier
y,y,0.3845619484782219,2,single,2,2,[],fledgling
y,y,0.4330357573926449,2,single,2,2,[],fledgling
y,y,0.4909295830875635,2,single,2,2,[],fledgling
n,n,0.5002125818282366,2,single,2,2,[],sanguine
n,y,0.5036839041858912,2,single,2,2,[],petrified
n,n,0.6211448665708303,2,single,2,2,[],nostril
n,n,0.5454800855368376,2,single,2,2,[],entities
y,y,0.4682720936834812,2,single,2,2,[],fledgling
n,n,0.5544265583157539,2,single,2,2,[],manic
y,y,0.6692319735884666,2,single,2,2,[],fledgling
n,n,0.5390266068279743,2,single,2,2,[],enforcing
y,y,0.3786805607378483,2,single,2,2,[],fledgling
y,y,0.4911188799887896,2,single,2,2,[],fledgling
n,n,0.4764118082821369,2,single,2,2,[],odyssey
y,y,0.5145891364663839,2,single,2,2,[],fledgling
y,y,0.4380148351192473,2,single,2,2,[],fledgling
y,y,0.46985737048089504,2,single,2,2,[],fledgling
n,n,0.4850430879741907,2,single,2,2,[],manic
n,n,0.5732879191637039,2,single,2,2,[],noisier
n,n,0.6913137622177601,2,single,2,2,[],petrified
y,y,0.5231915730983019,2,single,2,2,[],fledgling
y,y,0.4966781623661518,2,single,2,2,[],fledgling
n,n,0.4681326765567064,2,single,2,2,[],sanguine
n,n,0.5302748363465071,2,single,2,2,[],enforcing
n,n,0.5469749197363853,2,single,2,2,[],entities
y,y,0.4858327228575945,2,single,2,2,[],fledgling
y,y,0.4460310563445091,2,single,2,2,[],fledgling
n,n,0.4159630928188561,2,single,2,2,[],odyssey
n,n,0.4456825107336044,2,single,2,2,[],nostril
y,y,0.4235793892294169,2,single,2,2,[],fledgling
y,y,0.4554375465959311,2,single,2,2,[],fledgling
y,y,0.4893019422888756,2,single,3,2,[],fledgling
n,n,0.4186480864882469,2,single,3,2,[],erase
n,n,0.4073176886886358,2,single,3,2,[],blunder
y,y,0.4108827579766512,2,single,3,2,[],fledgling
y,y,0.4395162798464298,2,single,3,2,[],fledgling
y,y,0.44730955362319946,2,single,3,2,[],fledgling
y,y,0.44130527414381504,2,single,3,2,[],fledgling
n,n,0.5631606020033361,2,single,3,2,[],benzene
n,n,0.5318868532776833,2,single,3,2,[],nautical
n,n,0.5005872678011656,2,single,3,2,[],tease
y,y,0.512043260037899,2,single,3,2,[],fledgling
y,y,0.3474590964615345,2,single,3,2,[],fledgling
y,y,0.3585860747843981,2,single,3,2,[],fledgling
n,n,0.4987988751381636,2,single,3,2,[],zoning
n,n,0.4622693173587322,2,single,3,2,[],static
n,n,0.5142745468765497,2,single,3,2,[],climactic
n,n,0.5017014071345329,2,single,3,2,[],nautical
n,n,0.4390132948756218,2,single,3,2,[],erase
y,y,0.5609401334077121,2,single,3,2,[],fledgling
y,y,0.5258969981223345,2,single,3,2,[],fledgling
n,n,0.4993862919509411,2,single,3,2,[],benzene
y,y,0.4926990456879139,2,single,3,2,[],fledgling
n,n,0.5660186633467674,2,single,3,2,[],static
y,y,0.42693773470819,2,single,3,2,[],fledgling
n,n,0.5777015127241611,2,single,3,2,[],tease
y,y,0.5516511239111423,2,single,3,2,[],fledgling
y,y,0.6494622956961393,2,single,3,2,['y'],fledgling
y,y,0.5310527514666319,2,single,3,2,[],fledgling
n,n,0.8907142058014871,2,single,3,2,[],climactic
n,y,1.1831141058355572,2,single,3,2,[],zoning
n,n,0.8909245356917381,2,single,3,2,[],blunder
y,y,0.6713289488106966,2,single,3,2,[],fledgling
n,n,0.47698720544576645,2,single,4,2,[],paltry
n,n,0.5001846384257078,2,single,4,2,[],incendiary
n,n,0.5174967776983976,2,single,4,2,[],judicious
y,y,0.42704319953918457,2,single,4,2,[],fledgling
y,y,0.4268689267337322,2,single,4,2,[],fledgling
n,n,0.45868772454559803,2,single,4,2,[],mercenary
y,y,0.43069510348141193,2,single,4,2,[],fledgling
y,y,0.44654906541109085,2,single,4,2,[],fledgling
n,n,0.48048917576670647,2,single,4,2,[],upholstery
y,y,0.5356724672019482,2,single,4,2,[],fledgling
y,y,0.4473227746784687,2,single,4,2,[],fledgling
n,n,0.7852512840181589,2,single,4,2,[],surreal
y,y,0.4639345183968544,2,single,4,2,[],fledgling
y,y,0.659988034516573,2,single,4,2,[],fledgling
n,n,1.9596812259405851,2,single,4,2,[],adjective
n,n,0.5676616299897432,2,single,4,2,[],cringe
y,y,0.5325872488319874,2,single,4,2,[],fledgling
n,n,0.7252616863697767,2,single,4,2,[],judicious
n,n,0.5454599540680647,2,single,4,2,[],adjective
y,y,0.6442299224436283,2,single,4,2,[],fledgling
n,n,2.100708896294236,2,single,4,2,[],incendiary
y,y,0.47486679442226887,2,single,4,2,[],fledgling
n,n,0.6890446189790964,2,single,4,2,[],surreal
y,y,0.6628370862454176,2,single,4,2,[],fledgling
y,y,0.5615062154829502,2,single,4,2,[],fledgling
