,stim,S,C,R,RT,block,cond,day,prestim_R
0,gauntlet,W,s,d,1.3353961538523436,1,multi,2,[]
1,bumbling,W,s,s,1.1485646422952414,1,multi,2,[]
2,interrupt,W,s,s,0.7061512377113104,1,multi,2,[]
3,nepotism,P,j,j,0.7881748508661985,1,multi,2,[]
4,accusation,W,s,s,0.8748857844620943,1,multi,2,[]
5,retaliate,W,s,s,0.6872823666781187,1,multi,2,[]
6,grazing,W,s,s,0.766142638400197,1,multi,2,[]
7,smove,N,d,d,0.671557305380702,1,multi,2,[]
8,whacecuon,N,d,d,0.6592455767095089,1,multi,2,[]
9,spizing,N,d,d,0.5909555125981569,1,multi,2,[]
10,plismacy,N,d,d,0.5259946510195732,1,multi,2,[]
11,fulcrum,W,s,s,0.907512241974473,1,multi,2,[]
12,stral,N,d,d,0.5811938662081957,1,multi,2,[]
13,immunology,P,j,j,0.9162270538508892,1,multi,2,[]
14,surgical,W,s,s,0.7168605644255877,1,multi,2,[]
15,propel,W,s,s,0.7199505921453238,1,multi,2,[]
16,saxophone,W,s,s,0.7561024557799101,1,multi,2,[]
17,tragedies,W,s,s,0.5415027718991041,1,multi,2,[]
18,intimidate,W,s,s,0.5662115663290024,1,multi,2,[]
19,bribing,W,s,s,0.635127205401659,1,multi,2,[]
20,semblance,W,s,d,1.033541988581419,1,multi,2,[]
21,stimbanist,N,d,d,0.7043132670223713,1,multi,2,[]
22,behest,W,s,d,0.7863476946949959,1,multi,2,[]
23,instident,N,d,d,0.7310907896608114,1,multi,2,[]
24,uthast,N,d,d,0.5752274487167597,1,multi,2,[]
25,casket,W,s,s,0.812143886461854,1,multi,2,[]
26,waming,N,d,d,0.7489563953131437,1,multi,2,[]
27,moderation,P,j,j,1.2783968281000853,1,multi,2,[]
28,combush,N,d,d,0.6618599593639374,1,multi,2,[]
29,parafolt,N,d,d,0.5935852210968733,1,multi,2,[]
30,dicuttic,N,d,d,0.546709606423974,1,multi,2,[]
31,license,W,s,s,0.6354234684258699,1,multi,2,[]
32,feminine,W,s,s,0.8578308466821909,1,multi,2,[]
33,velocity,W,s,s,0.6601445805281401,1,multi,2,[]
34,capeclon,N,d,d,0.5907929595559835,1,multi,2,[]
35,curtail,W,s,s,0.6778043638914824,1,multi,2,[]
36,quandary,W,s,d,0.7236036956310272,1,multi,2,[]
37,futuristic,P,j,j,0.8188864197582006,1,multi,2,[]
38,buddhing,N,d,d,0.5977869834750891,1,multi,2,[]
39,sledging,W,s,s,0.7909599002450705,1,multi,2,[]
40,platypus,W,s,s,0.6136403456330299,1,multi,2,[]
41,fervour,W,s,d,0.6339559759944677,1,multi,2,[]
42,marmefen,N,d,d,0.5464442912489176,1,multi,2,[]
43,ayhect,N,d,d,0.5732479561120272,1,multi,2,[]
44,shalloan,N,d,d,0.49018351919949055,1,multi,2,[]
45,irramicate,N,d,d,0.7154805082827806,1,multi,2,[]
46,subterpose,N,d,d,0.6535459738224745,1,multi,2,[]
47,tepid,W,s,d,0.5500556323677301,1,multi,2,[]
48,reclining,W,s,s,0.8029308971017599,1,multi,2,[]
49,testament,W,s,s,0.8357532639056444,1,multi,2,[]
50,cacoag,N,d,d,0.520727725699544,1,multi,2,[]
51,volley,P,j,s,1.2222820837050676,1,multi,2,[]
