C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.097757204202935,1,multi,1,1,[],penchant
n,n,0.8159352883230895,1,multi,1,1,[],hinge
n,n,0.7868056560400873,1,multi,1,1,[],stagnation
y,y,0.56843181559816,1,multi,1,1,[],cough
n,n,0.6933454682584852,1,multi,1,1,[],coinciding
n,n,0.6132333450950682,1,multi,1,1,[],evaporate
y,y,0.689518085680902,1,multi,1,1,[],delicacy
n,n,0.5592807116918266,1,multi,1,1,[],barbaric
y,y,0.6842027774546295,1,multi,1,1,[],scuffle
y,y,0.7641024684999138,1,multi,1,1,[],plagiarism
n,n,0.6375007776077837,1,multi,1,1,[],badger
n,n,0.6998930026311427,1,multi,1,1,[],quake
n,n,0.5397922492120415,1,multi,1,1,[],kiosk
y,y,0.6354037995915861,1,multi,1,1,[],glancing
y,y,0.8418192476965487,1,multi,1,1,[],turtle
y,y,0.7278538083191961,1,multi,1,1,[],loneliness
y,y,0.7799916050862521,1,multi,1,1,[],plagiarism
n,n,0.5915030783507973,1,multi,1,1,[],badger
n,n,1.079600122990087,1,multi,1,1,[],stagnation
y,y,0.6585522829554975,1,multi,1,1,[],delicacy
y,y,0.5651747246738523,1,multi,1,1,[],cough
y,y,0.5530189238488674,1,multi,1,1,[],penchant
y,y,0.4998114553745836,1,multi,1,1,[],loneliness
n,n,0.5341671567875892,1,multi,1,1,[],hinge
y,y,0.5908276224508882,1,multi,1,1,[],scuffle
y,y,0.621856223559007,1,multi,1,1,[],glancing
y,y,0.7461980821099132,1,multi,1,1,[],turtle
n,n,0.5214080128353089,1,multi,1,1,[],barbaric
n,n,0.5829414958134294,1,multi,1,1,[],evaporate
n,n,0.5569006914738566,1,multi,1,1,[],kiosk
n,n,0.8967535153497009,1,multi,1,1,[],coinciding
n,n,0.5191899458877742,1,multi,1,1,[],quake
y,y,0.7610358751844615,2,single,2,1,[],cathode
n,n,0.5224539476912469,2,single,2,1,[],condoning
y,y,0.5519189045298845,2,single,2,1,[],cathode
n,n,0.642750583589077,2,single,2,1,[],recurrence
n,n,0.4993030605837703,2,single,2,1,[],gallop
n,n,0.5565428321715444,2,single,2,1,[],mortified
y,y,0.4372350419871509,2,single,2,1,[],cathode
y,y,0.5591397914104164,2,single,2,1,[],cathode
n,n,0.4600737411528826,2,single,2,1,[],prosecute
n,n,0.44005615171045065,2,single,2,1,[],flask
y,y,0.5459554828703403,2,single,2,1,[],cathode
n,n,0.44264469807967544,2,single,2,1,[],climactic
y,y,0.45255779288709164,2,single,2,1,[],cathode
n,n,0.5264928608667105,2,single,2,1,[],fiasco
y,y,0.3479826315306127,2,single,2,1,[],cathode
y,y,0.5441818104591221,2,single,2,1,[],cathode
y,y,0.5299200180452317,2,single,2,1,[],cathode
n,n,0.4244449499528855,2,single,2,1,[],prosecute
y,y,0.5032323023770005,2,single,2,1,[],cathode
y,y,0.4346290687099099,2,single,2,1,[],cathode
n,n,0.6024344654288143,2,single,2,1,[],fiasco
n,n,0.5006046951748431,2,single,2,1,[],climactic
y,y,0.4000540245324373,2,single,2,1,[],cathode
y,y,0.3625427905935794,2,single,2,1,[],cathode
n,n,0.41684547113254666,2,single,2,1,[],gallop
n,n,0.41345437057316303,2,single,2,1,[],condoning
n,n,0.35516896448098123,2,single,2,1,[],flask
n,n,0.3982902674470097,2,single,2,1,[],recurrence
y,y,0.6098758969455957,2,single,2,1,[],cathode
y,y,0.44406051095575094,2,single,2,1,[],cathode
y,y,0.3419561116024852,2,single,2,1,[],cathode
n,n,0.4629940059967339,2,single,2,1,[],mortified
