C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.6493400055915117,1,multi,1,1,[],decency
n,y,0.7378405332565308,1,multi,1,1,[],succinct
n,n,0.6992461532354355,1,multi,1,1,[],deceptive
n,n,0.6831415984779596,1,multi,1,1,[],satin
n,n,0.5769662633538246,1,multi,1,1,[],pavement
y,y,0.5819240082055329,1,multi,1,1,[],elastic
y,n,0.5169195774942636,1,multi,1,1,[],aggravate
y,y,0.6936126537621021,1,multi,1,1,[],cosmology
y,y,0.9015115723013878,1,multi,1,1,[],acronym
y,y,0.636025307700038,1,multi,1,1,[],conjecture
n,n,0.5384265687316656,1,multi,1,1,[],prudence
n,n,0.747144864872098,1,multi,1,1,[],prancing
y,y,0.6525631379336119,1,multi,1,1,[],daisy
n,n,0.5731208566576242,1,multi,1,1,[],tarnish
y,y,0.8500060252845287,1,multi,1,1,[],lenient
y,y,0.5691330283880234,1,multi,1,1,[],cloak
n,n,1.1031198631972077,1,multi,1,1,[],decency
y,y,0.5642284695059061,1,multi,1,1,[],lenient
n,n,0.6390672586858273,1,multi,1,1,[],prancing
y,y,0.5974684860557318,1,multi,1,1,[],acronym
y,y,0.8306182436645031,1,multi,1,1,[],daisy
y,y,0.7646682355552912,1,multi,1,1,[],aggravate
n,n,0.6402204595506191,1,multi,1,1,[],tarnish
n,n,0.6386078428477049,1,multi,1,1,[],prudence
n,n,0.7090528700500727,1,multi,1,1,[],deceptive
n,n,0.6310627572238445,1,multi,1,1,[],pavement
y,y,0.5575222950428724,1,multi,1,1,[],elastic
y,y,0.8163186088204384,1,multi,1,1,[],cosmology
n,n,0.5872366055846214,1,multi,1,1,[],succinct
y,y,0.70624047704041,1,multi,1,1,[],conjecture
n,n,0.62026990018785,1,multi,1,1,[],satin
y,y,1.0245792903006077,1,multi,1,1,[],cloak
y,y,0.7919848021119833,1,multi,2,1,[],conjecture
n,n,0.5826959125697613,1,multi,2,1,[],tedious
n,n,0.6857283394783735,1,multi,2,1,[],evaluating
y,y,0.6216724887490273,1,multi,2,1,[],daisy
n,n,0.7080333773046732,1,multi,2,1,[],flask
y,y,0.6300922408699989,1,multi,2,1,[],acronym
n,n,0.5565364547073841,1,multi,2,1,[],dialect
y,n,0.8233282547444105,1,multi,2,1,[],aggravate
n,n,0.7194794546812773,1,multi,2,1,[],expulsion
y,y,0.6276470217853785,1,multi,2,1,[],elastic
n,n,0.5140329692512751,1,multi,2,1,[],hating
n,n,0.5334574077278376,1,multi,2,1,[],boulevard
y,y,0.5261638145893812,1,multi,2,1,[],lenient
y,y,0.6756845526397228,1,multi,2,1,[],cosmology
n,n,0.5615059155970812,1,multi,2,1,[],petulance
y,y,0.5413753744214773,1,multi,2,1,[],cloak
