,stim,S,C,R,RT,block,cond,day,prestim_R
0,stapegies,N,s,s,4.085892506875098,1,multi,2,[]
1,advenogy,N,s,s,0.8886817647144198,1,multi,2,[]
2,vibilite,N,s,s,1.2291061785072088,1,multi,2,[]
3,clarified,W,d,d,0.613358873873949,1,multi,2,[]
4,intonation,P,j,j,0.9924588166177273,1,multi,2,[]
5,mumitism,N,s,s,0.9017636058852077,1,multi,2,[]
6,rirnless,N,s,s,0.6843961691483855,1,multi,2,[]
7,vivacious,W,d,d,0.7321954546496272,1,multi,2,[]
8,maternal,W,d,d,0.5635275114327669,1,multi,2,[]
9,deubirasm,N,s,s,0.6804242627695203,1,multi,2,[]
10,coananct,N,s,s,0.6371833989396691,1,multi,2,[]
11,connern,N,s,s,1.6196486009284854,1,multi,2,[]
12,clarinet,W,d,d,0.5119260838255286,1,multi,2,[]
13,cabbage,W,d,d,0.5072838310152292,1,multi,2,[]
14,pahistic,N,s,s,0.7507506478577852,1,multi,2,[]
15,cimnus,N,s,s,0.5180778969079256,1,multi,2,[]
16,excluding,W,d,d,0.6755578583106399,1,multi,2,[]
17,analogy,W,d,d,0.6153774270787835,1,multi,2,[]
18,pacafla,N,s,s,0.7475620657205582,1,multi,2,[]
19,pickling,W,d,d,0.6209778776392341,1,multi,2,[]
20,phasing,W,d,d,0.6194016151130199,1,multi,2,[]
21,calcium,P,j,d,0.463906854391098,1,multi,2,[]
22,defogue,N,s,s,0.7237660847604275,1,multi,2,[]
23,gleam,W,d,d,0.969206384383142,1,multi,2,[]
24,apimogy,N,s,s,0.611099642701447,1,multi,2,[]
25,motient,N,s,s,0.5412431927397847,1,multi,2,[]
26,mynsosiom,N,s,s,0.5090334648266435,1,multi,2,[]
27,chalation,N,s,s,0.5525411451235414,1,multi,2,[]
28,impossibly,W,d,d,0.691145614720881,1,multi,2,[]
29,prevalence,W,d,d,0.6270647887140512,1,multi,2,[]
30,inquire,W,d,d,0.543361502699554,1,multi,2,[]
31,barge,P,j,j,0.6070562256500125,1,multi,2,[]
32,saupour,N,s,s,1.0092096896842122,1,multi,2,[]
33,crade,N,s,d,0.5526066478341818,1,multi,2,[]
34,symmetry,W,d,d,0.7257645074278116,1,multi,2,[]
35,ashiotian,N,s,s,0.5229049390181899,1,multi,2,[]
36,hethliness,N,s,s,0.8162325629964471,1,multi,2,[]
37,monastery,W,d,d,0.571160938590765,1,multi,2,[]
38,obsolete,W,d,d,0.7841343097388744,1,multi,2,[]
39,infinity,P,j,j,0.7427269108593464,1,multi,2,[]
40,destrame,N,s,s,1.0852236617356539,1,multi,2,[]
41,loneliness,W,d,d,0.4810570515692234,1,multi,2,[]
42,adwording,N,s,s,0.575183323584497,1,multi,2,[]
43,blamego,N,s,s,0.6361191365867853,1,multi,2,[]
44,envam,N,s,s,0.5147871552035213,1,multi,2,[]
45,probramp,N,s,s,0.9181731455028057,1,multi,2,[]
46,fortified,W,d,d,0.6156514557078481,1,multi,2,[]
47,lendin,N,s,s,0.5479337470605969,1,multi,2,[]
48,intestine,W,d,d,0.5817951550707221,1,multi,2,[]
49,skelt,N,s,s,0.8698125816881657,1,multi,2,[]
50,cough,P,j,j,0.7750406004488468,1,multi,2,[]
51,calloge,N,s,s,0.747656112536788,1,multi,2,[]
52,puzzle,W,d,d,0.7251163944602013,1,multi,2,[]
53,congrode,N,s,s,1.0974410511553288,1,multi,2,[]
54,trapeze,P,j,j,0.5194426290690899,1,multi,2,[]
55,reserhawk,N,s,s,0.4450067235156894,1,multi,2,[]
56,poultry,W,d,d,0.5349432490766048,1,multi,2,[]
57,rhinoceros,W,d,d,0.6555228549987078,1,multi,2,[]
58,epraiting,N,s,s,0.6102589294314384,1,multi,2,[]
59,redemption,W,d,d,0.6305276993662119,1,multi,2,[]
60,rectified,W,d,d,0.5891428356990218,1,multi,2,[]
61,seviant,N,s,s,0.7559214271605015,1,multi,2,[]
62,imbaary,N,s,s,0.8294898783788085,1,multi,2,[]
63,sefiening,N,s,s,0.6024130713194609,1,multi,2,[]
64,reprimand,W,d,d,0.820557220838964,1,multi,2,[]
65,consminite,N,s,s,1.9036508547142148,1,multi,2,[]
66,orthodoxy,W,d,d,0.8220084886997938,1,multi,2,[]
67,lespel,N,s,s,0.5928713614121079,1,multi,2,[]
68,cuefulate,N,s,s,0.5630768081173301,1,multi,2,[]
69,cucumber,P,j,j,0.7600624980404973,1,multi,2,[]
70,notch,W,d,d,0.5854437556117773,1,multi,2,[]
71,devath,N,s,s,0.9365901220589876,1,multi,2,[]
72,merny,N,s,s,0.6122155860066414,1,multi,2,[]
73,burciusing,N,s,s,0.6076397374272346,1,multi,2,[]
74,respite,W,d,d,0.5547516997903585,1,multi,2,[]
75,conceive,W,d,d,0.5655523762106895,1,multi,2,[]
76,colgurudia,N,s,s,0.5387003188952804,1,multi,2,[]
77,caveat,W,d,d,0.8511465163901448,1,multi,2,[]
78,donation,P,j,j,1.3542895773425698,1,multi,2,[]
79,mener,N,s,s,0.7824489763006568,1,multi,2,[]
80,marrat,N,s,s,0.588083079084754,1,multi,2,[]
81,grimbling,N,s,s,0.7481744224205613,1,multi,2,[]
82,therapies,W,d,d,0.5496076615527272,1,multi,2,[]
83,didirany,N,s,s,0.6235706293955445,1,multi,2,[]
84,stodel,N,s,s,0.6277600759640336,1,multi,2,[]
85,cowona,N,s,s,0.5941564692184329,1,multi,2,[]
86,walfing,N,s,d,0.5724162999540567,1,multi,2,[]
87,generic,W,d,d,0.579457201063633,1,multi,2,[]
88,ecintic,N,s,s,0.5075888074934483,1,multi,2,[]
89,daisy,W,d,d,0.48578824382275343,1,multi,2,[]
90,intonation,P,j,j,0.7252002255991101,1,multi,2,[]
91,ucusc,N,s,s,0.5221285251900554,1,multi,2,[]
92,shroux,N,s,s,0.8636628733947873,1,multi,2,[]
93,eluseition,N,s,s,0.5299855023622513,1,multi,2,[]
94,donation,P,j,j,0.591564018279314,1,multi,2,[]
95,shuggle,N,s,d,0.518716094084084,1,multi,2,[]
96,telsh,N,s,s,0.5592458210885525,1,multi,2,[]
97,conundrum,W,d,s,0.540150685235858,1,multi,2,[]
98,prowess,W,d,d,0.800984337925911,1,multi,2,[]
99,pelment,N,s,d,1.1608067601919174,1,multi,2,[]
100,comprekack,N,s,s,0.5626786854118109,1,multi,2,[]
101,anxieties,W,d,d,0.7332822540774941,1,multi,2,[]
102,slavel,N,s,s,0.6766013894230127,1,multi,2,[]
