C,R,RT,block,cond,count,day,prestim_R,stim
n,n,1.1699177958071232,1,single,1,2,[],flamboyant
y,y,0.4986357185989618,1,single,1,2,[],eloquence
n,n,0.5959508158266544,1,single,1,2,[],croissant
y,y,0.4941259752959013,1,single,1,2,[],eloquence
y,y,0.4554444588720799,1,single,1,2,[],eloquence
y,y,0.3875002358108759,1,single,1,2,[],eloquence
n,n,0.4599049258977175,1,single,1,2,[],audition
y,y,0.4239486660808325,1,single,1,2,[],eloquence
n,n,0.4717644490301609,1,single,1,2,[],bitumen
y,y,0.6219438146799803,1,single,1,2,[],eloquence
n,n,0.4902027491480112,1,single,1,2,[],nostril
y,y,0.7315333820879459,1,single,1,2,[],eloquence
n,n,0.3948376979678869,1,single,1,2,[],tarnish
n,n,0.5173835009336472,1,single,1,2,[],ingenious
n,n,0.5069283712655306,1,single,1,2,[],influx
y,y,0.38234057649970055,1,single,1,2,[],eloquence
n,n,0.390763932839036,1,single,1,2,[],tarnish
n,n,0.5272265747189522,1,single,1,2,[],audition
y,y,0.4687507413327694,1,single,1,2,[],eloquence
y,y,0.5538484565913677,1,single,1,2,[],eloquence
n,n,2.028668075799942,1,single,1,2,[],ingenious
y,y,0.5581415612250566,1,single,1,2,[],eloquence
n,n,0.4270047396421433,1,single,1,2,[],influx
y,y,0.4908706918358803,1,single,1,2,[],eloquence
n,n,0.507140202447772,1,single,1,2,[],croissant
y,y,0.6225303299725056,1,single,1,2,[],eloquence
y,y,0.4828298315405846,1,single,1,2,[],eloquence
y,y,0.3641369454562664,1,single,1,2,[],eloquence
n,n,0.4024963583797216,1,single,1,2,[],nostril
y,y,0.4530133605003357,1,single,1,2,[],eloquence
n,n,0.5029636789113283,1,single,1,2,[],bitumen
n,n,0.6423946563154459,1,single,1,2,[],flamboyant
y,y,0.9744640160351992,2,multi,2,2,[],snide
n,n,0.5445669591426849,2,multi,2,2,[],souvenir
y,y,0.5692667365074158,2,multi,2,2,[],flotation
n,n,0.6301637534052134,2,multi,2,2,[],benzene
n,n,0.532623004168272,2,multi,2,2,[],trinity
y,y,0.5562606249004602,2,multi,2,2,[],hurricane
y,y,0.7110533937811852,2,multi,2,2,[],turbulence
y,y,0.697098096832633,2,multi,2,2,[],microphone
y,y,0.8090283200144768,2,multi,2,2,[],decreasing
y,y,1.7858296874910593,2,multi,2,2,[],patriarch
y,y,0.6324803717434406,2,multi,2,2,[],haste
n,n,0.6868719253689051,2,multi,2,2,[],faculties
n,n,0.5107978135347366,2,multi,2,2,[],modify
n,n,0.554229449480772,2,multi,2,2,[],bravado
n,n,0.531996825709939,2,multi,2,2,[],prolific
n,n,0.538543751463294,2,multi,2,2,[],memoir
n,n,0.5141967236995697,2,multi,2,2,[],benzene
n,n,0.5416214596480131,2,multi,2,2,[],bravado
y,y,0.5743332505226135,2,multi,2,2,[],microphone
n,n,0.7312320098280907,2,multi,2,2,[],memoir
y,y,0.5833930019289255,2,multi,2,2,[],hurricane
y,y,4.238406166434288,2,multi,2,2,[],snide
y,y,0.5994666069746017,2,multi,2,2,[],turbulence
n,n,0.5857012066990137,2,multi,2,2,[],modify
y,y,0.5527310092002153,2,multi,2,2,[],haste
n,n,0.6515316274017096,2,multi,2,2,[],faculties
y,y,0.6120730973780155,2,multi,2,2,[],flotation
y,y,0.8483459316194057,2,multi,2,2,[],decreasing
n,n,0.623500244691968,2,multi,2,2,[],souvenir
n,n,0.6758197620511055,2,multi,2,2,[],prolific
n,n,0.6016726531088352,2,multi,2,2,[],trinity
y,y,0.5867889057844877,2,multi,2,2,[],patriarch
