C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.5354480165988207,1,single,1,2,[],negotiable
y,y,0.5350874532014132,1,single,1,2,[],negotiable
n,n,0.4717984013259411,1,single,1,2,[],expanse
n,n,0.4779511112719774,1,single,1,2,[],simulation
y,y,0.4691221211105585,1,single,1,2,[],negotiable
n,n,0.4912946540862322,1,single,1,2,[],marinate
n,n,0.4845815673470497,1,single,1,2,[],incognito
y,y,0.5899095796048641,1,single,1,2,[],negotiable
n,n,0.4289613943547009,1,single,1,2,[],nocturnal
y,y,0.468785896897316,1,single,1,2,[],negotiable
y,y,0.4669476244598627,1,single,1,2,[],negotiable
n,n,0.4240183755755425,1,single,1,2,[],amenities
n,n,0.4307900499552488,1,single,1,2,[],tease
n,n,0.5745841432362795,1,single,1,2,[],chlorine
y,y,0.4595218282192946,1,single,1,2,[],negotiable
y,y,0.5355588886886835,1,single,1,2,[],negotiable
y,y,0.5122571941465139,1,single,1,2,[],negotiable
n,n,0.5076543055474758,1,single,1,2,[],incognito
n,n,0.4470932148396969,1,single,1,2,[],amenities
n,n,0.4170219451189041,1,single,1,2,[],expanse
y,y,0.4467458724975586,1,single,1,2,[],negotiable
n,n,0.38361006043851376,1,single,1,2,[],tease
y,y,0.4250769279897213,1,single,1,2,[],negotiable
n,n,0.463825749233365,1,single,1,2,[],chlorine
y,y,0.476940032094717,1,single,1,2,[],negotiable
n,n,0.4110960923135281,1,single,1,2,[],marinate
y,y,0.3608275763690472,1,single,1,2,[],negotiable
y,y,0.5180685706436634,1,single,1,2,[],negotiable
n,n,0.4606618080288172,1,single,1,2,[],simulation
y,y,0.3927344121038914,1,single,1,2,[],negotiable
n,n,0.475221948698163,1,single,1,2,[],nocturnal
y,y,0.4184233359992504,1,single,1,2,[],negotiable
y,y,0.7571781370788813,2,multi,2,2,[],austerity
n,n,0.654590405523777,2,multi,2,2,[],snack
n,n,0.5350868534296751,2,multi,2,2,[],badger
n,n,0.6318403705954552,2,multi,2,2,[],lucid
n,n,0.5902379937469959,2,multi,2,2,[],extradite
y,y,0.7412806078791618,2,multi,2,2,[],ridicule
n,n,0.6285784766077995,2,multi,2,2,[],anecdotal
y,y,1.3869993537664411,2,multi,2,2,[],disparage
n,n,0.5633874535560608,2,multi,2,2,[],morphine
y,y,1.310206612572074,2,multi,2,2,[],bribing
y,y,1.1150166448205712,2,multi,2,2,[],steeple
y,y,1.9552505053579807,2,multi,2,2,[],chutney
y,n,1.1472564004361632,2,multi,2,2,[],inhaling
n,n,1.86582693643868,2,multi,2,2,[],summon
y,y,2.860094882547856,2,multi,2,2,[],quirk
n,n,0.6222995705902576,2,multi,2,2,[],hinge
n,n,0.7145788017660379,2,multi,2,2,[],extradite
n,n,0.5726196747273207,2,multi,2,2,[],snack
n,n,0.5855404548346996,2,multi,2,2,[],morphine
y,y,2.016582600772381,2,multi,2,2,[],ridicule
n,n,0.6740521024912596,2,multi,2,2,[],hinge
y,y,0.5257614869624376,2,multi,2,2,[],chutney
n,n,0.5792988073080778,2,multi,2,2,[],lucid
n,n,0.595401257276535,2,multi,2,2,[],badger
y,y,0.6045298147946596,2,multi,2,2,[],austerity
y,y,1.1187280416488647,2,multi,2,2,[],disparage
n,n,0.7419605683535337,2,multi,2,2,[],summon
y,y,0.7892977036535741,2,multi,2,2,[],quirk
y,y,0.6359583027660847,2,multi,2,2,[],inhaling
y,y,0.5703778732568026,2,multi,2,2,[],bribing
n,y,0.6793091129511595,2,multi,2,2,[],anecdotal
y,y,1.2732834406197069,2,multi,2,2,[],steeple
y,y,1.1437526270747185,2,multi,3,2,[],austerity
n,n,0.6362665854394436,2,multi,3,2,[],mercenary
y,y,0.8346890024840832,2,multi,3,2,[],bribing
y,y,0.6967687830328941,2,multi,3,2,[],quirk
n,n,0.6006943248212337,2,multi,3,2,[],curate
n,n,0.6738381683826447,2,multi,3,2,[],accolade
y,y,0.733523091301322,2,multi,3,2,[],ridicule
y,y,0.4768369719386101,2,multi,3,2,[],inhaling
n,n,0.5629613902419806,2,multi,3,2,[],weave
n,n,0.613793283700943,2,multi,3,2,[],nostril
y,y,0.6580704413354397,2,multi,3,2,[],chutney
n,n,0.5727464742958546,2,multi,3,2,[],purity
n,n,0.6816608849912882,2,multi,3,2,[],recurrence
n,n,0.6314692907035351,2,multi,3,2,[],compliant
y,y,0.669871972873807,2,multi,3,2,[],steeple
y,y,2.1076969113200903,2,multi,3,2,[],disparage
n,n,0.9068842623382807,2,multi,3,2,[],compliant
y,y,0.7704549729824066,2,multi,3,2,[],bribing
n,n,0.9579508248716593,2,multi,3,2,[],recurrence
n,n,0.6779996678233147,2,multi,3,2,[],nostril
n,n,0.8678136374801397,2,multi,3,2,[],curate
n,n,0.7421285323798656,2,multi,3,2,[],purity
y,y,0.7494131084531546,2,multi,3,2,[],austerity
n,n,0.6308319959789515,2,multi,3,2,[],weave
y,y,1.0612668935209513,2,multi,3,2,[],ridicule
y,y,0.6941426824778318,2,multi,3,2,[],inhaling
y,y,1.3250071294605732,2,multi,3,2,[],disparage
n,n,0.6359015144407749,2,multi,3,2,[],mercenary
n,n,2.7783161513507366,2,multi,3,2,[],accolade
y,y,0.6788001172244549,2,multi,3,2,[],steeple
y,y,0.6675613634288311,2,multi,3,2,[],quirk
y,y,0.6152773015201092,2,multi,3,2,[],chutney
