C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.6496233474463224,1,multi,1,2,[],maternal
y,y,0.5952053517103195,1,multi,1,2,[],erupt
n,n,0.5003655198961496,1,multi,1,2,[],truce
n,n,0.8856738340109587,1,multi,1,2,[],stammer
n,n,0.5380948502570391,1,multi,1,2,[],tread
y,y,0.4417361486703157,1,multi,1,2,[],volley
y,y,0.5567056201398373,1,multi,1,2,[],pulmonary
n,n,0.4624432902783155,1,multi,1,2,[],burly
y,y,0.5715707372874022,1,multi,1,2,[],nepotism
y,y,0.5684467572718859,1,multi,1,2,[],futuristic
n,n,0.5894050914794207,1,multi,1,2,[],expulsion
n,n,0.5025051627308129,1,multi,1,2,[],anticipate
n,n,0.497944038361311,1,multi,1,2,[],zoning
n,n,0.6621802598237991,1,multi,1,2,[],merging
y,y,0.6229672115296125,1,multi,1,2,[],moderation
y,y,0.6854158509522676,1,multi,1,2,[],immunology
n,n,0.5092521999031305,1,multi,1,2,[],stammer
n,n,0.8567695878446102,1,multi,1,2,[],anticipate
n,n,3.185965860262513,1,multi,1,2,[],tread
y,y,0.6196996085345745,1,multi,1,2,[],erupt
n,n,0.5119975879788399,1,multi,1,2,[],zoning
y,y,0.5714328195899725,1,multi,1,2,[],immunology
y,y,0.7283580228686333,1,multi,1,2,[],moderation
n,n,0.7095807939767838,1,multi,1,2,[],truce
n,n,2.207568099722266,1,multi,1,2,[],expulsion
y,y,0.6455372646450996,1,multi,1,2,[],nepotism
y,y,0.6940266992896795,1,multi,1,2,[],volley
y,y,0.7030561026185751,1,multi,1,2,[],pulmonary
y,y,0.7050932850688696,1,multi,1,2,[],futuristic
n,n,1.027126669883728,1,multi,1,2,[],merging
y,y,0.7326321993023157,1,multi,1,2,[],maternal
n,n,0.7058468610048294,1,multi,1,2,[],burly
y,y,0.6153896767646074,2,single,2,2,[],provenance
y,y,0.4917375463992357,2,single,2,2,[],provenance
y,y,0.4610647354274988,2,single,2,2,[],provenance
n,n,0.7850980442017317,2,single,2,2,[],mistaking
n,n,0.5198076870292425,2,single,2,2,[],encore
y,y,0.573317963629961,2,single,2,2,[],provenance
y,y,0.5473321788012981,2,single,2,2,[],provenance
n,n,0.5170713122934103,2,single,2,2,[],burrow
n,n,0.482592461630702,2,single,2,2,[],salvage
y,y,0.5777432788163424,2,single,2,2,[],provenance
n,n,0.5267244894057512,2,single,2,2,[],faint
n,n,0.4602796118706465,2,single,2,2,[],iridium
n,n,0.5763217564672232,2,single,2,2,[],pentagon
y,y,0.8302672933787107,2,single,2,2,[],provenance
n,n,0.49132079258561134,2,single,2,2,[],magnitude
y,y,0.6046151481568813,2,single,2,2,[],provenance
n,n,0.5097368583083153,2,single,2,2,[],mistaking
y,y,0.7051666006445885,2,single,2,2,[],provenance
y,y,0.7712199687957764,2,single,2,2,[],provenance
y,y,0.6318031139671803,2,single,2,2,[],provenance
y,y,0.7022210992872715,2,single,2,2,[],provenance
y,y,0.7042486649006605,2,single,2,2,[],provenance
n,n,0.5783006474375725,2,single,2,2,[],faint
n,n,0.7112156469374895,2,single,2,2,[],salvage
n,n,1.177185244858265,2,single,2,2,[],burrow
n,n,0.6029944159090519,2,single,2,2,[],encore
y,y,0.7332151085138321,2,single,2,2,[],provenance
n,n,0.723462475463748,2,single,2,2,[],pentagon
n,n,0.51053911074996,2,single,2,2,[],iridium
y,y,0.609965305775404,2,single,2,2,[],provenance
n,n,0.5742905847728252,2,single,2,2,[],magnitude
y,y,0.5412503778934479,2,single,2,2,[],provenance
