C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.647402967326343,1,multi,1,1,[],occupant
n,n,1.2557560186833143,1,multi,1,1,[],plaintive
y,y,0.9091836996376514,1,multi,1,1,[],bastion
n,n,1.0789252212271094,1,multi,1,1,[],dismal
n,n,1.0178376715630293,1,multi,1,1,[],benzene
n,n,0.9714025165885688,1,multi,1,1,[],enforcing
n,n,0.9267431357875466,1,multi,1,1,[],avalanche
n,n,0.7466489393264055,1,multi,1,1,[],placate
y,n,2.771904000081122,1,multi,1,1,[],approving
n,n,1.1773283751681447,1,multi,1,1,[],swarm
y,y,1.2751230793073771,1,multi,1,1,[],nutritious
n,n,0.9947000192478299,1,multi,1,1,[],imploring
y,y,1.031960337422788,1,multi,1,1,[],buoyancy
y,y,1.0035392297431829,1,multi,1,1,[],therapies
y,y,1.0999577837064862,1,multi,1,1,[],prominence
y,y,1.2491826480254529,1,multi,1,1,[],obviate
n,n,1.1107659712433815,1,multi,1,1,[],benzene
y,y,1.1027332209050655,1,multi,1,1,[],obviate
n,n,1.9240172766149044,1,multi,1,1,[],dismal
n,n,1.0136289950460196,1,multi,1,1,[],swarm
n,n,0.9970373706892132,1,multi,1,1,[],enforcing
y,y,1.0843153428286314,1,multi,1,1,[],approving
y,y,1.0873305536806583,1,multi,1,1,[],occupant
y,y,1.0424028541892767,1,multi,1,1,[],bastion
y,y,0.999186328612268,1,multi,1,1,[],buoyancy
n,n,1.0945715680718422,1,multi,1,1,[],avalanche
n,n,2.1008919440209866,1,multi,1,1,[],plaintive
y,y,0.9616871364414692,1,multi,1,1,[],nutritious
y,y,1.1457466287538407,1,multi,1,1,[],therapies
n,y,1.599281276576221,1,multi,1,1,[],placate
y,y,0.9794728262349964,1,multi,1,1,[],prominence
n,n,1.0057717189192772,1,multi,1,1,[],imploring
y,y,1.12595830950886,1,multi,2,1,[],approving
y,y,1.2779766386374831,1,multi,2,1,[],occupant
y,y,1.020727887749672,1,multi,2,1,[],therapies
n,n,0.9420601688325404,1,multi,2,1,[],mistaking
n,n,0.939830985851586,1,multi,2,1,[],larvae
y,y,1.0817523375153542,1,multi,2,1,[],buoyancy
y,y,1.1648351550102234,1,multi,2,1,[],obviate
n,n,0.860724582336843,1,multi,2,1,[],caramel
n,n,0.9509095959365368,1,multi,2,1,[],asphalt
y,y,1.0286392485722902,1,multi,2,1,[],nutritious
n,n,0.8941433988511562,1,multi,2,1,[],tandem
n,n,0.9248210322111844,1,multi,2,1,[],mortified
n,n,0.9423714559525252,1,multi,2,1,[],anomaly
n,n,0.8283027233555913,1,multi,2,1,[],plaguing
y,y,0.9991839248687028,1,multi,2,1,[],prominence
y,y,0.9106268547475338,1,multi,2,1,[],bastion
n,n,0.944327812641859,1,multi,2,1,[],plaguing
n,n,0.7664420660585165,1,multi,2,1,[],larvae
n,n,0.9536958504468204,1,multi,2,1,[],caramel
y,y,0.9297502348199488,1,multi,2,1,[],buoyancy
y,y,0.9414841691032052,1,multi,2,1,[],therapies
y,y,1.419408826157451,1,multi,2,1,[],nutritious
