,stim,S,C,R,RT,block,cond,day,prestim_R
0,lobster,W,k,k,1.1799778854183387,1,multi,2,[]
1,havoc,W,k,k,0.7577401055314112,1,multi,2,[]
2,miniature,P,d,d,0.5351351513672853,1,multi,2,[]
3,drivel,W,k,k,0.5027069336356362,1,multi,2,[]
4,archetypal,W,k,k,0.65820523299044,1,multi,2,[]
5,leopard,W,k,k,0.5738479982683202,1,multi,2,[]
6,lotpler,N,j,j,0.6347445404680911,1,multi,2,[]
7,bemiiphy,N,j,j,0.5280503707763273,1,multi,2,[]
8,elumatize,N,j,j,0.5506859728629934,1,multi,2,[]
9,affidavit,W,k,j,0.4723922214470804,1,multi,2,[]
10,repinchy,N,j,j,0.7136386308266083,1,multi,2,[]
11,unicorn,W,k,k,0.44356994339614175,1,multi,2,[]
12,measuring,W,k,k,0.7574907154776156,1,multi,2,[]
13,quarantine,W,k,k,0.5599674891564064,1,multi,2,[]
14,manifest,W,k,k,0.6278403422911651,1,multi,2,[]
15,erplasiant,N,j,j,0.6992307969776448,1,multi,2,[]
16,bereft,W,k,k,0.7972720334655605,1,multi,2,[]
17,penchant,W,k,k,0.7570312969473889,1,multi,2,[]
18,parlour,P,d,d,0.5503623667464126,1,multi,2,[]
19,whipaderos,N,j,j,0.8790722690318944,1,multi,2,[]
20,placebo,W,k,k,0.579492325996398,1,multi,2,[]
21,desolation,W,k,k,0.48250994554837234,1,multi,2,[]
22,impulse,W,k,k,0.5195747148536611,1,multi,2,[]
23,edigagic,N,j,j,0.7021579750726232,1,multi,2,[]
24,oyster,P,d,d,0.4300358761101961,1,multi,2,[]
25,emexole,N,j,j,0.6367928440013202,1,multi,2,[]
26,bunge,N,j,k,0.4431814357667463,1,multi,2,[]
27,starvation,W,k,k,0.4882053531764541,1,multi,2,[]
28,roolerve,N,j,j,0.5455025660194224,1,multi,2,[]
29,iterare,N,j,j,0.5472344747249736,1,multi,2,[]
30,interblym,N,j,j,0.5559147506719455,1,multi,2,[]
31,microphone,W,k,k,0.5507037005882012,1,multi,2,[]
32,lablope,N,j,j,0.7284539019019576,1,multi,2,[]
33,aycacle,N,j,j,0.6455948102811817,1,multi,2,[]
34,conumpham,N,j,j,0.7741015948995482,1,multi,2,[]
35,alnoo,N,j,j,0.6336276937072398,1,multi,2,[]
36,furdall,N,j,j,0.5680188815313159,1,multi,2,[]
37,fiemning,N,j,j,0.740923704666784,1,multi,2,[]
38,commute,P,d,d,0.5162178647442488,1,multi,2,[]
39,differ,W,k,k,0.6395992331963498,1,multi,2,[]
40,consort,W,k,k,0.5900256000313675,1,multi,2,[]
41,balancing,W,k,k,0.5180753698805347,1,multi,2,[]
42,telte,N,j,j,0.5225106065918226,1,multi,2,[]
43,berserk,W,k,k,0.44914305974089075,1,multi,2,[]
44,ebude,N,j,j,0.4910252635163488,1,multi,2,[]
45,subterpose,N,j,j,0.9321974568156293,1,multi,2,[]
46,broccoli,P,d,d,0.5819889306876576,1,multi,2,[]
47,arfdent,N,j,j,0.5809913705015788,1,multi,2,[]
48,musel,N,j,j,0.6759963583026547,1,multi,2,[]
49,etneda,N,j,j,0.5777922671113629,1,multi,2,[]
50,habitat,W,k,k,0.5907419203722384,1,multi,2,[]
51,despondent,W,k,k,0.5667542035662336,1,multi,2,[]
52,cantet,N,j,j,0.6666045695455978,1,multi,2,[]
