,stim,S,C,R,RT,block,cond,day,prestim_R
0,deviating,W,d,j,3.915504125878215,1,multi,1,[]
1,clarified,W,d,d,1.0092105846852064,1,multi,1,[]
2,boontidol,N,s,d,0.5846093017607927,1,multi,1,[]
3,macabre,P,j,j,1.2908020038157701,1,multi,1,[]
4,nadation,N,s,d,0.7723827864974737,1,multi,1,[]
5,quarantine,W,d,d,2.6510668005794287,1,multi,1,[]
6,strale,N,s,d,1.0755355786532164,1,multi,1,[]
7,ecstatic,W,d,d,5.496562782675028,1,multi,1,[]
8,turret,W,d,s,0.8656706903129816,1,multi,1,[]
9,banter,W,d,d,1.5500901862978935,1,multi,1,[]
10,lenute,N,s,s,0.6307523716241121,1,multi,1,[]
11,eclectic,W,d,s,1.2611255515366793,1,multi,1,[]
12,motar,N,s,s,0.9667323399335146,1,multi,1,[]
13,catomous,N,s,s,1.4158456083387136,1,multi,1,[]
14,equitably,P,j,j,0.9724082034081221,1,multi,1,[]
15,disposable,W,d,d,1.647606898099184,1,multi,1,[]
16,eegremine,N,s,s,0.8320977538824081,1,multi,1,[]
17,starl,N,s,s,1.0771172493696213,1,multi,1,[]
18,safari,W,d,d,0.9660265371203423,1,multi,1,[]
19,goblet,W,d,s,2.3820380065590143,1,multi,1,[]
20,comparting,N,s,d,1.209498917683959,1,multi,1,[]
21,terrain,W,d,d,0.9615807943046093,1,multi,1,[]
22,jetty,W,d,d,0.7546725235879421,1,multi,1,[]
23,mandish,N,s,s,0.9720536507666111,1,multi,1,[]
24,convict,W,d,d,1.0222058836370707,1,multi,1,[]
25,stealth,P,j,j,0.7517135012894869,1,multi,1,[]
26,usokuptous,N,s,j,1.055028548464179,1,multi,1,[]
27,hevidity,N,s,s,3.415990736335516,1,multi,1,['s']
28,heprarpic,N,s,s,0.6454672552645206,1,multi,1,[]
29,hamstrung,W,d,s,0.7579873017966747,1,multi,1,[]
30,microscope,W,d,d,0.7215268537402153,1,multi,1,[]
31,cultivate,W,d,d,1.0146866384893656,1,multi,1,[]
32,brace,W,d,d,0.7180828731507063,1,multi,1,[]
33,etletonal,N,s,s,1.0102243702858686,1,multi,1,[]
34,etshision,N,s,s,1.2896175552159548,1,multi,1,[]
35,drelding,N,s,s,0.6922683529555798,1,multi,1,[]
36,roolerve,N,s,s,0.8121838495135307,1,multi,1,[]
37,furnish,W,d,d,1.1410144492983818,1,multi,1,[]
38,etceasing,N,s,s,1.3114012777805328,1,multi,1,[]
39,contradict,P,j,j,0.46229395642876625,1,multi,1,[]
40,ditefivity,N,s,s,0.8583203107118607,1,multi,1,[]
41,beware,W,d,d,0.7486090529710054,1,multi,1,[]
42,addustic,N,s,s,1.022059554234147,1,multi,1,[]
43,anxieties,W,d,d,0.759554548189044,1,multi,1,[]
44,compove,N,s,s,1.00097231939435,1,multi,1,[]
45,alterdent,N,s,s,1.4382377844303846,1,multi,1,[]
46,condemn,W,d,d,1.2481401693075895,1,multi,1,[]
47,ferridied,N,s,s,0.8994494508951902,1,multi,1,[]
48,applaud,P,j,j,1.057956924661994,1,multi,1,[]
49,dimmirable,N,s,s,0.9287776574492455,1,multi,1,[]
50,ayhect,N,s,s,0.8675113674253225,1,multi,1,[]
51,dralk,N,s,s,0.909810833632946,1,multi,1,[]
52,defining,W,d,d,0.8075052425265312,1,multi,1,[]
53,interfere,W,d,d,0.8163080923259258,1,multi,1,[]
54,disrupt,W,d,d,0.7952223569154739,1,multi,1,[]
55,errant,W,d,s,0.7229456696659327,1,multi,1,[]
56,demadating,N,s,s,1.2741788402199745,1,multi,1,[]
57,wrath,W,d,d,0.793726921081543,1,multi,1,[]
58,pudding,W,d,d,0.6564058419317007,1,multi,1,[]
59,adequacy,P,j,j,0.8830387182533741,1,multi,1,[]
60,buffer,W,d,d,0.8794694431126118,1,multi,1,[]
61,arpling,N,s,s,0.7798788920044899,1,multi,1,[]
62,libraries,W,d,d,0.856455598026514,1,multi,1,[]
63,insult,W,d,d,0.7355912197381258,1,multi,1,[]
64,grappling,W,d,d,0.6767518185079098,1,multi,1,[]
65,bunge,N,s,s,1.273537639528513,1,multi,1,[]
66,resuce,N,s,d,0.7620851006358862,1,multi,1,[]
67,exciees,N,s,s,0.9368122071027756,1,multi,1,[]
68,otunance,N,s,s,0.8216260969638824,1,multi,1,[]
69,fluke,P,j,j,0.5925200562924147,1,multi,1,[]
70,collage,W,d,d,1.3206091597676277,1,multi,1,[]
71,sewrendeel,N,s,s,0.7355010807514191,1,multi,1,[]
72,bodidation,N,s,s,0.878777764737606,1,multi,1,[]
73,asikeing,N,s,s,0.8112088274210691,1,multi,1,[]
74,bumbling,P,j,j,1.0381199400871992,1,multi,1,[]
75,quift,N,s,s,1.1137342415750027,1,multi,1,[]
76,skand,N,s,s,0.7220562789589167,1,multi,1,[]
77,krening,N,s,s,0.8221696466207504,1,multi,1,[]
78,setturing,N,s,s,0.7530641108751297,1,multi,1,[]
79,smove,N,s,s,0.7544838283210993,1,multi,1,[]
80,delicacy,W,d,d,1.1158883068710566,1,multi,1,[]
81,dissivent,N,s,s,0.7641646489501,1,multi,1,[]
82,garnish,W,d,d,1.3896350711584091,1,multi,1,[]
83,arcane,W,d,s,0.7740029152482748,1,multi,1,[]
84,applaud,P,j,j,0.7726417891681194,1,multi,1,[]
85,squaruous,N,s,s,1.1121609844267368,1,multi,1,[]
86,setymer,N,s,s,0.6724551077932119,1,multi,1,[]
87,lovingly,W,d,d,0.854279899969697,1,multi,1,[]
88,vantage,W,d,s,0.8134097643196583,1,multi,1,[]
89,exclucist,N,s,s,0.7874537240713835,1,multi,1,[]
90,suscanse,N,s,s,1.0250684544444084,1,multi,1,[]
91,lystoden,N,s,s,0.8985910098999739,1,multi,1,[]
92,wriggle,W,d,d,0.8171473033726215,1,multi,1,[]
93,preserving,W,d,d,1.045098939910531,1,multi,1,[]
94,tursish,N,s,s,0.8028326444327831,1,multi,1,[]
95,sarpittic,N,s,s,0.6276359055191278,1,multi,1,[]
96,falicide,N,s,d,1.194044578820467,1,multi,1,[]
97,flare,W,d,d,0.6720464695245028,1,multi,1,[]
98,ceremonial,W,d,d,0.9556945990771055,1,multi,1,[]
99,appellate,W,d,s,0.7957364618778229,1,multi,1,[]
100,fluke,P,j,j,0.7666179798543453,1,multi,1,[]
101,plemic,N,s,s,0.6260966006666422,1,multi,1,[]
102,hydrogen,W,d,d,0.830432552844286,1,multi,1,[]
103,myriad,W,d,s,0.7874356955289841,1,multi,1,[]
104,pahistic,N,s,s,0.7162370905280113,1,multi,1,[]
