C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.5217465115420055,1,single,1,2,[],complacent
n,n,0.6722555076266872,1,single,1,2,[],derision
y,y,0.5009347619634354,1,single,1,2,[],complacent
y,y,0.4623213706217939,1,single,1,2,[],complacent
n,n,0.5223537612764629,1,single,1,2,[],volcano
y,y,0.4328951480129035,1,single,1,2,[],complacent
n,n,0.3467696477309801,1,single,1,2,[],placate
y,y,0.3579681622068165,1,single,1,2,[],complacent
y,y,0.3642705191014102,1,single,1,2,[],complacent
n,n,0.3865263271727599,1,single,1,2,[],aghast
n,n,0.5730751896044239,1,single,1,2,[],decorating
n,n,0.5699653257761383,1,single,1,2,[],dynamism
n,n,0.4068687427206896,1,single,1,2,[],infect
y,y,0.5245991731062531,1,single,1,2,[],complacent
y,y,0.3460758626461029,1,single,1,2,[],complacent
n,n,0.4692472026217729,1,single,1,2,[],folly
y,y,0.4033126810245449,1,single,1,2,[],complacent
y,y,0.3658518923475639,1,single,1,2,[],complacent
n,n,0.555092664930271,1,single,1,2,[],infect
y,y,0.4608532745187404,1,single,1,2,[],complacent
y,y,0.552858370487229,1,single,1,2,[],complacent
n,n,0.4836703604378272,1,single,1,2,[],volcano
n,n,0.4129685828665969,1,single,1,2,[],folly
n,n,0.505630506115267,1,single,1,2,[],derision
n,n,0.5970223429467296,1,single,1,2,[],dynamism
n,n,0.4312013989983825,1,single,1,2,[],placate
y,y,0.3589939665689599,1,single,1,2,[],complacent
y,y,0.3241893321246607,1,single,1,2,[],complacent
y,y,0.4431411728000967,1,single,1,2,[],complacent
n,n,0.4370139898819616,1,single,1,2,[],decorating
n,n,0.4928343929932453,1,single,1,2,[],aghast
y,y,0.3901082292723004,1,single,1,2,[],complacent
y,y,0.6476608415541705,2,multi,2,2,[],rendition
y,y,0.7122032859479077,2,multi,2,2,[],stature
n,n,0.4902416379190981,2,multi,2,2,[],pillar
y,y,0.4675657728657825,2,multi,2,2,[],secrecy
n,n,0.4976656490762253,2,multi,2,2,[],snack
n,n,0.7789830294495914,2,multi,2,2,[],piecing
n,n,0.5354930110624991,2,multi,2,2,[],influx
y,y,0.5991346465889364,2,multi,2,2,[],turret
y,y,0.792330204450991,2,multi,2,2,[],betray
y,y,0.5189109767670743,2,multi,2,2,[],fizzle
n,n,0.5004969772708137,2,multi,2,2,[],commend
n,n,0.4776991214166628,2,multi,2,2,[],accordion
n,n,0.4049129839113448,2,multi,2,2,[],pedigree
y,y,0.5594780236278893,2,multi,2,2,[],custard
n,n,0.6843614412937313,2,multi,2,2,[],labyrinth
y,y,1.0042726824758574,2,multi,2,2,[],sombre
n,y,0.6756339915737044,2,multi,2,2,[],snack
n,n,0.5874622910196194,2,multi,2,2,[],pedigree
n,n,0.6984706080402248,2,multi,2,2,[],labyrinth
n,n,0.5544105981825851,2,multi,2,2,[],pillar
y,y,0.581171652462217,2,multi,2,2,[],turret
y,y,0.5481704385601915,2,multi,2,2,[],fizzle
