,stim,S,C,R,RT,block,cond,day,prestim_R
0,flule,N,j,j,0.8623973783105612,1,single,2,[]
1,arcade,W,k,k,0.7265615165233612,1,single,2,[]
2,plufal,N,j,j,0.5536747835576534,1,single,2,[]
3,blazer,W,k,k,0.6924657616764307,1,single,2,[]
4,lycophite,N,j,k,0.5963678658008575,1,single,2,[]
5,banter,P,d,d,0.752673801034689,1,single,2,[]
6,stishation,N,j,j,0.7129932250827551,1,single,2,[]
7,sprinkle,W,k,k,0.8600870687514544,1,single,2,[]
8,palliative,W,k,j,0.6853196993470192,1,single,2,[]
9,sluca,N,j,j,0.5673419311642647,1,single,2,[]
10,excursion,W,k,k,0.6922100633382797,1,single,2,[]
11,punshant,N,j,j,0.6281530112028122,1,single,2,[]
12,maturing,W,k,k,0.9465450085699558,1,single,2,[]
13,anarchy,W,k,j,0.8724787253886461,1,single,2,[]
14,nemesis,W,k,k,0.7829593047499657,1,single,2,[]
15,commute,W,k,k,0.6296712849289179,1,single,2,[]
16,academies,W,k,k,0.7560799214988947,1,single,2,[]
17,stitch,W,k,k,0.9894835744053125,1,single,2,[]
18,banter,P,d,d,0.6817161720246077,1,single,2,[]
19,secular,W,k,k,0.735530523583293,1,single,2,[]
20,miniature,W,k,k,0.8207141738384962,1,single,2,[]
21,circulate,W,k,k,0.6476240251213312,1,single,2,[]
22,allocate,W,k,k,0.5361553207039833,1,single,2,[]
23,policing,W,k,k,0.8168146833777428,1,single,2,[]
24,cultivate,W,k,k,0.5637711547315121,1,single,2,[]
25,mediate,W,k,k,0.5926808081567287,1,single,2,[]
26,namified,N,j,j,1.009781176224351,1,single,2,[]
27,analytical,W,k,k,0.5932318698614836,1,single,2,[]
28,glove,W,k,k,0.6354417968541384,1,single,2,[]
29,pessimism,W,k,k,0.5458601787686348,1,single,2,[]
30,banter,P,d,d,0.5876034777611494,1,single,2,[]
31,ludicrous,W,k,k,0.8197000902146101,1,single,2,[]
32,exclucist,N,j,j,1.7986068446189165,1,single,2,[]
33,umbter,N,j,j,0.710311233997345,1,single,2,[]
34,ebude,N,j,j,0.6333910934627056,1,single,2,[]
35,engagingly,W,k,k,1.4957653358578682,1,single,2,[]
