,stim,S,C,R,RT,block,cond,day,prestim_R
0,tracing,W,j,j,0.935129141973448,1,single,2,[]
1,pastanic,N,k,k,0.8450440488813911,1,single,2,[]
2,complacent,P,d,d,0.45221175919868983,1,single,2,[]
3,rastring,N,k,k,0.7090949244593503,1,single,2,[]
4,carynx,N,k,k,0.6699515041545965,1,single,2,[]
5,spack,N,k,k,0.6266943499649642,1,single,2,[]
6,nublation,N,k,k,0.9110182325239293,1,single,2,[]
7,rejourning,N,k,k,1.0726746631698916,1,single,2,[]
8,priscing,N,k,k,0.617511988748447,1,single,2,[]
9,waping,N,k,k,0.9818152590742102,1,single,2,[]
10,chalice,W,j,j,0.8340678821696201,1,single,2,[]
11,lerraid,N,k,k,0.9579973077925388,1,single,2,[]
12,arejusity,N,k,k,0.7669711428752635,1,single,2,[]
13,lanyon,N,k,k,0.5374701032415032,1,single,2,[]
14,nutritious,W,j,j,0.5941768926568329,1,single,2,[]
15,pancake,W,j,j,0.5082878622197313,1,single,2,[]
16,complacent,P,d,d,0.5997214643721236,1,single,2,[]
17,swirl,W,j,j,1.0878637188579887,1,single,2,[]
18,robot,W,j,j,0.6028238164581126,1,single,2,[]
19,callous,W,j,j,0.7318891746690497,1,single,2,[]
20,raople,N,k,k,0.6421685516106663,1,single,2,[]
21,caricature,W,j,j,0.7157106715021655,1,single,2,[]
22,obsessive,W,j,j,0.5257421607384458,1,single,2,[]
23,lecturing,W,j,j,0.6512373351870338,1,single,2,[]
24,complacent,P,d,d,0.5808420369430678,1,single,2,[]
25,assimilate,W,j,j,0.8038442123361165,1,single,2,[]
26,blurb,W,j,j,0.49157121738244314,1,single,2,[]
27,lebuin,N,k,k,0.628857733507175,1,single,2,[]
28,essant,N,k,k,0.595258884888608,1,single,2,[]
29,ligament,W,j,j,0.6053745057288324,1,single,2,[]
30,namified,N,k,k,0.711599341375404,1,single,2,[]
31,hurricane,W,j,j,0.6656277417787351,1,single,2,[]
32,exquisite,W,j,j,0.8122363376314752,1,single,2,[]
33,demedind,N,k,k,0.739974219686701,1,single,2,[]
34,complacent,P,d,d,0.5472335733065847,1,single,2,[]
35,fowbod,N,k,k,0.9581024722574512,1,single,2,[]
36,tursworce,N,k,k,0.5500399625016144,1,single,2,[]
37,hevidity,N,k,k,0.6088272057531867,1,single,2,[]
38,seenfer,N,k,k,0.7080150355177466,1,single,2,[]
39,plush,W,j,j,0.52712822855392,1,single,2,[]
40,brape,N,k,j,0.3806287032930413,1,single,2,[]
