C,R,RT,block,cond,count,day,prestim_R,stim
n,n,1.1549464967101812,1,multi,1,1,[],audacious
n,n,0.6154685392975807,1,multi,1,1,[],atheist
y,y,0.6437793914228678,1,multi,1,1,[],instalment
n,n,0.860305042937398,1,multi,1,1,[],enforcing
n,n,0.5826407242566347,1,multi,1,1,[],morphine
n,n,0.5655998904258013,1,multi,1,1,[],granite
y,y,0.6505636963993311,1,multi,1,1,[],ominous
y,y,0.7070826422423124,1,multi,1,1,[],convict
y,y,0.5901999417692423,1,multi,1,1,[],libraries
y,y,0.6212159227579832,1,multi,1,1,[],reliably
n,n,0.5716086812317371,1,multi,1,1,[],apron
y,y,0.6325451321899891,1,multi,1,1,[],cardinal
y,y,0.5989721547812223,1,multi,1,1,[],blatant
y,y,0.672107070684433,1,multi,1,1,[],enticing
n,n,0.6118088178336619,1,multi,1,1,[],delirious
n,n,0.5522148665040731,1,multi,1,1,[],chandelier
n,n,0.5938855018466711,1,multi,1,1,[],granite
y,y,0.8120676428079605,1,multi,1,1,[],libraries
n,n,0.9909856095910072,1,multi,1,1,[],enforcing
y,y,0.6362964957952499,1,multi,1,1,[],blatant
y,y,0.5648189671337605,1,multi,1,1,[],cardinal
n,n,0.5356304440647364,1,multi,1,1,[],morphine
y,y,0.5192782841622829,1,multi,1,1,[],reliably
y,y,0.6218592282384634,1,multi,1,1,[],enticing
n,n,0.5802853442728519,1,multi,1,1,[],audacious
n,n,0.7312905788421631,1,multi,1,1,[],delirious
n,n,0.5914474911987782,1,multi,1,1,[],apron
n,n,0.5755547489970922,1,multi,1,1,[],atheist
y,y,0.6385833695530891,1,multi,1,1,[],convict
y,y,0.6609707642346621,1,multi,1,1,[],ominous
y,y,0.8076444286853075,1,multi,1,1,[],instalment
n,n,0.5764402337372303,1,multi,1,1,[],chandelier
n,n,0.5173288378864527,2,single,2,1,[],exterior
n,n,0.4028192479163408,2,single,2,1,[],paltry
y,n,0.35735638439655304,2,single,2,1,[],stove
n,n,0.5545371975749731,2,single,2,1,[],pronounce
y,y,0.4854051358997822,2,single,2,1,[],stove
n,n,0.4525818303227425,2,single,2,1,[],crest
n,n,0.4225426763296127,2,single,2,1,[],burrow
y,y,0.41434015333652496,2,single,2,1,[],stove
n,n,0.362945418804884,2,single,2,1,[],expel
y,y,0.3693138752132654,2,single,2,1,[],stove
n,n,0.4236336816102266,2,single,2,1,[],hindrance
n,n,0.6554117742925882,2,single,2,1,[],ostracism
y,y,0.3381025865674019,2,single,2,1,[],stove
y,y,0.6431345827877522,2,single,2,1,[],stove
y,y,0.6116727069020271,2,single,2,1,[],stove
y,y,0.4218419808894396,2,single,2,1,[],stove
n,n,0.3256760630756617,2,single,2,1,[],exterior
n,n,0.4286214783787728,2,single,2,1,[],crest
n,n,0.3644026983529329,2,single,2,1,[],paltry
n,n,0.401716822758317,2,single,2,1,[],burrow
y,y,0.34128486178815365,2,single,2,1,[],stove
y,y,0.476203553378582,2,single,2,1,[],stove
n,n,0.4194370228797197,2,single,2,1,[],pronounce
y,y,0.3221894148737192,2,single,2,1,[],stove
y,y,0.369118569418788,2,single,2,1,[],stove
y,y,0.3674416486173868,2,single,2,1,[],stove
n,n,0.3497650176286697,2,single,2,1,[],hindrance
y,y,0.3689154516905546,2,single,2,1,[],stove
y,y,0.3992280326783657,2,single,2,1,[],stove
n,n,0.5537836197763681,2,single,2,1,[],expel
y,y,0.380597710609436,2,single,2,1,[],stove
n,n,0.5149178691208363,2,single,2,1,[],ostracism
y,y,0.4957157541066408,2,single,3,1,[],stove
n,n,0.5221237316727638,2,single,3,1,[],attain
y,y,0.36066936142742634,2,single,3,1,[],stove
n,n,0.39100688323378563,2,single,3,1,[],nautical
n,n,0.47356543131172657,2,single,3,1,[],pneumonia
n,n,0.5207728203386068,2,single,3,1,[],decorating
n,n,0.43028097227215767,2,single,3,1,[],capricious
y,y,0.46904696710407734,2,single,3,1,[],stove
n,n,0.5642706099897623,2,single,3,1,[],graduation
y,y,0.38519700057804585,2,single,3,1,[],stove
n,n,0.32963745668530464,2,single,3,1,[],procedural
n,n,0.434655511751771,2,single,3,1,[],bravado
y,y,0.4505097921937704,2,single,3,1,[],stove
y,y,0.40226337872445583,2,single,3,1,[],stove
y,y,0.34885249100625515,2,single,3,1,[],stove
y,y,0.34187107905745506,2,single,3,1,[],stove
y,y,0.44588316045701504,2,single,3,1,[],stove
n,n,0.3677631504833698,2,single,3,1,[],bravado
n,n,0.48611574806272984,2,single,3,1,[],graduation
y,y,0.32639118283987045,2,single,3,1,[],stove
n,n,0.4463425762951374,2,single,3,1,[],decorating
y,y,0.4152196291834116,2,single,3,1,[],stove
n,n,0.4529201593250036,2,single,3,1,[],capricious
n,n,0.4548939447849989,2,single,3,1,[],nautical
n,n,0.4428913835436106,2,single,3,1,[],attain
y,y,0.4848450608551502,2,single,3,1,[],stove
n,n,0.46000553481280804,2,single,3,1,[],pneumonia
y,y,0.31209813989698887,2,single,3,1,[],stove
y,y,0.3009140584617853,2,single,3,1,[],stove
n,n,0.4497189559042454,2,single,3,1,[],procedural
y,y,0.5417747478932142,2,single,3,1,[],stove
y,y,0.4193183369934559,2,single,3,1,[],stove
