,stim,S,C,R,RT,block,cond,day,prestim_R
0,sarian,N,s,s,2.085056249052286,1,single,2,[]
1,burciusing,N,s,s,1.0650507025420666,1,single,2,[]
2,twenties,W,d,s,0.6899316050112247,1,single,2,[]
3,cobbucion,N,s,s,0.6700823027640581,1,single,2,[]
4,chidder,N,s,s,0.5558784268796444,1,single,2,[]
5,terrain,W,d,d,0.6786889433860779,1,single,2,[]
6,eloquence,P,j,j,0.7075213771313429,1,single,2,[]
7,denmisable,N,s,s,1.1265630777925253,1,single,2,[]
8,reclining,W,d,d,1.2809042446315289,1,single,2,[]
9,illuminate,W,d,d,0.5465362351387739,1,single,2,[]
10,stride,W,d,d,0.5894453562796116,1,single,2,[]
11,remiturst,N,s,s,0.7643884997814894,1,single,2,[]
12,eloquence,P,j,j,0.5257756095379591,1,single,2,[]
13,pedal,W,d,d,0.6763389743864536,1,single,2,[]
14,physange,N,s,s,1.802205566316843,1,single,2,[]
15,auspicious,W,d,d,0.890937153249979,1,single,2,[]
16,bouncing,W,d,d,0.6014755442738533,1,single,2,[]
17,alterdent,N,s,s,2.602586079388857,1,single,2,[]
18,cabsicep,N,s,s,0.5566857866942883,1,single,2,[]
19,mesified,N,s,s,0.9275177884846926,1,single,2,[]
20,attribute,W,d,d,0.7062828429043293,1,single,2,[]
21,tenth,W,d,d,1.0362876784056425,1,single,2,[]
22,achievable,W,d,d,0.7029076721519232,1,single,2,[]
23,papmarine,N,s,s,0.8307928144931793,1,single,2,[]
24,complicity,W,d,d,0.6997897010296583,1,single,2,[]
25,lerraid,N,s,s,0.7477073427289724,1,single,2,[]
26,escaping,W,d,d,0.5710193738341331,1,single,2,[]
27,blamego,N,s,s,0.599937142804265,1,single,2,[]
28,eloquence,P,j,j,0.5221690759062767,1,single,2,[]
29,hedging,W,d,d,1.8076933361589909,1,single,2,[]
30,frequency,W,d,d,0.5844611693173647,1,single,2,[]
31,stillor,N,s,s,0.5674618184566498,1,single,2,[]
32,gisathe,N,s,s,0.5323997549712658,1,single,2,[]
33,responsive,W,d,d,0.5720247458666563,1,single,2,[]
34,hethliness,N,s,s,0.6020178925246,1,single,2,[]
35,sterpy,N,s,s,0.6591782718896866,1,single,2,[]
36,stast,N,s,s,0.6058434676378965,1,single,2,[]
37,soppre,N,s,s,0.5599972605705261,1,single,2,[]
38,solemn,W,d,d,0.6689633540809155,1,single,2,[]
39,eloquence,P,j,j,0.5525924954563379,1,single,2,[]
40,melodic,W,d,d,0.8183566927909851,1,single,2,[]
41,reltirate,N,s,s,1.1092912033200264,1,single,2,[]
42,scoundrel,W,d,s,0.5634812004864216,1,single,2,[]
43,fubdulence,N,s,s,0.8424474187195301,1,single,2,[]
44,descack,N,s,s,0.591453991830349,1,single,2,[]
45,inept,W,d,s,0.5424934197217226,1,single,2,[]
46,excrersing,N,s,s,1.2743188589811325,1,single,2,[]
47,devise,W,d,d,0.5879655424505472,1,single,2,[]
48,twinkle,W,d,d,0.7949600480496883,1,single,2,[]
49,boppring,N,s,s,0.8517962209880352,1,single,2,[]
50,eloquence,P,j,j,0.531997125595808,1,single,2,[]
51,pricier,W,d,d,0.7396280243992805,1,single,2,[]
52,rerivetion,N,s,s,1.5709556750953197,1,single,2,[]
53,trapeze,W,d,d,0.67983403429389,1,single,2,[]
54,diagnosis,W,d,d,0.5096067544072866,1,single,2,[]
55,scafearism,N,s,s,0.7791661787778139,1,single,2,[]
56,seismic,W,d,d,1.3666828218847513,1,single,2,[]
57,nuodance,N,s,s,0.7009531185030937,1,single,2,[]
58,rouduring,N,s,s,0.9328249786049128,1,single,2,[]
59,azalea,W,d,d,4.512691373005509,1,single,2,[]
60,eloquence,P,j,j,0.6060375701636076,1,single,2,[]
61,bulble,N,s,s,2.6551778223365545,1,single,2,[]
62,decibel,W,d,d,0.6806972809135914,1,single,2,[]
63,gocatrous,N,s,s,0.6144891697913408,1,single,2,[]
64,mitigating,W,d,d,0.9057412780821323,1,single,2,[]
65,spange,N,s,s,0.843415530398488,1,single,2,[]
66,vitafod,N,s,s,0.6425478961318731,1,single,2,[]
67,ingell,N,s,s,0.9870479702949524,1,single,2,[]
68,sprunk,N,s,s,2.670229831710458,1,single,2,[]
69,strell,N,s,s,0.683942349627614,1,single,2,[]
70,eloquence,P,j,j,0.5959096513688564,1,single,2,[]
71,skeck,N,s,s,0.693022832274437,1,single,2,[]
72,eczema,W,d,d,0.6940537411719561,1,single,2,[]
73,flacorgo,N,s,s,0.7888983804732561,1,single,2,[]
74,mimpling,N,s,s,0.5795761402696371,1,single,2,[]
75,nullified,W,d,s,0.5306489206850529,1,single,2,[]
76,rewralsive,N,s,s,0.6533620860427618,1,single,2,[]
77,ewrareen,N,s,s,0.46992467530071735,1,single,2,[]
78,eminence,W,d,d,0.6771096773445606,1,single,2,[]
79,eloquence,P,j,j,0.6589421015232801,1,single,2,[]
80,envisage,W,d,d,1.981583334505558,1,single,2,[]
81,pessimism,W,d,d,0.9468373656272888,1,single,2,[]
82,otunance,N,s,s,0.5927036441862583,1,single,2,[]
83,arpide,N,s,s,0.5698700807988644,1,single,2,[]
84,majorities,W,d,d,0.6398232392966747,1,single,2,[]
85,eloquence,P,j,j,0.48036027513444424,1,single,2,[]
86,cacoag,N,s,s,0.7905909232795238,1,single,2,[]
87,furnish,W,d,d,0.917227016761899,1,single,2,[]
88,czell,N,s,s,1.1818488296121359,1,single,2,[]
89,thwame,N,s,s,0.6716324221342802,1,single,2,[]
90,cavalry,W,d,d,0.6214185934513807,1,single,2,[]
91,senoloire,N,s,s,2.155838103964925,1,single,2,[]
92,indulging,W,d,d,0.602397084236145,1,single,2,[]
93,quell,W,d,d,0.7726141456514597,1,single,2,[]
94,eloquence,P,j,j,0.5601366758346558,1,single,2,[]
95,immunity,W,d,d,0.5789532661437988,1,single,2,[]
96,ecocing,N,s,s,0.9459954500198364,1,single,2,[]
97,erode,W,d,d,2.615882145240903,1,single,2,[]
98,complicate,W,d,d,0.772166145965457,1,single,2,[]
99,posiration,N,s,s,0.9516686107963324,1,single,2,[]
100,stelody,N,s,s,0.6855699922889471,1,single,2,[]
101,sternum,W,d,d,0.6673765759915113,1,single,2,[]
102,probramp,N,s,s,0.6390474289655685,1,single,2,[]
103,eloquence,P,j,j,0.5515991430729628,1,single,2,[]
104,ilmesable,N,s,s,0.7144165467470884,1,single,2,[]
105,collateral,W,d,d,0.8364437408745289,1,single,2,[]
106,lespel,N,s,s,0.6014932729303837,1,single,2,[]
107,wombat,W,d,d,0.6836094297468662,1,single,2,[]
108,lithium,W,d,d,0.6275830212980509,1,single,2,[]
109,kestiries,N,s,s,0.5459701512008905,1,single,2,[]
110,barge,W,d,d,0.6837782934308052,1,single,2,[]
111,umiligous,N,s,s,1.449532425031066,1,single,2,[]
112,spied,W,d,d,0.5954078678041697,1,single,2,[]
113,eloquence,P,j,j,0.5576463863253593,1,single,2,[]
114,spleed,N,s,s,0.6953559760004282,1,single,2,[]
115,homicide,W,d,d,0.5363977998495102,1,single,2,[]
116,ascension,W,d,s,0.6559839807450771,1,single,2,[]
117,bembling,N,s,s,0.7897613290697336,1,single,2,[]
118,buffer,W,d,d,0.7473855409771204,1,single,2,[]
119,squaving,N,s,s,1.0666852556169033,1,single,2,[]
120,conspiring,W,d,d,0.5475563276559114,1,single,2,[]
