,stim,S,C,R,RT,block,cond,day,prestim_R
0,spider,W,s,s,0.8737268740078434,1,single,1,[]
1,mimphlet,N,d,d,1.3661521931207972,1,single,1,[]
2,revising,W,s,s,0.6924285040731775,1,single,1,[]
3,entrant,W,s,s,0.7883470192027744,1,single,1,[]
4,chalice,P,j,j,0.7299844627268612,1,single,1,[]
5,varridin,N,d,d,1.1591748151404317,1,single,1,[]
6,retebous,N,d,d,0.8938351811666507,1,single,1,[]
7,deplus,N,d,d,1.3003488148096949,1,single,1,[]
8,bicerimal,N,d,d,1.1669924254674697,1,single,1,[]
9,vuwreos,N,d,d,0.838706876267679,1,single,1,[]
10,lapring,N,d,d,1.5876963228802197,1,single,1,[]
11,hetfilment,N,d,d,1.6346777030994417,1,single,1,[]
12,brutish,W,s,s,0.9610549717617687,1,single,1,[]
13,edirbory,N,d,d,0.8330814899818506,1,single,1,[]
14,chalice,P,j,j,0.7031573614804074,1,single,1,[]
15,sotton,N,d,d,0.9771841639449121,1,single,1,[]
16,anchor,W,s,s,0.651287646178389,1,single,1,[]
17,canrital,N,d,d,0.9409021951432806,1,single,1,[]
18,rescind,W,s,d,2.162807489017723,1,single,1,[]
19,pomboes,N,d,d,1.1426306748471688,1,single,1,[]
20,emstanase,N,d,d,0.8671453943825327,1,single,1,[]
21,blurb,W,s,d,1.8294160649529658,1,single,1,[]
22,inusupibly,N,d,d,0.7484846581937745,1,single,1,[]
23,pultinide,N,d,d,0.7397851704590721,1,single,1,[]
24,destruct,W,s,s,0.667073702410562,1,single,1,[]
25,emapsacy,N,d,d,0.7897339855262544,1,single,1,[]
26,chalice,P,j,j,0.7244326914224075,1,single,1,[]
27,sturdy,W,s,s,0.856549344418454,1,single,1,[]
28,laren,N,d,d,1.0487514448759612,1,single,1,[]
29,vegetarian,W,s,s,0.775541918919771,1,single,1,[]
30,floftling,N,d,d,1.5390644647850422,1,single,1,[]
31,rousing,W,s,s,0.7866797150491038,1,single,1,[]
32,funcisol,N,d,d,0.7592624920798698,1,single,1,[]
33,compound,W,s,s,1.5606673062720802,1,single,1,[]
34,motain,N,d,d,0.8455143088067416,1,single,1,[]
35,altar,W,s,s,0.5966827587981243,1,single,1,[]
36,innate,W,s,s,0.7748983136698371,1,single,1,[]
37,neuroses,W,s,d,1.250436657006503,1,single,1,[]
38,strive,W,s,s,0.5949373326293426,1,single,1,[]
39,arranging,W,s,s,0.596074008004507,1,single,1,[]
40,velly,N,d,d,0.974273818283109,1,single,1,[]
41,chalice,P,j,j,0.7603997683909256,1,single,1,[]
42,constitute,W,s,s,0.6338099477579817,1,single,1,[]
43,digibul,N,d,d,0.7132861816935474,1,single,1,[]
44,flurry,W,s,s,1.0513252649252536,1,single,1,[]
45,turmint,N,d,d,0.8341108978202101,1,single,1,[]
46,nucleus,W,s,s,0.6391438788268715,1,single,1,[]
47,indignant,W,s,s,0.9175380025990307,1,single,1,[]
48,carnage,W,s,s,0.7181826294399798,1,single,1,[]
49,chalice,P,j,j,0.44125389445980545,1,single,1,[]
50,hinder,W,s,s,0.5871963419631356,1,single,1,[]
51,scoud,N,d,d,1.458229809126351,1,single,1,[]
52,conserving,W,s,s,0.6142259595217183,1,single,1,[]
53,tiring,W,s,s,0.6665253459359519,1,single,1,[]
54,finesse,W,s,s,0.8862354110897286,1,single,1,[]
55,chalice,P,j,j,0.660756034849328,1,single,1,[]
56,lyric,W,s,s,0.5913785741868196,1,single,1,[]
57,dissipate,W,s,s,0.5894038899423322,1,single,1,[]
58,acrimony,W,s,s,0.7734614694636548,1,single,1,[]
59,murky,W,s,s,0.6569914549618261,1,single,1,[]
60,thermal,W,s,s,0.5955989660287742,1,single,1,[]
61,garnish,W,s,s,0.6037140409607673,1,single,1,[]
62,intrepid,W,s,s,0.740867460888694,1,single,1,[]
63,chalice,P,j,j,0.42017326861969195,1,single,1,[]
64,ayhect,N,d,d,0.9399968811339932,1,single,1,[]
65,devegent,N,d,d,1.3538996558781946,1,single,1,[]
66,momamanrer,N,d,d,1.204983463670942,1,single,1,[]
67,writight,N,d,d,1.0520755367906531,1,single,1,[]
68,juttling,N,d,d,1.1458078372525051,1,single,1,[]
69,motive,W,s,s,0.6073767617635895,1,single,1,[]
70,reclining,W,s,s,0.8906117464939598,1,single,1,[]
71,platoof,N,d,d,0.9990255780430743,1,single,1,[]
72,potchet,N,d,d,0.6923368609423051,1,single,1,[]
73,umiligous,N,d,d,0.6042500781913986,1,single,1,[]
74,toving,N,d,d,0.6544362639979227,1,single,1,[]
75,unison,W,s,s,0.695008633978432,1,single,1,[]
76,flaxing,N,d,d,0.702884234895464,1,single,1,[]
77,exquisite,W,s,s,0.7267973848356633,1,single,1,[]
78,elicit,W,s,s,0.7069510869041551,1,single,1,[]
79,ferligied,N,d,d,0.6620294237654889,1,single,1,[]
80,fathiup,N,d,d,0.8646863536123419,1,single,1,[]
81,chalice,P,j,j,0.802967254552641,1,single,1,[]
82,inquire,W,s,s,0.5878038908995222,1,single,1,[]
83,jubilation,W,s,s,0.7308137580112088,1,single,1,[]
84,plung,N,d,d,0.8640033868869068,1,single,1,[]
85,conceive,W,s,s,0.5772435967664933,1,single,1,[]
86,coffin,W,s,s,0.6221457294159336,1,single,1,[]
87,calories,W,s,s,0.7384715186635731,1,single,1,[]
88,chalice,P,j,j,0.9298371125914855,1,single,1,[]
89,circeycent,N,d,d,0.901586387786665,1,single,1,[]
90,fantamiate,N,d,d,1.1720973989140475,1,single,1,[]
91,disturb,W,s,s,0.533888881051098,1,single,1,[]
92,cynsedial,N,d,d,0.709530916341464,1,single,1,[]
93,endexing,N,d,d,0.6726230699860025,1,single,1,[]
94,tweam,N,d,d,0.6293578940967564,1,single,1,[]
95,thyme,W,s,s,0.7478040952264564,1,single,1,[]
96,chalice,P,j,j,0.6910601668787422,1,single,1,[]
97,motar,N,d,d,1.6990126879245508,1,single,1,[]
98,rexpise,N,d,d,0.6988663593656383,1,single,1,[]
99,illaxuous,N,d,d,0.7468131474452093,1,single,1,[]
100,irratation,N,d,d,1.8021106165688252,1,single,1,[]
101,innirtion,N,d,d,0.8828752628760412,1,single,1,[]
