C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.9622745766682784,1,single,1,1,[],ferocious
y,y,0.8742980661481852,1,single,1,1,[],ferocious
y,y,0.4126272825524211,1,single,1,1,[],ferocious
n,n,1.6732765907072462,1,single,1,1,[],statue
n,n,0.4689141970884521,1,single,1,1,[],zoning
n,n,0.3791000163182616,1,single,1,1,[],tease
y,y,0.8194825497921556,1,single,1,1,[],ferocious
n,n,0.8143709660071181,1,single,1,1,[],pistachio
y,y,0.7672162150120129,1,single,1,1,[],ferocious
n,n,0.9547066563391128,1,single,1,1,[],mammoth
n,n,0.5958420456881868,1,single,1,1,[],benevolent
n,n,0.508885327988537,1,single,1,1,[],benzene
y,y,0.8244147533987416,1,single,1,1,[],ferocious
y,y,0.779317616179469,1,single,1,1,[],ferocious
y,y,0.6718938309786608,1,single,1,1,[],ferocious
n,n,0.8536750550701981,1,single,1,1,[],adjective
y,y,0.7648112587048672,1,single,1,1,[],ferocious
n,n,0.9342308752093232,1,single,1,1,[],zoning
y,y,0.900112285380601,1,single,1,1,[],ferocious
n,n,0.7946625834883889,1,single,1,1,[],tease
n,n,0.6834634014812764,1,single,1,1,[],mammoth
n,n,0.8113752870558528,1,single,1,1,[],benevolent
n,n,0.6143064853094984,1,single,1,1,[],benzene
y,y,0.8666412068996578,1,single,1,1,[],ferocious
y,y,0.7168707804667065,1,single,1,1,[],ferocious
n,n,0.7509340839460492,1,single,1,1,[],adjective
n,n,0.96834255423164,1,single,1,1,[],statue
n,n,0.6014037324930541,1,single,1,1,[],pistachio
y,y,0.8426030617265496,1,single,1,1,[],ferocious
y,y,0.7606161063013133,1,single,1,1,[],ferocious
y,y,0.6201590263808612,1,single,1,1,[],ferocious
y,y,0.6484806619409937,1,single,1,1,[],ferocious
y,y,1.1440425800974479,2,multi,2,1,[],commotion
n,n,0.5576157400209922,2,multi,2,1,[],extradite
n,n,0.5193921385798603,2,multi,2,1,[],temporal
n,n,0.4929024643643061,2,multi,2,1,[],nostril
n,n,0.5182533599145245,2,multi,2,1,[],disputing
y,y,0.6438083642860875,2,multi,2,1,[],snooker
y,n,0.5573423129535513,2,multi,2,1,[],suspense
n,n,0.7323296256363392,2,multi,2,1,[],valuing
y,y,1.1556301787786651,2,multi,2,1,[],thorn
n,n,0.6502056562167127,2,multi,2,1,[],dissolve
y,y,0.6827963596442714,2,multi,2,1,[],precinct
n,n,0.5445549403666519,2,multi,2,1,[],capacities
y,y,0.7853498379117809,2,multi,2,1,[],protocol
y,y,0.5989302691887133,2,multi,2,1,[],crippling
n,n,0.5611225172615377,2,multi,2,1,[],throttle
y,y,0.5580150637251791,2,multi,2,1,[],mystique
y,y,0.8429600192612271,2,multi,2,1,[],crippling
n,n,0.7381331902288366,2,multi,2,1,[],throttle
y,y,0.8553099085547728,2,multi,2,1,[],suspense
n,n,0.5744630538538331,2,multi,2,1,[],valuing
y,y,0.6753777725389227,2,multi,2,1,[],thorn
y,y,0.5830246261757566,2,multi,2,1,[],commotion
n,y,1.0540550285513746,2,multi,2,1,[],disputing
y,y,0.6469449633295881,2,multi,2,1,['n'],mystique
n,n,0.7354611167247641,2,multi,2,1,[],nostril
y,y,0.4766864365519723,2,multi,2,1,[],snooker
n,n,0.6199387823871803,2,multi,2,1,[],capacities
n,n,0.6551501790672773,2,multi,2,1,[],temporal
y,y,0.4508731187233934,2,multi,2,1,[],protocol
y,y,1.1007756014150802,2,multi,2,1,[],precinct
n,n,0.5138971559790662,2,multi,2,1,[],dissolve
n,n,0.6623926911415765,2,multi,2,1,[],extradite
n,n,0.5357373682054458,2,multi,3,1,[],floral
y,y,0.4793903598038014,2,multi,3,1,[],commotion
n,n,0.5495784866361646,2,multi,3,1,[],strode
y,y,0.5043584574741544,2,multi,3,1,[],mystique
n,n,0.4998006386158522,2,multi,3,1,[],petrified
y,y,0.6472769819083624,2,multi,3,1,[],protocol
y,y,0.5037728427996626,2,multi,3,1,[],precinct
n,n,0.5300951556273503,2,multi,3,1,[],pentagon
n,n,0.5436352038232144,2,multi,3,1,[],chlorine
y,y,0.6073046491364948,2,multi,3,1,[],thorn
y,y,0.6964412716188235,2,multi,3,1,[],suspense
n,n,0.5422245004592696,2,multi,3,1,[],cyclone
y,y,0.48691230833355803,2,multi,3,1,[],snooker
n,n,0.504267715732567,2,multi,3,1,[],immaculate
y,y,0.5396693094953662,2,multi,3,1,[],crippling
n,n,0.5073165777575923,2,multi,3,1,[],criterion
n,n,0.5907439830189105,2,multi,3,1,[],chlorine
n,n,0.5097750175918918,2,multi,3,1,[],floral
y,y,0.43318449084472377,2,multi,3,1,[],precinct
y,y,0.8890171559032751,2,multi,3,1,[],thorn
n,n,0.5814447585726157,2,multi,3,1,[],cyclone
n,n,0.6764720817445777,2,multi,3,1,[],criterion
n,n,0.6822744444507407,2,multi,3,1,[],petrified
y,y,0.4720853501203237,2,multi,3,1,[],snooker
y,y,0.654240057541756,2,multi,3,1,[],commotion
n,n,0.5758404051157413,2,multi,3,1,[],strode
y,y,0.6687455136125209,2,multi,3,1,[],suspense
n,n,0.5993803721939912,2,multi,3,1,[],immaculate
y,y,0.6495695626945235,2,multi,3,1,[],protocol
n,n,1.3701141813362483,2,multi,3,1,[],pentagon
y,y,0.7284382477082545,2,multi,3,1,[],mystique
y,y,0.5485307501658099,2,multi,3,1,[],crippling
