,stim,S,C,R,RT,block,cond,day,prestim_R
0,saliming,N,s,d,2.253869218751788,1,multi,1,[]
1,trute,N,s,s,1.581335388123989,1,multi,1,[]
2,revake,N,s,s,2.797340067103505,1,multi,1,[]
3,unare,N,s,s,1.077012686058879,1,multi,1,[]
4,defogue,N,s,s,0.774996567517519,1,multi,1,[]
5,badminton,W,d,d,1.4984987042844296,1,multi,1,[]
6,swamp,W,d,d,0.9578847195953131,1,multi,1,[]
7,syringe,P,j,j,0.7578809335827827,1,multi,1,[]
8,obsolete,W,d,d,2.055332023650408,1,multi,1,[]
9,terrentous,N,s,d,2.0780132487416267,1,multi,1,[]
10,predetance,N,s,s,1.956145903095603,1,multi,1,[]
11,confection,W,d,d,1.0041374620050192,1,multi,1,[]
12,drissling,N,s,s,4.219576958566904,1,multi,1,[]
13,molocanmum,N,s,s,4.180592266842723,1,multi,1,[]
14,oyster,P,j,j,1.8532054219394922,1,multi,1,[]
15,debris,W,d,d,1.57330053858459,1,multi,1,[]
16,rendidnous,N,s,s,1.492336681112647,1,multi,1,[]
17,wompit,N,s,s,0.7575828675180674,1,multi,1,[]
18,mandish,N,s,s,1.4710123743861914,1,multi,1,[]
19,posturing,W,d,d,0.8130822535604239,1,multi,1,[]
20,raople,N,s,s,0.8539451770484447,1,multi,1,[]
21,renovate,W,d,d,1.3581191468983889,1,multi,1,[]
22,embargo,W,d,d,1.0753210429102182,1,multi,1,[]
23,encucion,N,s,s,0.8603307511657476,1,multi,1,[]
24,debatable,W,d,d,0.7804152294993401,1,multi,1,[]
25,lethargic,P,j,j,0.8420321717858315,1,multi,1,[]
26,replicate,W,d,d,0.8561512213200331,1,multi,1,[]
27,spear,W,d,d,0.7432790268212557,1,multi,1,[]
28,rulding,N,s,s,2.782597839832306,1,multi,1,[]
29,sepulize,N,s,s,0.6451770029962063,1,multi,1,[]
30,chore,W,d,d,0.5897184815257788,1,multi,1,[]
31,orsial,N,s,s,1.3327123634517193,1,multi,1,[]
32,poudly,N,s,s,1.7737835738807917,1,multi,1,[]
33,autistic,W,d,d,0.7212411072105169,1,multi,1,[]
34,ugagra,N,s,s,0.7642869390547276,1,multi,1,[]
35,shrunk,P,j,j,0.8617231249809265,1,multi,1,[]
36,confiscate,W,d,d,0.7040731925517321,1,multi,1,[]
37,etderies,N,s,s,0.9700546283274889,1,multi,1,[]
38,atstahute,N,s,s,0.6841616909950972,1,multi,1,[]
39,crumple,W,d,d,0.9460492338985205,1,multi,1,[]
40,duplex,W,d,d,0.7919183969497681,1,multi,1,[]
41,gambit,W,d,s,0.5665580071508884,1,multi,1,[]
42,jetty,W,d,d,1.3516978174448013,1,multi,1,[]
43,juror,W,d,s,2.4118613861501217,1,multi,1,[]
44,arteries,P,j,j,2.7865544203668833,1,multi,1,[]
45,culpable,W,d,s,2.782986344769597,1,multi,1,[]
46,tecament,N,s,s,1.1676618717610836,1,multi,1,[]
47,enshand,N,s,s,2.02229362167418,1,multi,1,[]
48,secrecy,W,d,d,1.807751627638936,1,multi,1,[]
49,puzing,N,s,s,1.2645382825285196,1,multi,1,[]
50,arejusity,N,s,s,1.4789826236665249,1,multi,1,[]
51,flaxing,N,s,d,1.5890811868011951,1,multi,1,[]
52,oregano,W,d,d,0.9293179009109735,1,multi,1,[]
53,hesitation,W,d,d,1.356055524200201,1,multi,1,[]
54,usable,W,d,d,0.7362324204295874,1,multi,1,[]
55,furbour,N,s,s,0.8235091380774975,1,multi,1,[]
56,enviable,P,j,j,0.8525407835841179,1,multi,1,[]
57,potchet,N,s,s,1.8596871457993984,1,multi,1,[]
58,neciert,N,s,s,1.1798846628516912,1,multi,1,[]
59,briky,N,s,s,0.8376008495688438,1,multi,1,[]
60,destert,N,s,s,0.8906279727816582,1,multi,1,[]
61,gimmick,W,d,d,0.8229929320514202,1,multi,1,[]
62,polyester,W,d,d,0.6739090774208307,1,multi,1,[]
63,despicable,W,d,d,0.6397688556462526,1,multi,1,[]
64,pyramid,W,d,d,0.822175957262516,1,multi,1,[]
65,cluricle,N,s,s,1.6171083617955446,1,multi,1,[]
66,pounfly,N,s,s,1.197369571775198,1,multi,1,[]
67,interval,W,d,d,0.6833621431142092,1,multi,1,[]
68,cronesque,N,s,s,1.8593166675418615,1,multi,1,[]
69,clarified,P,j,j,0.8615695852786303,1,multi,1,[]
70,pixpiosis,N,s,s,0.9118741564452648,1,multi,1,[]
71,rhinoceros,W,d,d,0.7444730922579765,1,multi,1,[]
72,detriment,W,d,d,1.8477810490876436,1,multi,1,[]
73,myrille,N,s,s,2.5188594069331884,1,multi,1,[]
