C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.6774130354169756,1,single,1,1,[],excluding
n,n,0.5151850949041545,1,single,1,1,[],paragraph
y,y,0.5926817206200212,1,single,1,1,[],excluding
y,y,0.6509300111792982,1,single,1,1,[],excluding
y,y,0.5255158147774637,1,single,1,1,[],excluding
n,n,0.5390444251243025,1,single,1,1,[],flinch
n,n,0.5957059394568205,1,single,1,1,[],shampoo
y,y,0.5328292266931385,1,single,1,1,[],excluding
y,y,0.4935140793677419,1,single,1,1,[],excluding
y,y,0.4068140927702189,1,single,1,1,[],excluding
y,y,0.6434369189664721,1,single,1,1,[],excluding
n,n,0.5959466150961816,1,single,1,1,[],disparate
n,n,0.9421224880497904,1,single,1,1,[],cassette
n,n,0.5480488752946258,1,single,1,1,[],nostril
n,n,0.5108102683443576,1,single,1,1,[],sorrow
n,n,0.4603336045984179,1,single,1,1,[],groovy
y,y,0.5203438445460051,1,single,1,1,[],excluding
n,n,0.6618616690393537,1,single,1,1,[],shampoo
y,y,0.5615426311269403,1,single,1,1,[],excluding
n,n,0.6384404222480953,1,single,1,1,[],paragraph
y,y,0.5088421972468495,1,single,1,1,[],excluding
y,y,0.6162459901534021,1,single,1,1,[],excluding
n,n,0.5325227484572679,1,single,1,1,[],groovy
y,y,0.4041588495019823,1,single,1,1,[],excluding
n,n,0.6387255673762411,1,single,1,1,[],flinch
n,n,0.6850665779784322,1,single,1,1,[],sorrow
n,n,0.6668644754681736,1,single,1,1,[],nostril
n,n,1.078553975559771,1,single,1,1,[],disparate
y,y,0.4175399295054376,1,single,1,1,[],excluding
n,n,0.8461725676897913,1,single,1,1,[],cassette
y,y,0.8122243951074779,1,single,1,1,[],excluding
y,y,0.8471412791404873,1,single,1,1,[],excluding
n,n,0.8844126374460757,2,multi,2,1,[],faint
n,n,0.7128073645289987,2,multi,2,1,[],happiness
n,n,0.5548821380361915,2,multi,2,1,[],shrapnel
y,y,0.7896020950283855,2,multi,2,1,[],assuring
n,n,0.6512166582979262,2,multi,2,1,[],obtrusive
n,n,0.9807865193579346,2,multi,2,1,[],mellow
y,y,0.718883145134896,2,multi,2,1,[],atrocities
y,y,0.7870057437103242,2,multi,2,1,[],chortle
y,y,0.5825883708894253,2,multi,2,1,[],hysterical
n,n,0.6455098534934223,2,multi,2,1,[],critique
y,y,0.758040847023949,2,multi,2,1,[],catalyst
n,n,0.8624002893920988,2,multi,2,1,[],throttle
y,y,0.6475954076740891,2,multi,2,1,[],erratic
y,y,0.5771931521594524,2,multi,2,1,[],algae
y,y,0.606060997582972,2,multi,2,1,[],grimy
n,n,0.6231850178446621,2,multi,2,1,[],eradicate
y,y,0.7154701196122915,2,multi,2,1,[],assuring
y,y,0.6054849987849593,2,multi,2,1,[],algae
n,n,0.5836667537223548,2,multi,2,1,[],mellow
y,y,0.6306708988267928,2,multi,2,1,[],grimy
y,y,0.8690845195669681,2,multi,2,1,[],hysterical
y,y,0.7753454488702118,2,multi,2,1,[],catalyst
n,y,0.6668587662279606,2,multi,2,1,[],eradicate
y,y,0.9147257381118834,2,multi,2,1,[],chortle
n,n,0.6763517793733627,2,multi,2,1,[],happiness
n,n,1.6821321989409626,2,multi,2,1,[],critique
y,y,1.4068258109036833,2,multi,2,1,[],erratic
n,n,0.8604361244942993,2,multi,2,1,[],throttle
n,n,0.6387450979091227,2,multi,2,1,[],shrapnel
n,n,0.7011398586910218,2,multi,2,1,[],obtrusive
n,n,0.6370029794052243,2,multi,2,1,[],faint
y,y,0.98743168823421,2,multi,2,1,[],atrocities
y,y,0.6932753869332373,2,multi,3,1,['space'],algae
y,y,0.7022299596574157,2,multi,3,1,[],catalyst
n,n,0.7202310485299677,2,multi,3,1,[],activating
y,y,0.564368240069598,2,multi,3,1,[],atrocities
y,y,0.7351595428772271,2,multi,3,1,[],grimy
y,y,1.038438679650426,2,multi,3,1,[],assuring
n,n,0.586025133728981,2,multi,3,1,[],trolley
n,n,0.626088147982955,2,multi,3,1,[],daisies
y,y,0.8943885036278516,2,multi,3,1,[],erratic
y,y,0.7248796022031456,2,multi,3,1,[],chortle
n,n,0.706053726375103,2,multi,3,1,[],tranquil
n,n,0.660058856010437,2,multi,3,1,[],coinciding
y,y,0.7746859197504818,2,multi,3,1,[],hysterical
n,n,0.7141729954164475,2,multi,3,1,[],tributary
n,n,0.6201989583205432,2,multi,3,1,[],hectic
n,n,0.6165221210103482,2,multi,3,1,[],escalating
y,y,0.612748833373189,2,multi,3,1,[],hysterical
n,n,0.6250776711385697,2,multi,3,1,[],tributary
n,n,0.5914621173869818,2,multi,3,1,[],coinciding
n,n,0.5424814880825579,2,multi,3,1,[],trolley
n,n,0.6861278337892145,2,multi,3,1,[],hectic
n,n,0.5718889755662531,2,multi,3,1,[],activating
y,y,0.6007520135026425,2,multi,3,1,[],atrocities
n,n,0.7869759975001216,2,multi,3,1,[],escalating
y,y,0.7766242444049567,2,multi,3,1,[],grimy
n,n,0.6040523631963879,2,multi,3,1,[],daisies
y,y,0.6782516438979656,2,multi,3,1,[],algae
y,y,0.6760663338936865,2,multi,3,1,[],chortle
y,y,0.6578215647023171,2,multi,3,1,[],assuring
n,n,0.8364578087348491,2,multi,3,1,[],tranquil
y,y,0.8894782417919487,2,multi,3,1,[],erratic
y,y,0.7658614502288401,2,multi,3,1,[],catalyst
