,stim,S,C,R,RT,block,cond,day,prestim_R
0,regulate,W,j,j,1.0090609630569816,1,multi,2,[]
1,gaddit,N,k,k,0.5593822703231126,1,multi,2,[]
2,slope,W,j,j,0.9221777559723705,1,multi,2,[]
3,stallion,P,d,d,0.6337437047623098,1,multi,2,[]
4,brappling,N,k,k,2.0011658223811537,1,multi,2,[]
5,poharities,N,k,k,0.6084973423276097,1,multi,2,[]
6,notify,W,j,j,0.6437622648663819,1,multi,2,[]
7,nitch,N,k,k,0.5162501507438719,1,multi,2,[]
8,explicit,W,j,j,0.42682466958649457,1,multi,2,[]
9,resuce,N,k,k,0.6495631323195994,1,multi,2,[]
10,poultry,W,j,j,0.8031488019041717,1,multi,2,[]
11,impetus,W,j,k,0.6439088939223439,1,multi,2,[]
12,heliport,W,j,k,0.6544776139780879,1,multi,2,[]
13,swantet,N,k,k,0.7402307547163218,1,multi,2,[]
14,quirk,W,j,j,0.5064530367963016,1,multi,2,[]
15,aerial,P,d,d,0.5748783922754228,1,multi,2,[]
16,excitable,W,j,j,0.5419379030354321,1,multi,2,[]
17,obviate,W,j,j,0.44556556339375675,1,multi,2,[]
18,panther,W,j,j,0.48746726009994745,1,multi,2,[]
19,cywrifel,N,k,k,0.47866650368086994,1,multi,2,[]
20,catod,N,k,k,0.5247768787667155,1,multi,2,[]
21,clonantine,N,k,k,1.315372658893466,1,multi,2,[]
22,misargery,N,k,k,0.6720878405030817,1,multi,2,[]
23,pahistic,N,k,k,0.5258877149317414,1,multi,2,[]
24,thirst,W,j,j,0.4753445112146437,1,multi,2,[]
25,remnant,W,j,j,0.7225721525028348,1,multi,2,[]
26,stubborn,W,j,j,0.4227875592187047,1,multi,2,[]
27,chalk,P,d,d,0.5424375841394067,1,multi,2,[]
28,tursworce,N,k,k,0.48718061204999685,1,multi,2,[]
29,stigma,W,j,j,0.48738793609663844,1,multi,2,[]
30,shrog,N,k,k,0.4966853689402342,1,multi,2,[]
31,wheaker,N,k,j,0.5401483057066798,1,multi,2,[]
32,appencog,N,k,k,0.6889285643119365,1,multi,2,[]
33,analytical,W,j,j,0.5288593599107116,1,multi,2,[]
34,juggernaut,W,j,k,0.6223276604432613,1,multi,2,[]
35,zucchini,W,j,j,0.6238828913774341,1,multi,2,[]
36,vanish,W,j,j,0.4692314558196813,1,multi,2,[]
37,fictitious,W,j,j,0.6182923526503146,1,multi,2,[]
38,raving,P,d,d,0.5735812648199499,1,multi,2,[]
39,wimitation,N,k,k,0.5474710520356894,1,multi,2,[]
40,clite,N,k,j,0.4371830609161407,1,multi,2,[]
41,adurize,N,k,k,0.6742211752571166,1,multi,2,[]
42,plunging,W,j,j,0.5990043035708368,1,multi,2,[]
43,plung,N,k,j,0.6411514838691801,1,multi,2,[]
44,flier,W,j,k,0.6357604572549462,1,multi,2,[]
45,symptom,P,d,j,0.4793542786501348,1,multi,2,[]
46,pemmimine,N,k,k,0.6214575001504272,1,multi,2,[]
47,halstrang,N,k,k,0.5377854122780263,1,multi,2,[]
48,swilt,N,k,k,0.6104092306923121,1,multi,2,[]
49,purmant,N,k,k,0.8216880806721747,1,multi,2,[]
50,insasition,N,k,k,0.6096574554685503,1,multi,2,[]
51,inusupibly,N,k,k,0.5167985076550394,1,multi,2,[]
52,clarified,W,j,j,0.5873992638662457,1,multi,2,[]
53,ecologist,P,d,d,0.5704074038658291,1,multi,2,[]
54,arcade,W,j,j,0.8393611053470522,1,multi,2,[]
55,tyseritany,N,k,k,0.6203259313479066,1,multi,2,[]
56,caudlic,N,k,k,0.8726227967999876,1,multi,2,[]
57,amoesaa,N,k,k,0.5570220812223852,1,multi,2,[]
58,synthetic,W,j,j,0.9838022813200951,1,multi,2,[]
59,retulent,N,k,k,0.5800278414972126,1,multi,2,[]
60,soppre,N,k,k,0.5401089442893863,1,multi,2,[]
61,mediate,W,j,j,0.4437450177501887,1,multi,2,[]
62,surrogate,W,j,j,0.5176025645341724,1,multi,2,[]
63,nublation,N,k,k,0.8511314035858959,1,multi,2,[]
64,collyll,N,k,k,0.5153165913652629,1,multi,2,[]
65,cabsicep,N,k,k,0.6387296984903514,1,multi,2,[]
66,attentive,W,j,j,0.46111847436986864,1,multi,2,[]
67,chloggle,N,k,k,0.6811355829704553,1,multi,2,[]
68,interrupt,P,d,d,1.49492762144655,1,multi,2,[]
69,spiral,W,j,j,0.48816164559684694,1,multi,2,[]
70,bramp,N,k,k,0.5683777313679457,1,multi,2,[]
71,respite,W,j,j,0.7092814778443426,1,multi,2,[]
72,pewrery,N,k,k,0.5283530687447637,1,multi,2,[]
73,morilation,N,k,k,0.6767952986992896,1,multi,2,[]
74,atlemen,N,k,k,0.5695711965672672,1,multi,2,[]
75,marmefen,N,k,k,0.534458011155948,1,multi,2,[]
76,exponent,W,j,j,0.6551674923393875,1,multi,2,[]
77,niquodan,N,k,k,0.513761059846729,1,multi,2,[]
78,impromptu,P,d,d,0.8131634558085352,1,multi,2,[]
79,connern,N,k,k,0.5098943158518523,1,multi,2,[]
80,sepulize,N,k,k,0.4893803505692631,1,multi,2,[]
