,stim,S,C,R,RT,block,cond,day,prestim_R
0,ornate,W,j,j,1.6450258659024257,1,multi,2,[]
1,motain,N,k,k,1.0214952734822873,1,multi,2,[]
2,atlemen,N,k,k,0.5040796219545882,1,multi,2,[]
3,appellate,P,d,d,0.7235508140001912,1,multi,2,[]
4,bunge,N,k,j,0.8556299083284102,1,multi,2,[]
5,ecocing,N,k,k,0.5620104040426668,1,multi,2,[]
6,entrant,W,j,j,0.8847072242351715,1,multi,2,[]
7,eltique,N,k,k,0.9291370191203896,1,multi,2,[]
8,enshand,N,k,k,0.546821680793073,1,multi,2,[]
9,lertle,N,k,k,0.5315157744917087,1,multi,2,[]
10,veceedable,N,k,k,0.9471624730504118,1,multi,2,[]
11,conclude,W,j,j,1.073072932602372,1,multi,2,[]
12,sefiening,N,k,k,0.8339459401613567,1,multi,2,[]
13,magisy,N,k,k,0.589956452982733,1,multi,2,[]
14,stusciaphy,N,k,k,0.4769908119633328,1,multi,2,[]
15,anatomy,W,j,j,0.8361736195802223,1,multi,2,[]
16,captivity,P,d,j,0.5371943438367452,1,multi,2,[]
17,salamander,W,j,j,0.7848510588810313,1,multi,2,[]
18,juncture,W,j,j,0.7915313928970136,1,multi,2,[]
19,writight,N,k,k,0.7502246759249829,1,multi,2,[]
20,pendulum,W,j,j,0.7425744269858114,1,multi,2,[]
21,mutton,W,j,j,0.6858581418346148,1,multi,2,[]
22,lemothous,N,k,k,0.667690565896919,1,multi,2,[]
23,adquocing,N,k,k,0.7833886747539509,1,multi,2,[]
24,motient,N,k,k,0.8600143564108294,1,multi,2,[]
25,poudly,N,k,k,0.5412122193665709,1,multi,2,[]
26,shrunk,P,d,d,0.645969940465875,1,multi,2,[]
27,shining,W,j,j,0.7264770845649764,1,multi,2,[]
28,atrocities,W,j,j,0.7636634659720585,1,multi,2,[]
29,decibel,W,j,j,0.6370267721067648,1,multi,2,[]
30,depleting,W,j,j,0.5715013279113919,1,multi,2,[]
31,urnard,N,k,k,0.6563983285450377,1,multi,2,[]
32,endurance,W,j,j,0.6030298723489977,1,multi,2,[]
33,circumvent,W,j,k,0.7892652533773798,1,multi,2,[]
34,educating,P,d,d,0.7841107025160454,1,multi,2,[]
35,fright,W,j,j,0.5577572610636707,1,multi,2,[]
36,dolenility,N,k,k,0.7845704205392394,1,multi,2,[]
37,amplifier,W,j,j,0.7112462955992669,1,multi,2,[]
38,polyester,W,j,j,0.5692679395724554,1,multi,2,[]
39,otspitate,N,k,k,0.8702306131890509,1,multi,2,[]
40,buoyancy,W,j,j,0.6964935532887466,1,multi,2,[]
41,erode,W,j,j,0.6964283514535055,1,multi,2,[]
42,skyropt,N,k,k,0.7123496188723948,1,multi,2,[]
43,mediate,W,j,j,0.5464178500405978,1,multi,2,[]
44,esove,N,k,k,0.6851953065488487,1,multi,2,[]
45,ingretment,N,k,k,1.1171034037834033,1,multi,2,[]
46,aerial,P,d,d,0.9392700458993204,1,multi,2,[]
47,remetiest,N,k,k,0.7051990503969137,1,multi,2,[]
48,pewer,N,k,k,0.7552196776377968,1,multi,2,[]
49,posia,N,k,k,0.5166103937954176,1,multi,2,[]
50,capturing,W,j,d,0.7701274621067569,1,multi,2,[]
51,unison,W,j,j,0.6728346003510524,1,multi,2,[]
52,weign,N,k,k,0.510651486547431,1,multi,2,[]
53,intrinsic,W,j,j,0.7140436648041941,1,multi,2,[]
54,resent,W,j,j,0.6841247344273143,1,multi,2,[]
55,cywrifel,N,k,k,0.625895285862498,1,multi,2,[]
56,renade,N,k,k,1.3843104544794187,1,multi,2,[]
57,assimilate,W,j,j,1.2545885418367106,1,multi,2,[]
58,skirmish,W,j,j,0.7469044901372399,1,multi,2,[]
59,atskyent,N,k,k,0.6123468244913965,1,multi,2,[]
60,exponent,W,j,j,0.7926671668246854,1,multi,2,[]
61,indemnity,P,d,d,1.262257419875823,1,multi,2,[]
62,stacaring,N,k,k,0.8916645909193903,1,multi,2,[]
63,catalyst,W,j,j,0.9702000554534607,1,multi,2,[]
64,blamego,N,k,k,0.7093788788770325,1,multi,2,[]
65,tantamount,P,d,d,0.7513901963247918,1,multi,2,[]
66,neamofes,N,k,k,0.6946982491936069,1,multi,2,[]
67,enceredge,N,k,k,0.6284868335642386,1,multi,2,[]
68,conbose,N,k,k,0.522933469794225,1,multi,2,[]
69,responsive,W,j,j,0.8095328092749696,1,multi,2,[]
70,insanity,W,j,j,0.6433886086451821,1,multi,2,[]
71,brape,N,k,k,0.7409491885337047,1,multi,2,[]
72,colel,N,k,k,0.48321533401031047,1,multi,2,[]
73,pattet,N,k,k,0.498426592501346,1,multi,2,[]
74,ascerlern,N,k,k,0.4997195118921809,1,multi,2,[]
75,cucumber,W,j,j,0.6391468835063279,1,multi,2,[]
76,rumble,W,j,j,0.6695838229788933,1,multi,2,[]
77,statistic,P,d,d,0.5154364602058195,1,multi,2,[]
78,rustling,W,j,j,0.6728989008115605,1,multi,2,[]
79,umakaa,N,k,k,0.5187818854174111,1,multi,2,[]
80,gauging,W,j,j,0.6362891199823935,1,multi,2,[]
81,palliative,W,j,j,0.5707014786312357,1,multi,2,[]
82,denmuciate,N,k,k,0.7276209712144919,1,multi,2,[]
83,mirth,W,j,k,0.707753640395822,1,multi,2,[]
84,indemnity,P,d,d,0.7688880262139719,1,multi,2,[]
85,erpusingly,N,k,k,0.8844371023005806,1,multi,2,[]
86,loneliness,W,j,j,0.7208438860543538,1,multi,2,[]
87,maturing,W,j,j,0.7660467884852551,1,multi,2,[]
88,grievance,W,j,j,0.6634368219820317,1,multi,2,[]
89,neciert,N,k,k,0.6021008212701418,1,multi,2,[]
90,brittle,W,j,j,0.5642867595015559,1,multi,2,[]
91,platoof,N,k,k,0.7852266455010977,1,multi,2,[]
92,bodidation,N,k,k,0.6079200102540199,1,multi,2,[]
93,pemmimine,N,k,k,0.5471218496095389,1,multi,2,[]
94,balconies,W,j,j,0.9798697585938498,1,multi,2,[]
95,drearling,N,k,k,0.6939783247653395,1,multi,2,[]
96,accumulate,W,j,d,0.5739038804895245,1,multi,2,[]
97,collusion,W,j,j,0.8880700766749214,1,multi,2,[]
98,deflect,W,j,j,0.4605259955569636,1,multi,2,[]
99,tantamount,P,d,d,0.5604978415940423,1,multi,2,[]
100,therapies,W,j,j,0.8113133903825656,1,multi,2,[]
101,administer,W,j,j,0.5822256782848854,1,multi,2,[]
102,nutritious,W,j,j,0.5492509750765748,1,multi,2,[]
103,abdrantic,N,k,k,0.624099380831467,1,multi,2,[]
104,motive,W,j,j,0.7025131553236861,1,multi,2,[]
105,educating,P,d,d,0.6384386773570441,1,multi,2,[]
106,simmer,W,j,j,0.6688527811784297,1,multi,2,[]
107,panfour,N,k,k,0.7274884642101824,1,multi,2,[]
108,circeycent,N,k,k,0.5486794824828394,1,multi,2,[]
109,vacacrous,N,k,k,0.7674971538071986,1,multi,2,[]
110,intricate,W,j,d,0.5709709996008314,1,multi,2,[]
111,donation,W,j,j,0.5700049907900393,1,multi,2,[]
112,ruflex,N,k,k,0.8218670742062386,1,multi,2,[]
113,retulent,N,k,k,0.6029003701114561,1,multi,2,[]
114,parsher,N,k,k,0.4520344325865153,1,multi,2,[]
115,appellate,P,d,d,0.9259986172546633,1,multi,2,[]
116,fantamiate,N,k,j,1.0337589280679822,1,multi,2,[]
117,celestial,W,j,j,0.6085386765480507,1,multi,2,[]
118,parlake,N,k,k,0.6027543419913854,1,multi,2,[]
119,pessimism,W,j,j,0.8288782248855568,1,multi,2,[]
120,anmizity,N,k,k,0.5619842632149812,1,multi,2,[]
121,slept,W,j,j,0.7407595924159978,1,multi,2,[]
122,liberties,W,j,j,0.7080192552530207,1,multi,2,[]
123,eluch,N,k,k,0.6039802567393053,1,multi,2,[]
124,apricot,W,j,j,0.6301556400721893,1,multi,2,[]
125,rirnless,N,k,k,0.7085733206768055,1,multi,2,[]
126,inscusage,N,k,k,0.5906231943808962,1,multi,2,[]
127,shrunk,P,d,d,0.7176592119212728,1,multi,2,[]
128,saffer,N,k,k,0.5287610719387885,1,multi,2,[]
129,spacious,W,j,j,0.6542692030488979,1,multi,2,[]
130,stealth,W,j,j,0.8467840920784511,1,multi,2,[]
131,tapestry,W,j,j,0.662966587493429,1,multi,2,[]
132,starch,W,j,j,0.777626574941678,1,multi,2,[]
133,conceding,W,j,j,0.5502500355360098,1,multi,2,[]
134,crave,W,j,j,0.5839632922434248,1,multi,2,[]
135,olvedious,N,k,k,0.5600402268464677,1,multi,2,[]
136,damigary,N,k,k,0.5569871582556516,1,multi,2,[]
137,aerial,P,d,d,0.7667360650375485,1,multi,2,[]
138,stolma,N,k,k,0.5553348775429185,1,multi,2,[]
139,sturdy,W,j,j,0.7331057378614787,1,multi,2,[]
140,stroll,W,j,j,0.5782459623587783,1,multi,2,[]
141,cullancies,N,k,k,0.7831906655046623,1,multi,2,[]
142,bountiful,W,j,j,0.8058718912943732,1,multi,2,[]
143,retentive,W,j,j,0.6696279919415247,1,multi,2,[]
144,satibate,N,k,k,0.5773292305239011,1,multi,2,[]
145,shrub,W,j,j,0.822248369717272,1,multi,2,[]
146,plateau,W,j,j,0.7371578668535221,1,multi,2,[]
147,catciox,N,k,k,0.7204643933509942,1,multi,2,[]
148,proquoling,N,k,k,0.5955235482251737,1,multi,2,[]
149,statistic,P,d,d,0.7246913955023047,1,multi,2,[]
150,fubdulence,N,k,k,0.8488335931906477,1,multi,2,[]
151,etshision,N,k,k,0.5188978665682953,1,multi,2,[]
152,rapport,W,j,j,0.7404531137144659,1,multi,2,[]
153,canlilare,N,k,k,0.4837546764174476,1,multi,2,[]
154,consieding,N,k,k,0.690949894633377,1,multi,2,[]
155,ivinertz,N,k,k,0.44982568273553625,1,multi,2,[]
156,raffle,W,j,j,0.509854641975835,1,multi,2,[]
157,orclack,N,k,k,0.441265612753341,1,multi,2,[]
158,captivity,P,d,j,0.5552462390915025,1,multi,2,[]
159,appease,W,j,j,0.6060060207964852,1,multi,2,[]
160,snile,N,k,k,0.5991213676752523,1,multi,2,[]
161,stadasty,N,k,k,0.5832863349351101,1,multi,2,[]
162,patriarch,W,j,j,0.8153429841913749,1,multi,2,[]
163,fictitious,W,j,j,0.7862948138790671,1,multi,2,[]
164,fundennies,N,k,k,0.6558637936541345,1,multi,2,[]
165,altitude,W,j,j,0.7875654985546134,1,multi,2,[]
166,deter,W,j,j,0.7772368662699591,1,multi,2,[]
167,emptiness,W,j,j,0.6127043829765171,1,multi,2,[]
168,assassin,W,j,j,0.5509828801441472,1,multi,2,[]
169,diaffodas,N,k,k,0.5217102592578158,1,multi,2,[]
170,aerial,P,d,d,0.49525183383957483,1,multi,2,[]
171,qualifier,W,j,j,0.7206443744362332,1,multi,2,[]
172,disnail,N,k,k,0.5327326751721557,1,multi,2,[]
173,tetturn,N,k,k,0.4774340041622054,1,multi,2,[]
174,appliance,W,j,j,0.6356076555966865,1,multi,2,[]
175,fivish,N,k,k,0.8419982170162257,1,multi,2,[]
176,swipe,W,j,j,0.8000472938874736,1,multi,2,[]
177,saffike,N,k,k,0.5267710637126584,1,multi,2,[]
178,appellate,P,d,d,1.0523126070620492,1,multi,2,[]
