C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.7144404128193855,1,single,1,2,[],angrily
y,y,0.4673522566445172,1,single,1,2,[],angrily
n,n,0.3513283128850162,1,single,1,2,[],sleeve
n,n,0.4035612167790532,1,single,1,2,[],competency
n,n,0.41408934514038265,1,single,1,2,[],disparate
n,n,0.385680916486308,1,single,1,2,[],insulation
n,n,0.3780814583878964,1,single,1,2,[],consuming
y,y,0.4344926823396236,1,single,1,2,[],angrily
y,y,0.4422970602754504,1,single,1,2,[],angrily
y,y,0.4202174071688205,1,single,1,2,[],angrily
n,n,0.4509430513717234,1,single,1,2,[],decency
n,n,0.4538993644528091,1,single,1,2,[],intellect
y,y,0.3219283369835466,1,single,1,2,[],angrily
y,y,0.36084626452066,1,single,1,2,[],angrily
y,y,0.3511501345783472,1,single,1,2,[],angrily
n,n,0.3782758614979685,1,single,1,2,[],resurrect
y,y,0.3546941648237407,1,single,1,2,[],angrily
n,n,0.4068865056615323,1,single,1,2,[],intellect
n,n,0.4675172138959171,1,single,1,2,[],disparate
n,n,0.4155406095087528,1,single,1,2,[],competency
n,n,0.3572559622116387,1,single,1,2,[],sleeve
y,y,0.3475255789235234,1,single,1,2,[],angrily
y,y,0.34266940131783485,1,single,1,2,[],angrily
y,y,0.3628933588042855,1,single,1,2,[],angrily
n,n,0.40809889743104577,1,single,1,2,[],consuming
y,y,0.29968703142367303,1,single,1,2,[],angrily
y,y,0.5834209700115025,1,single,1,2,[],angrily
y,y,0.3424374393653125,1,single,1,2,[],angrily
n,n,0.4245351445861161,1,single,1,2,[],insulation
y,y,0.34326853626407683,1,single,1,2,[],angrily
n,n,0.4274508943781257,1,single,1,2,[],resurrect
n,n,0.3872274297755212,1,single,1,2,[],decency
y,n,0.7217162661254406,2,multi,2,2,[],browsing
n,n,0.5758975306525826,2,multi,2,2,[],craving
y,y,0.5247964924201369,2,multi,2,2,[],oyster
y,y,0.5793748563155532,2,multi,2,2,[],levied
y,y,0.5784031401854008,2,multi,2,2,[],trilogy
y,y,0.6552976262755692,2,multi,2,2,[],obsolete
y,y,0.5619341419078411,2,multi,2,2,[],coyote
n,n,0.6046785404905677,2,multi,2,2,[],avalanche
n,n,0.5188706456683576,2,multi,2,2,[],rotary
n,n,0.5163473084103316,2,multi,2,2,[],attire
n,n,0.5779226906597614,2,multi,2,2,[],obtuse
n,n,0.6228088310454041,2,multi,2,2,[],decadent
n,n,0.5870530374813825,2,multi,2,2,[],rectangle
n,n,0.5221130051650107,2,multi,2,2,[],memoir
y,n,0.5126605555415154,2,multi,2,2,[],fortress
y,y,0.5522115710191429,2,multi,2,2,[],abdomen
n,n,0.8580029276199639,2,multi,2,2,[],obtuse
y,y,0.5312205164227635,2,multi,2,2,[],coyote
y,y,0.6199044990353286,2,multi,2,2,[],fortress
y,y,0.5841745459474623,2,multi,2,2,[],browsing
y,y,0.4712138823233545,2,multi,2,2,[],trilogy
y,y,0.5013497062027454,2,multi,2,2,[],levied
n,n,0.5586361959576607,2,multi,2,2,[],memoir
n,n,0.5054204580374062,2,multi,2,2,[],rectangle
y,y,0.5008325991220772,2,multi,2,2,[],abdomen
n,n,0.5101471336092801,2,multi,2,2,[],rotary
n,n,0.6975345327518879,2,multi,2,2,[],craving
n,n,0.4894517404027283,2,multi,2,2,[],decadent
n,n,0.5307400666642934,2,multi,2,2,[],avalanche
y,n,0.914302978431806,2,multi,2,2,[],obsolete
n,n,0.4961897544562817,2,multi,2,2,[],attire
y,y,0.4894568484742194,2,multi,2,2,[],oyster
y,y,0.6666730768047273,2,multi,3,2,[],coyote
y,y,0.5252895618323237,2,multi,3,2,[],abdomen
y,y,0.45879850909113884,2,multi,3,2,[],oyster
n,n,0.4799121548421681,2,multi,3,2,[],derelict
n,n,0.5419565690681338,2,multi,3,2,[],lectern
n,n,0.5027150365058333,2,multi,3,2,[],curiosity
n,n,0.4501017387956381,2,multi,3,2,[],prancing
n,n,0.5559980794787407,2,multi,3,2,[],ambivalent
n,n,0.525738762691617,2,multi,3,2,[],abrupt
y,y,0.5483060767874122,2,multi,3,2,[],trilogy
y,y,0.479106898419559,2,multi,3,2,[],levied
n,n,0.49324305658228695,2,multi,3,2,[],shrapnel
y,y,0.534551213728264,2,multi,3,2,[],obsolete
y,y,0.5112159012351185,2,multi,3,2,[],browsing
n,n,0.5727384011261165,2,multi,3,2,[],quoting
y,y,0.49174251523800194,2,multi,3,2,[],fortress
n,n,0.581042158184573,2,multi,3,2,[],derelict
n,n,0.6440507767256349,2,multi,3,2,[],quoting
y,y,0.5165555332787335,2,multi,3,2,[],fortress
y,y,0.5780870469752699,2,multi,3,2,[],obsolete
y,y,0.5269763937685639,2,multi,3,2,[],levied
y,y,0.5975246774032712,2,multi,3,2,[],abdomen
n,n,0.5666650240309536,2,multi,3,2,[],curiosity
y,y,0.3875795791391283,2,multi,3,2,[],coyote
y,y,0.49197417637333274,2,multi,3,2,[],browsing
y,y,0.501289912732318,2,multi,3,2,[],oyster
n,n,0.5425866523291916,2,multi,3,2,[],ambivalent
y,y,0.5102060255594552,2,multi,3,2,[],trilogy
n,n,0.5536150611005723,2,multi,3,2,[],lectern
n,n,0.5003942151088268,2,multi,3,2,[],abrupt
n,n,0.5097159605938941,2,multi,3,2,[],prancing
n,n,0.48911070823669434,2,multi,3,2,[],shrapnel
