C,R,RT,block,cond,count,day,prestim_R,stim
y,y,1.5075022587552669,1,multi,1,1,[],statistic
y,y,0.7908549873391166,1,multi,1,1,[],lovingly
y,y,0.5015220254426822,1,multi,1,1,[],espousing
y,y,0.5428199791349471,1,multi,1,1,[],relocating
n,n,0.5904190669534728,1,multi,1,1,[],coinciding
n,n,0.6785081475973129,1,multi,1,1,[],abrasive
y,y,1.8032319040503355,1,multi,1,1,[],phasing
n,n,0.6599574956344441,1,multi,1,1,[],climactic
y,y,0.7356366079766303,1,multi,1,1,[],palliative
n,n,0.6938840448856354,1,multi,1,1,[],wreath
y,y,0.5657607829198241,1,multi,1,1,[],attentive
n,n,0.6106331150513142,1,multi,1,1,[],imitation
n,n,0.6368421195074916,1,multi,1,1,[],deficiency
y,y,0.5872428098227829,1,multi,1,1,[],platypus
n,n,0.7142612475436181,1,multi,1,1,[],procedural
n,n,0.5722740481141955,1,multi,1,1,[],gliding
y,y,0.6011797612300143,1,multi,1,1,[],platypus
n,n,0.8674093657173216,1,multi,1,1,[],abrasive
y,y,0.5495946523733437,1,multi,1,1,[],statistic
n,n,0.5673373434692621,1,multi,1,1,[],coinciding
n,n,0.6122400229796767,1,multi,1,1,[],deficiency
n,n,0.4784991936758161,1,multi,1,1,[],wreath
y,y,0.8925333768129349,1,multi,1,1,[],phasing
n,n,0.4761104655917734,1,multi,1,1,[],gliding
y,n,0.378249534056522,1,multi,1,1,[],lovingly
n,y,0.5657779095927253,1,multi,1,1,[],procedural
y,y,0.7188488073879853,1,multi,1,1,[],relocating
y,y,0.5720123397186399,1,multi,1,1,[],palliative
n,n,0.5390421831980348,1,multi,1,1,[],imitation
n,n,0.5386365500744432,1,multi,1,1,[],climactic
y,y,0.6913060212973505,1,multi,1,1,[],attentive
y,y,0.5952491052448751,1,multi,1,1,[],espousing
n,n,0.6501198420301079,1,multi,2,1,[],quadruple
n,n,0.7146578665124252,1,multi,2,1,[],calculate
n,n,0.6046207315521315,1,multi,2,1,[],cavities
n,n,0.4708171042148024,1,multi,2,1,[],toxin
y,y,0.6289304717211053,1,multi,2,1,[],relocating
y,y,0.5633071535266936,1,multi,2,1,[],espousing
n,n,0.6221188409253955,1,multi,2,1,[],esoteric
y,y,0.7485174111789092,1,multi,2,1,[],attentive
n,n,0.6058986259158701,1,multi,2,1,[],attire
y,y,0.5521170891588554,1,multi,2,1,[],palliative
n,n,0.695722313830629,1,multi,2,1,[],requisite
y,y,0.5196156641468406,1,multi,2,1,[],phasing
y,y,0.8141536496113986,1,multi,2,1,[],platypus
y,y,0.689081649761647,1,multi,2,1,[],statistic
y,y,0.5769869035575539,1,multi,2,1,[],lovingly
n,n,0.5578800834482536,1,multi,2,1,[],capsule
y,y,0.5915878912201151,1,multi,2,1,[],phasing
y,y,0.6636884185718372,1,multi,2,1,[],platypus
n,n,0.5223045607563108,1,multi,2,1,[],calculate
n,n,0.6318284947192296,1,multi,2,1,[],capsule
n,n,0.7192841868381947,1,multi,2,1,[],esoteric
y,y,0.6113990104058757,1,multi,2,1,[],statistic
y,y,0.5757345488527789,1,multi,2,1,[],attentive
n,n,0.5565844613593072,1,multi,2,1,[],toxin
n,n,0.5673737002070993,1,multi,2,1,[],quadruple
y,y,0.6442700121551752,1,multi,2,1,[],palliative
y,y,0.7728478836361319,1,multi,2,1,[],relocating
n,n,1.0483244198840111,1,multi,2,1,[],cavities
y,y,0.5750548881478608,1,multi,2,1,[],espousing
y,y,0.7639618152752519,1,multi,2,1,[],lovingly
n,n,0.6373168604914099,1,multi,2,1,[],requisite
n,n,0.6517549940617755,1,multi,2,1,[],attire
n,n,0.8142056307988241,2,single,3,1,[],strut
n,n,0.4629983013728634,2,single,3,1,[],prodigy
n,n,0.3880568403983489,2,single,3,1,[],judicious
y,y,0.4765088874846697,2,single,3,1,[],algae
n,n,0.4266103106783703,2,single,3,1,[],survivor
n,n,0.43440327316056937,2,single,3,1,[],benzene
y,y,0.4262007715879008,2,single,3,1,[],algae
y,y,0.5209458401659504,2,single,3,1,[],algae
y,y,0.4315268839709461,2,single,3,1,[],algae
y,y,0.3342233223374933,2,single,3,1,[],algae
n,n,0.4712512819096446,2,single,3,1,[],ambivalent
n,n,0.43741637573111797,2,single,3,1,[],piercing
y,y,0.5092047157231718,2,single,3,1,[],algae
n,n,0.5046267709694803,2,single,3,1,[],nifty
y,y,0.38801747886464,2,single,3,1,[],algae
y,y,0.5244024349376559,2,single,3,1,[],algae
n,n,0.729916280368343,2,single,3,1,[],nifty
y,y,0.7751332505140454,2,single,3,1,[],algae
n,n,0.5935748923802748,2,single,3,1,[],piercing
y,y,0.5216113788774237,2,single,3,1,[],algae
n,n,0.5351610258221626,2,single,3,1,[],strut
n,n,0.5896919321967289,2,single,3,1,[],judicious
y,y,0.6847170378314331,2,single,3,1,[],algae
y,y,0.6985292946919799,2,single,3,1,[],algae
n,n,0.5863996940897778,2,single,3,1,[],survivor
y,y,0.9214318786980584,2,single,3,1,[],algae
n,n,0.893210633774288,2,single,3,1,[],prodigy
y,y,0.5477266369853169,2,single,3,1,[],algae
n,n,0.5723942356416956,2,single,3,1,[],benzene
y,n,0.7612900453386828,2,single,3,1,[],algae
y,y,0.39780345174949616,2,single,3,1,[],algae
n,n,0.5683580364566296,2,single,3,1,[],ambivalent
y,y,0.477343590115197,2,single,4,1,[],algae
y,y,0.5005926750600338,2,single,4,1,[],algae
y,y,0.3658521855250001,2,single,4,1,[],algae
n,n,0.5550845203688368,2,single,4,1,[],tread
n,n,0.5498806987889111,2,single,4,1,[],gallop
