,stim,S,C,R,RT,block,cond,day,prestim_R
0,biberition,N,k,k,1.6614525225013494,1,single,2,[]
1,nepotism,W,j,k,0.4571111612021923,1,single,2,[]
2,cowona,N,k,k,0.5752283483743668,1,single,2,['j']
3,brund,N,k,k,0.7081478573381901,1,single,2,[]
4,vuquiphous,N,k,k,0.4781746603548527,1,single,2,[]
5,trilogy,W,j,j,0.5413471292704344,1,single,2,[]
6,vatidy,N,k,k,0.4850262627005577,1,single,2,[]
7,utbosis,N,k,k,0.4362183287739754,1,single,2,[]
8,premise,W,j,j,0.5021581202745438,1,single,2,[]
9,flare,P,d,d,2.3695886600762606,1,single,2,[]
10,allergy,W,j,d,0.6318250484764576,1,single,2,[]
11,apostrophe,W,j,j,1.1522724330425262,1,single,2,['j']
12,loming,N,k,k,1.2047827504575253,1,single,2,[]
13,trombonist,W,j,k,1.4599229544401169,1,single,2,[]
14,flare,P,d,d,0.5939581040292978,1,single,2,"['j', 'k']"
15,conclude,W,j,j,0.6841550823301077,1,single,2,[]
16,hysterical,W,j,j,0.6440397258847952,1,single,2,[]
17,exciees,N,k,k,0.9005966410040855,1,single,2,[]
18,stampede,W,j,j,0.691115153953433,1,single,2,[]
19,vellicle,N,k,k,0.6990358233451843,1,single,2,[]
20,swilk,N,k,k,0.5629259347915649,1,single,2,[]
21,conpay,N,k,k,0.5897701624780893,1,single,2,[]
22,catciox,N,k,k,0.572826998308301,1,single,2,[]
23,flare,P,d,d,0.5937132202088833,1,single,2,[]
24,pigment,W,j,j,0.5457919724285603,1,single,2,[]
25,caffeant,N,k,k,0.6355592794716358,1,single,2,[]
26,gemble,N,k,k,0.5859875548630953,1,single,2,[]
27,epidemic,W,j,j,0.6340494211763144,1,single,2,[]
28,antaxocent,N,k,k,0.6004716772586107,1,single,2,[]
29,axpidapat,N,k,k,0.514692198485136,1,single,2,[]
30,advenogy,N,k,k,0.5681967660784721,1,single,2,[]
31,junglin,N,k,k,0.46915637515485287,1,single,2,[]
32,quell,W,j,k,0.4753018729388714,1,single,2,[]
33,confection,W,j,j,0.7826531250029802,1,single,2,"['k', 'k']"
34,veterinary,W,j,j,0.525375384837389,1,single,2,[]
35,atlegitous,N,k,k,0.5469175297766924,1,single,2,[]
36,budge,W,j,j,0.5497230123728514,1,single,2,[]
37,constroke,N,k,k,0.8885451201349497,1,single,2,[]
38,flare,P,d,d,0.5110757499933243,1,single,2,[]
