C,R,RT,block,cond,count,day,prestim_R,stim
y,y,0.7656730234157294,1,single,1,2,[],slung
n,n,0.4609249718487263,1,single,1,2,[],divisive
y,y,0.4500056037213653,1,single,1,2,[],slung
y,y,0.4759120980743319,1,single,1,2,[],slung
n,n,0.4100464435759932,1,single,1,2,[],impediment
y,y,0.351735798176378,1,single,1,2,[],slung
n,n,0.4428640406113118,1,single,1,2,[],purity
n,n,0.5327762826345861,1,single,1,2,[],compel
n,n,0.3953465661033988,1,single,1,2,[],attire
n,n,0.4309236768167466,1,single,1,2,[],rhythmic
n,n,0.39767099963501096,1,single,1,2,[],summon
n,n,0.6572503480128944,1,single,1,2,[],corollary
y,y,0.4908003699965775,1,single,1,2,[],slung
y,y,0.3950791482347995,1,single,1,2,[],slung
y,y,0.3506270651705563,1,single,1,2,[],slung
y,y,0.3137353998608887,1,single,1,2,[],slung
n,n,1.4385658220853657,1,single,1,2,[],rhythmic
y,y,0.6543123556766659,1,single,1,2,[],slung
y,y,0.3668142673559487,1,single,1,2,[],slung
n,n,0.4211220559664071,1,single,1,2,[],corollary
n,n,0.4358763182535768,1,single,1,2,[],purity
y,y,0.5877063439693302,1,single,1,2,[],slung
n,n,0.4746573367156088,1,single,1,2,[],compel
y,y,0.4658544771373272,1,single,1,2,[],slung
n,n,0.5578844293486327,1,single,1,2,[],divisive
n,n,0.6326785397250205,1,single,1,2,[],summon
n,n,0.5670661812182516,1,single,1,2,[],attire
n,n,0.5319812397938222,1,single,1,2,[],impediment
y,y,0.4606551500037313,1,single,1,2,[],slung
y,y,0.3766798882279545,1,single,1,2,[],slung
y,y,0.35309932939708233,1,single,1,2,[],slung
y,y,0.3322235986124724,1,single,1,2,[],slung
y,y,4.247868843842299,2,multi,2,2,[],raving
n,n,0.4749911585822702,2,multi,2,2,[],rotary
n,n,0.5461697177961469,2,multi,2,2,[],expanse
n,n,0.4358802244532853,2,multi,2,2,[],rectangle
n,n,0.3477058990392834,2,multi,2,2,[],mortar
y,y,0.5119269930291921,2,multi,2,2,[],destitute
y,y,0.6533887118566781,2,multi,2,2,[],jostling
n,n,0.4779219396878034,2,multi,2,2,[],financier
y,n,0.3891199333593249,2,multi,2,2,[],fizzle
n,n,0.8257275947835296,2,multi,2,2,[],cascade
n,n,0.8765802828129381,2,multi,2,2,[],decency
y,y,0.5908489560242742,2,multi,2,2,[],strenuous
y,y,0.8618575697764754,2,multi,2,2,[],miraculous
y,y,0.5441379421390593,2,multi,2,2,[],pompous
y,y,0.5709203055594116,2,multi,2,2,[],vehemence
n,n,0.6158456283155829,2,multi,2,2,[],tread
y,y,0.6990931525360793,2,multi,2,2,[],fizzle
y,y,0.6029530758969486,2,multi,2,2,[],pompous
n,n,0.4851241975557059,2,multi,2,2,[],expanse
y,y,0.4943513206671923,2,multi,2,2,[],jostling
n,n,0.5676893552299589,2,multi,2,2,[],rectangle
n,n,0.4435611304361373,2,multi,2,2,[],rotary
y,y,0.6225103458855301,2,multi,2,2,[],strenuous
y,y,0.41986939776688814,2,multi,2,2,[],raving
y,y,0.6015652066562325,2,multi,2,2,[],vehemence
n,n,0.6346964943222702,2,multi,2,2,[],tread
n,n,0.7861488293856382,2,multi,2,2,[],mortar
y,y,0.6477930655237287,2,multi,2,2,[],destitute
n,n,0.6802711319178343,2,multi,2,2,[],decency
n,n,0.4860451372805983,2,multi,2,2,[],cascade
y,y,0.4793476683553308,2,multi,2,2,[],miraculous
n,y,0.7494584785308689,2,multi,2,2,[],financier
y,y,0.801782266004011,2,multi,3,2,[],strenuous
n,n,0.6425372499506921,2,multi,3,2,[],emaciated
n,n,0.5310374647378922,2,multi,3,2,[],sonic
n,n,0.6266285832971334,2,multi,3,2,[],debit
n,n,0.5429598004557192,2,multi,3,2,[],rabble
n,n,0.9036393787246197,2,multi,3,2,[],succinct
y,y,0.7021372106391937,2,multi,3,2,[],fizzle
y,y,0.5740349739789963,2,multi,3,2,[],destitute
y,y,0.5389377137180418,2,multi,3,2,[],jostling
y,y,0.5865693665109575,2,multi,3,2,[],vehemence
y,y,0.5626219343394041,2,multi,3,2,[],miraculous
n,n,0.6075226184912026,2,multi,3,2,[],faculties
n,n,0.5558009725064039,2,multi,3,2,[],plaintive
n,n,0.8135291275102645,2,multi,3,2,[],grail
y,y,0.5743237254209816,2,multi,3,2,[],raving
y,y,0.5392637231852859,2,multi,3,2,[],pompous
n,n,0.8039159008767456,2,multi,3,2,[],succinct
y,y,0.7476325244642794,2,multi,3,2,[],raving
n,n,0.6509573112707585,2,multi,3,2,[],emaciated
y,y,0.555406455649063,2,multi,3,2,[],destitute
y,y,0.6281219173688442,2,multi,3,2,[],fizzle
y,y,0.5785140753723681,2,multi,3,2,[],jostling
y,y,0.655465257819742,2,multi,3,2,[],vehemence
n,n,0.6670859220903367,2,multi,3,2,[],faculties
y,y,0.6377017917111516,2,multi,3,2,[],pompous
n,n,0.6841186459641904,2,multi,3,2,[],debit
n,n,0.6339242870453745,2,multi,3,2,[],sonic
n,n,0.8242640071548522,2,multi,3,2,[],rabble
n,n,0.9231798225082457,2,multi,3,2,[],plaintive
y,y,0.5909616320859641,2,multi,3,2,[],miraculous
y,y,0.5259571236092597,2,multi,3,2,[],strenuous
n,n,0.5394373945891857,2,multi,3,2,[],grail
