,stim,S,C,R,RT,block,cond,day,prestim_R
0,cacoag,N,j,j,1.74686873331666,1,multi,1,[]
1,antagonist,W,k,k,1.2421256769448519,1,multi,1,[]
2,ewrareen,N,j,j,0.6054146979004145,1,multi,1,[]
3,intoxing,N,j,k,0.45349831879138947,1,multi,1,[]
4,shalloan,N,j,j,1.451609868556261,1,multi,1,[]
5,prometosm,N,j,j,1.053487742319703,1,multi,1,[]
6,divulge,W,k,k,0.42027843184769154,1,multi,1,[]
7,juncture,P,d,d,0.6677215155214071,1,multi,1,[]
8,azalea,W,k,j,0.9027582183480263,1,multi,1,[]
9,custick,N,j,j,0.6985006872564554,1,multi,1,[]
10,spimour,N,j,j,0.5143613815307617,1,multi,1,[]
11,smath,N,j,j,0.6618356201797724,1,multi,1,[]
12,explicit,P,d,d,0.49751767329871655,1,multi,1,[]
13,arpling,N,j,j,0.8849725369364023,1,multi,1,[]
14,arteries,W,k,k,0.8493711333721876,1,multi,1,[]
15,epitome,W,k,k,0.7681425623595715,1,multi,1,[]
16,lenute,N,j,j,0.6760367024689913,1,multi,1,[]
17,poterral,N,j,k,0.8237056452780962,1,multi,1,[]
18,seviant,N,j,k,0.8238724060356617,1,multi,1,[]
19,attosate,N,j,j,0.5669332928955555,1,multi,1,[]
20,chisel,W,k,j,1.1638780608773232,1,multi,1,[]
21,frenetic,W,k,k,1.063688974827528,1,multi,1,[]
22,smelt,W,k,j,1.0865381639450788,1,multi,1,[]
23,culpable,P,d,d,0.8126676045358181,1,multi,1,[]
24,exploling,N,j,k,1.0155805349349976,1,multi,1,[]
25,tetturn,N,j,j,0.722102552652359,1,multi,1,[]
26,imarsities,N,j,j,0.7102511413395405,1,multi,1,[]
27,frince,N,j,j,0.5922775771468878,1,multi,1,[]
28,stosh,N,j,j,0.5603605266660452,1,multi,1,[]
29,repinchy,N,j,j,1.1012842953205109,1,multi,1,[]
30,stillor,N,j,j,0.5464106388390064,1,multi,1,[]
31,crave,W,k,k,0.6052118819206953,1,multi,1,[]
32,saviour,W,k,k,0.558356998488307,1,multi,1,[]
33,commencing,W,k,k,0.4891667291522026,1,multi,1,[]
34,latitude,W,k,k,0.41850326023995876,1,multi,1,[]
35,degroning,N,j,k,1.0401937775313854,1,multi,1,[]
36,mediate,P,d,d,0.7840190585702658,1,multi,1,[]
37,speculate,W,k,k,0.7826897818595171,1,multi,1,[]
