C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.5202499907463789,1,multi,1,2,[],arithmetic
y,y,0.637934572994709,1,multi,1,2,[],coronation
n,n,0.4925911743193865,1,multi,1,2,[],coinciding
n,n,0.4374778587371111,1,multi,1,2,[],intellect
y,y,0.557350761257112,1,multi,1,2,[],finesse
y,y,0.4881649585440755,1,multi,1,2,[],chronicle
y,y,0.7446973891928792,1,multi,1,2,[],ambience
n,n,0.4866472855210304,1,multi,1,2,[],pavement
y,n,0.4311544792726636,1,multi,1,2,[],pigeon
y,y,0.6439493708312511,1,multi,1,2,[],blurb
n,n,0.6208039065822959,1,multi,1,2,[],eradicate
y,y,0.6247586850076914,1,multi,1,2,[],frugal
n,n,0.5755841499194503,1,multi,1,2,[],audible
n,n,0.5162645634263754,1,multi,1,2,[],pneumonia
y,y,0.6177442250773311,1,multi,1,2,[],devise
n,n,0.4780920194461942,1,multi,1,2,[],amenities
y,y,0.6534982910379767,1,multi,1,2,[],chronicle
n,n,0.6058363188058138,1,multi,1,2,[],audible
y,y,0.5190201690420508,1,multi,1,2,[],pigeon
n,n,0.6103232298046349,1,multi,1,2,[],arithmetic
n,n,0.6378348162397742,1,multi,1,2,[],amenities
y,y,0.499956582672894,1,multi,1,2,[],frugal
y,y,0.7573880190029741,1,multi,1,2,[],ambience
y,y,0.5668696342036128,1,multi,1,2,[],blurb
n,n,0.4836870608851314,1,multi,1,2,[],pneumonia
n,n,0.6690241498872638,1,multi,1,2,[],intellect
y,y,0.5867721317335963,1,multi,1,2,[],finesse
y,y,0.5940669290721416,1,multi,1,2,[],coronation
n,n,0.5391942914575338,1,multi,1,2,[],pavement
n,n,0.6516155488789082,1,multi,1,2,[],coinciding
y,y,0.5562378223985434,1,multi,1,2,[],devise
n,n,0.5512295961380005,1,multi,1,2,[],eradicate
y,y,0.523791023530066,1,multi,2,2,[],frugal
n,n,0.4661756996065378,1,multi,2,2,[],symphonies
n,n,0.5902912300080061,1,multi,2,2,[],prototype
n,n,0.5014991918578744,1,multi,2,2,[],thunder
y,y,0.4386373711749911,1,multi,2,2,[],ambience
y,y,0.6064204312860966,1,multi,2,2,[],chronicle
y,y,0.4887012960389257,1,multi,2,2,[],blurb
y,y,0.5538635114207864,1,multi,2,2,[],devise
n,n,0.47575977537781,1,multi,2,2,[],quadrant
y,y,0.5790641875937581,1,multi,2,2,[],coronation
y,y,0.4898073244839906,1,multi,2,2,[],finesse
y,y,0.4671242814511061,1,multi,2,2,[],pigeon
n,n,0.5993500845506787,1,multi,2,2,[],corrosive
n,n,0.4895353987812996,1,multi,2,2,[],placate
n,n,0.6507213525474072,1,multi,2,2,[],redundant
n,n,0.5151732582598925,1,multi,2,2,[],bolster
n,n,0.7586166383698583,1,multi,2,2,[],corrosive
n,n,0.6163242068141699,1,multi,2,2,[],prototype
y,y,0.5083141410723329,1,multi,2,2,[],blurb
n,n,0.5758395493030548,1,multi,2,2,[],placate
n,n,0.6379745351150632,1,multi,2,2,[],redundant
y,y,0.548187643289566,1,multi,2,2,[],coronation
y,y,0.4791121128946543,1,multi,2,2,[],pigeon
n,n,0.5091184973716736,1,multi,2,2,[],symphonies
y,y,0.5367713049054146,1,multi,2,2,[],devise
n,n,0.6012983284890652,1,multi,2,2,[],bolster
y,y,0.5144947981461883,1,multi,2,2,[],chronicle
y,y,0.6930193426087499,1,multi,2,2,[],finesse
n,n,0.5648772204294801,1,multi,2,2,[],thunder
n,n,0.6015849765390158,1,multi,2,2,[],quadrant
y,y,0.6198892770335078,1,multi,2,2,[],ambience
y,y,0.4793873429298401,1,multi,2,2,[],frugal
n,n,0.550601314753294,2,single,3,2,[],edible
y,y,0.5295128636062145,2,single,3,2,[],impunity
y,y,0.6048069102689624,2,single,3,2,[],impunity
n,n,0.4149360377341509,2,single,3,2,[],larvae
y,y,0.4677925258874893,2,single,3,2,[],impunity
y,y,0.5126592302694917,2,single,3,2,[],impunity
n,n,0.3960509290918708,2,single,3,2,[],wreath
n,n,0.48675966262817383,2,single,3,2,[],decency
n,n,0.407981070689857,2,single,3,2,[],strode
n,n,0.44591143634170294,2,single,3,2,[],tedious
y,y,0.4955114368349314,2,single,3,2,[],impunity
y,y,0.4831384038552642,2,single,3,2,[],impunity
n,n,0.48346531484276056,2,single,3,2,[],dingy
y,y,0.5613509109243751,2,single,3,2,[],impunity
n,n,0.42032646015286446,2,single,3,2,[],rabble
y,y,0.5482137845829129,2,single,3,2,[],impunity
y,y,0.45383782126009464,2,single,3,2,[],impunity
n,n,0.4268538588657975,2,single,3,2,[],tedious
n,n,0.4815095588564873,2,single,3,2,[],rabble
n,n,0.5207640938460827,2,single,3,2,[],dingy
y,y,0.4142554746940732,2,single,3,2,[],impunity
n,n,0.4441822348162532,2,single,3,2,[],strode
n,n,0.41388619784265757,2,single,3,2,[],larvae
n,n,0.47458584047853947,2,single,3,2,[],decency
y,y,0.5857532396912575,2,single,3,2,[],impunity
n,n,0.5370387230068445,2,single,3,2,[],edible
y,y,0.4815212767571211,2,single,3,2,[],impunity
y,y,0.5620152484625578,2,single,3,2,[],impunity
y,y,0.4685584222897887,2,single,3,2,[],impunity
y,y,0.4438132578507066,2,single,3,2,[],impunity
y,y,0.469935174100101,2,single,3,2,[],impunity
n,n,0.46797761507332325,2,single,3,2,[],wreath
