C,R,RT,block,cond,count,day,prestim_R,stim
n,n,0.5401972346007824,1,multi,1,2,[],hostility
y,y,0.5329060461372137,1,multi,1,2,[],fortified
n,n,0.572547260671854,1,multi,1,2,[],covenant
y,y,0.4494260586798191,1,multi,1,2,[],despondent
y,y,0.5553919672966003,1,multi,1,2,[],stringent
y,y,0.454217042773962,1,multi,1,2,[],steeple
n,n,0.5142096430063248,1,multi,1,2,[],sorrow
y,y,1.3347071800380943,1,multi,1,2,[],eloquence
n,n,1.1436991430819037,1,multi,1,2,[],censor
y,y,0.5401783045381308,1,multi,1,2,[],grating
n,n,0.6452070474624634,1,multi,1,2,[],terrified
y,y,0.5414760299026966,1,multi,1,2,[],emissary
y,y,0.5730589609593153,1,multi,1,2,[],posturing
n,n,0.5460071079432964,1,multi,1,2,[],zealous
n,n,0.7227380443364382,1,multi,1,2,[],happiness
n,n,0.4788621347397566,1,multi,1,2,[],alleviate
y,y,0.4700556807219982,1,multi,1,2,[],posturing
n,n,0.5562164541333914,1,multi,1,2,[],sorrow
n,n,1.055025544017553,1,multi,1,2,[],hostility
n,n,0.6698419265449047,1,multi,1,2,[],alleviate
y,y,0.5236503891646862,1,multi,1,2,[],steeple
y,y,0.5371453668922186,1,multi,1,2,[],emissary
y,y,0.5698619671165943,1,multi,1,2,[],fortified
n,n,1.2697673495858908,1,multi,1,2,[],covenant
y,y,0.5022966377437115,1,multi,1,2,[],stringent
y,y,0.6417098864912987,1,multi,1,2,[],eloquence
n,n,0.6102732848376036,1,multi,1,2,[],happiness
n,n,0.6465705782175064,1,multi,1,2,[],zealous
n,n,0.655068751424551,1,multi,1,2,[],censor
y,y,0.5835910104215145,1,multi,1,2,[],grating
y,y,0.6156898457556963,1,multi,1,2,[],despondent
n,n,0.6429388057440519,1,multi,1,2,[],terrified
n,n,0.47697909362614155,2,single,2,2,['n'],duplicity
y,y,0.42712642811238766,2,single,2,2,[],terracotta
n,n,0.48295512795448303,2,single,2,2,[],intersect
y,y,0.4682510606944561,2,single,2,2,[],terracotta
n,n,0.44237194024026394,2,single,2,2,[],compliant
y,y,0.4203845001757145,2,single,2,2,[],terracotta
n,n,0.4020612798631191,2,single,2,2,[],upholstery
y,y,0.356608085334301,2,single,2,2,[],terracotta
y,y,0.43489987030625343,2,single,2,2,[],terracotta
y,y,0.3648592736572027,2,single,2,2,[],terracotta
y,y,0.35517214238643646,2,single,2,2,[],terracotta
y,y,0.31832529231905937,2,single,2,2,[],terracotta
n,n,0.44526576064527035,2,single,2,2,[],manic
n,n,0.5111815147101879,2,single,2,2,[],seizure
n,n,0.42659249342978,2,single,2,2,[],humility
n,n,0.4584608692675829,2,single,2,2,[],curiosity
y,y,0.47844868898391724,2,single,2,2,[],terracotta
y,y,0.405641071498394,2,single,2,2,[],terracotta
y,y,0.2983095310628414,2,single,2,2,[],terracotta
n,n,0.45304461009800434,2,single,2,2,[],compliant
y,y,0.7189668547362089,2,single,2,2,[],terracotta
n,n,0.3630877062678337,2,single,2,2,[],duplicity
y,y,0.48732034489512444,2,single,2,2,[],terracotta
n,n,0.6085651181638241,2,single,2,2,[],seizure
y,y,0.5398282576352358,2,single,2,2,[],terracotta
n,n,0.4925824645906687,2,single,2,2,[],upholstery
n,n,0.4378988537937403,2,single,2,2,[],humility
n,n,0.5587388947606087,2,single,2,2,[],manic
n,n,0.5295609198510647,2,single,2,2,[],curiosity
n,n,0.4801592603325844,2,single,2,2,[],intersect
y,y,0.4783855900168419,2,single,2,2,[],terracotta
y,y,0.38950016163289547,2,single,2,2,[],terracotta
