,stim,S,C,R,RT,block,cond,day,prestim_R
0,pessimism,W,d,s,1.0906274151057005,1,multi,2,[]
1,sangling,N,s,s,0.6908265657257289,1,multi,2,[]
2,maloste,N,s,s,0.6496716474648565,1,multi,2,[]
3,fluke,W,d,s,0.6272335352841765,1,multi,2,[]
4,conducive,W,d,d,0.5396216255612671,1,multi,2,[]
5,hefoceable,N,s,s,0.5803369577042758,1,multi,2,[]
6,gambit,W,d,d,0.7393288486637175,1,multi,2,[]
7,wringre,N,s,s,0.6106876169797033,1,multi,2,[]
8,garrison,W,d,d,0.5978660099208355,1,multi,2,[]
9,indand,N,s,s,2.080077352700755,1,multi,2,[]
10,sinnagra,N,s,s,1.3789942828007042,1,multi,2,[]
11,ruthless,P,j,j,1.4593240292742848,1,multi,2,[]
12,stillor,N,s,s,0.9673056837636977,1,multi,2,[]
13,shack,W,d,d,1.144371978007257,1,multi,2,[]
14,descent,W,d,d,0.5488943948876113,1,multi,2,[]
15,amuse,W,d,d,0.6076327501796186,1,multi,2,[]
16,etletolal,N,s,s,0.6999430912546813,1,multi,2,[]
17,patriot,P,j,k,0.7248895177617669,1,multi,2,[]
18,defining,W,d,d,0.6521114548668265,1,multi,2,[]
19,ingiliogy,N,s,s,0.6046301650349051,1,multi,2,[]
20,ruticele,N,s,s,0.6468168930150568,1,multi,2,[]
21,furdall,N,s,s,0.679342946736142,1,multi,2,[]
22,chalk,W,d,d,0.5811485240701586,1,multi,2,[]
23,caffeine,W,d,d,2.09107000567019,1,multi,2,[]
24,eegremine,N,s,s,0.6219858466647565,1,multi,2,[]
25,liberties,W,d,d,0.7943113434594125,1,multi,2,[]
26,rewranime,N,s,s,0.6030890601687133,1,multi,2,[]
27,autistic,P,j,j,0.6681892424821854,1,multi,2,[]
28,splankle,N,s,s,0.6639165754895657,1,multi,2,[]
29,whipaderos,N,s,s,0.5544759042095393,1,multi,2,[]
30,anaemia,W,d,d,0.7412936144974083,1,multi,2,[]
31,dignified,W,d,d,0.5805968632921576,1,multi,2,[]
